time,AHL,LasR_mRNA,LasR,GFP_mRNA,GFP,LasR.AHL,IPTG_LasR
736.0,1e-09,10.579625343,2593.523823,1.15793663879e-05,0.000319558303817,14.0683964526,-3.44991238242e-05
736.1,1e-09,10.5797124351,2593.85244547,1.15794673261e-05,0.000319570062256,14.0725463536,-3.45047005562e-05
736.2,1e-09,10.5797994766,2594.18103501,1.15795682058e-05,0.000319581815326,14.0766967804,-3.45102770399e-05
736.3,1e-09,10.5798864677,2594.50959161,1.1579669027e-05,0.000319593563027,14.0808477329,-3.45158532754e-05
736.4,1e-09,10.5799734083,2594.83811528,1.15797697898e-05,0.000319605305364,14.0849992111,-3.45214292625e-05
736.5,1e-09,10.5800602985,2595.166606,1.15798704941e-05,0.000319617042337,14.0891512149,-3.45270050014e-05
736.6,1e-09,10.5801471384,2595.4950638,1.157997114e-05,0.000319628773949,14.0933037442,-3.45325804918e-05
736.7,1e-09,10.5802339279,2595.82348866,1.15800717276e-05,0.000319640500203,14.097456799,-3.45381557338e-05
736.8,1e-09,10.580320667,2596.15188059,1.15801722568e-05,0.000319652221101,14.1016103793,-3.45437307274e-05
736.9,1e-09,10.5804073559,2596.48023958,1.15802727278e-05,0.000319663936644,14.105764485,-3.45493054725e-05
737.0,1e-09,10.5804939945,2596.80856565,1.15803731405e-05,0.000319675646835,14.1099191161,-3.45548799691e-05
737.1,1e-09,10.5805805829,2597.13685878,1.15804734949e-05,0.000319687351676,14.1140742724,-3.45604542171e-05
737.2,1e-09,10.580667121,2597.46511899,1.15805737912e-05,0.00031969905117,14.118229954,-3.45660282165e-05
737.3,1e-09,10.580753609,2597.79334626,1.15806740294e-05,0.000319710745319,14.1223861608,-3.45716019673e-05
737.4,1e-09,10.5808400469,2598.12154061,1.15807742094e-05,0.000319722434125,14.1265428927,-3.45771754694e-05
737.5,1e-09,10.5809264346,2598.44970203,1.15808743313e-05,0.00031973411759,14.1307001497,-3.45827487228e-05
737.6,1e-09,10.5810127722,2598.77783052,1.15809743952e-05,0.000319745795716,14.1348579317,-3.45883217275e-05
737.7,1e-09,10.5810990598,2599.10592609,1.1581074401e-05,0.000319757468505,14.1390162388,-3.45938944834e-05
737.8,1e-09,10.5811852973,2599.43398874,1.15811743489e-05,0.000319769135961,14.1431750707,-3.45994669905e-05
737.9,1e-09,10.5812714848,2599.76201846,1.15812742388e-05,0.000319780798085,14.1473344275,-3.46050392487e-05
738.0,1e-09,10.5813576224,2600.09001526,1.15813740708e-05,0.000319792454878,14.1514943091,-3.46106112581e-05
738.1,1e-09,10.58144371,2600.41797913,1.15814738449e-05,0.000319804106345,14.1556547155,-3.46161830185e-05
738.2,1e-09,10.5815297477,2600.74591009,1.15815735611e-05,0.000319815752486,14.1598156466,-3.46217545299e-05
738.3,1e-09,10.5816157355,2601.07380812,1.15816732195e-05,0.000319827393303,14.1639771024,-3.46273257924e-05
738.4,1e-09,10.5817016735,2601.40167324,1.15817728202e-05,0.0003198390288,14.1681390828,-3.46328968059e-05
738.5,1e-09,10.5817875616,2601.72950543,1.15818723631e-05,0.000319850658979,14.1723015878,-3.46384675702e-05
738.6,1e-09,10.5818733999,2602.05730471,1.15819718482e-05,0.000319862283841,14.1764646172,-3.46440380855e-05
738.7,1e-09,10.5819591884,2602.38507107,1.15820712757e-05,0.000319873903388,14.1806281711,-3.46496083517e-05
738.8,1e-09,10.5820449272,2602.71280452,1.15821706456e-05,0.000319885517624,14.1847922494,-3.46551783686e-05
738.9,1e-09,10.5821306163,2603.04050505,1.15822699578e-05,0.000319897126549,14.1889568521,-3.46607481364e-05
739.0,1e-09,10.5822162557,2603.36817266,1.15823692124e-05,0.000319908730168,14.193121979,-3.46663176549e-05
739.1,1e-09,10.5823018455,2603.69580737,1.15824684095e-05,0.00031992032848,14.1972876302,-3.46718869241e-05
739.2,1e-09,10.5823873856,2604.02340916,1.15825675491e-05,0.00031993192149,14.2014538056,-3.4677455944e-05
739.3,1e-09,10.5824728761,2604.35097804,1.15826666312e-05,0.000319943509198,14.2056205051,-3.46830247146e-05
739.4,1e-09,10.5825583171,2604.678514,1.15827656558e-05,0.000319955091608,14.2097877287,-3.46885932358e-05
739.5,1e-09,10.5826437085,2605.00601706,1.1582864623e-05,0.000319966668721,14.2139554763,-3.46941615075e-05
739.6,1e-09,10.5827290504,2605.33348721,1.15829635329e-05,0.00031997824054,14.2181237479,-3.46997295298e-05
739.7,1e-09,10.5828143428,2605.66092445,1.15830623853e-05,0.000319989807067,14.2222925435,-3.47052973026e-05
739.8,1e-09,10.5828995858,2605.98832878,1.15831611805e-05,0.000320001368303,14.2264618629,-3.47108648259e-05
739.9,1e-09,10.5829847793,2606.31570021,1.15832599184e-05,0.000320012924252,14.2306317061,-3.47164320996e-05
740.0,1e-09,10.5830699234,2606.64303873,1.1583358599e-05,0.000320024474915,14.2348020731,-3.47219991237e-05
740.1,1e-09,10.5831550182,2606.97034434,1.15834572224e-05,0.000320036020295,14.2389729638,-3.47275658982e-05
740.2,1e-09,10.5832400636,2607.29761706,1.15835557886e-05,0.000320047560394,14.2431443782,-3.4733132423e-05
740.3,1e-09,10.5833250597,2607.62485686,1.15836542977e-05,0.000320059095214,14.2473163162,-3.47386986981e-05
740.4,1e-09,10.5834100066,2607.95206377,1.15837527497e-05,0.000320070624757,14.2514887777,-3.47442647234e-05
740.5,1e-09,10.5834949041,2608.27923778,1.15838511445e-05,0.000320082149026,14.2556617628,-3.4749830499e-05
740.6,1e-09,10.5835797525,2608.60637888,1.15839494823e-05,0.000320093668022,14.2598352713,-3.47553960248e-05
740.7,1e-09,10.5836645516,2608.93348709,1.15840477631e-05,0.000320105181748,14.2640093032,-3.47609613007e-05
740.8,1e-09,10.5837493016,2609.26056239,1.1584145987e-05,0.000320116690206,14.2681838584,-3.47665263267e-05
740.9,1e-09,10.5838340024,2609.5876048,1.15842441538e-05,0.000320128193399,14.2723589369,-3.47720911028e-05
741.0,1e-09,10.5839186542,2609.91461432,1.15843422637e-05,0.000320139691327,14.2765345387,-3.4777655629e-05
741.1,1e-09,10.5840032568,2610.24159093,1.15844403168e-05,0.000320151183995,14.2807106637,-3.47832199051e-05
741.2,1e-09,10.5840878104,2610.56853466,1.1584538313e-05,0.000320162671403,14.2848873118,-3.47887839313e-05
741.3,1e-09,10.584172315,2610.89544548,1.15846362524e-05,0.000320174153554,14.289064483,-3.47943477074e-05
741.4,1e-09,10.5842567705,2611.22232342,1.15847341349e-05,0.00032018563045,14.2932421772,-3.47999112334e-05
741.5,1e-09,10.5843411771,2611.54916846,1.15848319608e-05,0.000320197102094,14.2974203944,-3.48054745092e-05
741.6,1e-09,10.5844255348,2611.87598061,1.15849297299e-05,0.000320208568488,14.3015991345,-3.48110375349e-05
741.7,1e-09,10.5845098435,2612.20275987,1.15850274423e-05,0.000320220029633,14.3057783975,-3.48166003104e-05
741.8,1e-09,10.5845941034,2612.52950624,1.15851250981e-05,0.000320231485532,14.3099581833,-3.48221628357e-05
741.9,1e-09,10.5846783144,2612.85621973,1.15852226972e-05,0.000320242936187,14.3141384919,-3.48277251107e-05
742.0,1e-09,10.5847624765,2613.18290032,1.15853202397e-05,0.000320254381601,14.3183193232,-3.48332871354e-05
742.1,1e-09,10.5848465899,2613.50954803,1.15854177257e-05,0.000320265821775,14.3225006772,-3.48388489098e-05
742.2,1e-09,10.5849306545,2613.83616285,1.15855151552e-05,0.000320277256712,14.3266825538,-3.48444104338e-05
742.3,1e-09,10.5850146703,2614.16274479,1.15856125282e-05,0.000320288686413,14.3308649529,-3.48499717074e-05
742.4,1e-09,10.5850986375,2614.48929384,1.15857098447e-05,0.000320300110882,14.3350478745,-3.48555327305e-05
742.5,1e-09,10.5851825559,2614.81581001,1.15858071048e-05,0.00032031153012,14.3392313186,-3.48610935032e-05
742.6,1e-09,10.5852664257,2615.14229329,1.15859043084e-05,0.00032032294413,14.3434152851,-3.48666540253e-05
742.7,1e-09,10.5853502469,2615.4687437,1.15860014558e-05,0.000320334352913,14.3475997739,-3.4872214297e-05
742.8,1e-09,10.5854340195,2615.79516123,1.15860985468e-05,0.000320345756472,14.3517847851,-3.4877774318e-05
742.9,1e-09,10.5855177434,2616.12154587,1.15861955815e-05,0.000320357154809,14.3559703184,-3.48833340884e-05
743.0,1e-09,10.5856014189,2616.44789764,1.15862925599e-05,0.000320368547926,14.360156374,-3.48888936082e-05
743.1,1e-09,10.5856850458,2616.77421653,1.15863894821e-05,0.000320379935826,14.3643429517,-3.48944528773e-05
743.2,1e-09,10.5857686242,2617.10050254,1.15864863481e-05,0.00032039131851,14.3685300515,-3.49000118957e-05
743.3,1e-09,10.5858521542,2617.42675568,1.15865831579e-05,0.00032040269598,14.3727176733,-3.49055706633e-05
743.4,1e-09,10.5859356357,2617.75297594,1.15866799117e-05,0.00032041406824,14.3769058171,-3.49111291801e-05
743.5,1e-09,10.5860190689,2618.07916333,1.15867766093e-05,0.000320425435291,14.3810944828,-3.49166874461e-05
743.6,1e-09,10.5861024536,2618.40531784,1.15868732508e-05,0.000320436797135,14.3852836704,-3.49222454613e-05
743.7,1e-09,10.58618579,2618.73143949,1.15869698363e-05,0.000320448153774,14.3894733798,-3.49278032256e-05
743.8,1e-09,10.5862690781,2619.05752826,1.15870663658e-05,0.000320459505211,14.393663611,-3.49333607389e-05
743.9,1e-09,10.5863523179,2619.38358416,1.15871628393e-05,0.000320470851448,14.3978543639,-3.49389180013e-05
744.0,1e-09,10.5864355094,2619.70960719,1.15872592569e-05,0.000320482192486,14.4020456384,-3.49444750128e-05
744.1,1e-09,10.5865186527,2620.03559736,1.15873556186e-05,0.000320493528329,14.4062374346,-3.49500317731e-05
744.2,1e-09,10.5866017478,2620.36155466,1.15874519244e-05,0.000320504858978,14.4104297523,-3.49555882825e-05
744.3,1e-09,10.5866847947,2620.68747909,1.15875481744e-05,0.000320516184436,14.4146225915,-3.49611445407e-05
744.4,1e-09,10.5867677935,2621.01337065,1.15876443685e-05,0.000320527504704,14.4188159522,-3.49667005478e-05
744.5,1e-09,10.5868507441,2621.33922935,1.15877405069e-05,0.000320538819784,14.4230098343,-3.49722563038e-05
744.6,1e-09,10.5869336466,2621.66505519,1.15878365896e-05,0.00032055012968,14.4272042377,-3.49778118085e-05
744.7,1e-09,10.5870165011,2621.99084816,1.15879326165e-05,0.000320561434393,14.4313991625,-3.4983367062e-05
744.8,1e-09,10.5870993075,2622.31660828,1.15880285877e-05,0.000320572733925,14.4355946084,-3.49889220643e-05
744.9,1e-09,10.5871820659,2622.64233553,1.15881245033e-05,0.000320584028279,14.4397905756,-3.49944768153e-05
745.0,1e-09,10.5872647763,2622.96802992,1.15882203633e-05,0.000320595317456,14.4439870639,-3.50000313149e-05
745.1,1e-09,10.5873474388,2623.29369145,1.15883161677e-05,0.00032060660146,14.4481840733,-3.50055855632e-05
745.2,1e-09,10.5874300533,2623.61932013,1.15884119166e-05,0.000320617880291,14.4523816037,-3.50111395601e-05
745.3,1e-09,10.5875126199,2623.94491595,1.15885076099e-05,0.000320629153952,14.4565796551,-3.50166933055e-05
745.4,1e-09,10.5875951386,2624.27047891,1.15886032478e-05,0.000320640422445,14.4607782274,-3.50222467995e-05
745.5,1e-09,10.5876776095,2624.59600902,1.15886988302e-05,0.000320651685773,14.4649773206,-3.5027800042e-05
745.6,1e-09,10.5877600326,2624.92150627,1.15887943571e-05,0.000320662943937,14.4691769346,-3.50333530329e-05
745.7,1e-09,10.5878424079,2625.24697067,1.15888898287e-05,0.000320674196941,14.4733770694,-3.50389057723e-05
745.8,1e-09,10.5879247354,2625.57240222,1.15889852449e-05,0.000320685444785,14.4775777249,-3.50444582601e-05
745.9,1e-09,10.5880070152,2625.89780092,1.15890806058e-05,0.000320696687472,14.4817789011,-3.50500104963e-05
746.0,1e-09,10.5880892473,2626.22316677,1.15891759114e-05,0.000320707925004,14.4859805978,-3.50555624808e-05
746.1,1e-09,10.5881714317,2626.54849977,1.15892711618e-05,0.000320719157384,14.4901828152,-3.50611142136e-05
746.2,1e-09,10.5882535685,2626.87379992,1.15893663569e-05,0.000320730384614,14.494385553,-3.50666656946e-05
746.3,1e-09,10.5883356576,2627.19906722,1.15894614968e-05,0.000320741606695,14.4985888113,-3.50722169239e-05
746.4,1e-09,10.5884176991,2627.52430168,1.15895565816e-05,0.00032075282363,14.50279259,-3.50777679014e-05
746.5,1e-09,10.5884996931,2627.84950329,1.15896516112e-05,0.000320764035421,14.5069968891,-3.50833186271e-05
746.6,1e-09,10.5885816395,2628.17467206,1.15897465857e-05,0.00032077524207,14.5112017084,-3.50888691009e-05
746.7,1e-09,10.5886635384,2628.49980798,1.15898415052e-05,0.000320786443579,14.515407048,-3.50944193228e-05
746.8,1e-09,10.5887453898,2628.82491106,1.15899363696e-05,0.000320797639951,14.5196129078,-3.50999692928e-05
746.9,1e-09,10.5888271937,2629.1499813,1.1590031179e-05,0.000320808831187,14.5238192877,-3.51055190108e-05
747.0,1e-09,10.5889089502,2629.4750187,1.15901259334e-05,0.000320820017291,14.5280261877,-3.51110684768e-05
747.1,1e-09,10.5889906594,2629.80002326,1.15902206329e-05,0.000320831198263,14.5322336077,-3.51166176908e-05
747.2,1e-09,10.5890723211,2630.12499499,1.15903152775e-05,0.000320842374106,14.5364415478,-3.51221666527e-05
747.3,1e-09,10.5891539355,2630.44993387,1.15904098672e-05,0.000320853544823,14.5406500077,-3.51277153625e-05
747.4,1e-09,10.5892355025,2630.77483992,1.15905044021e-05,0.000320864710414,14.5448589875,-3.51332638202e-05
747.5,1e-09,10.5893170223,2631.09971313,1.15905988821e-05,0.000320875870884,14.5490684872,-3.51388120257e-05
747.6,1e-09,10.5893984948,2631.42455351,1.15906933074e-05,0.000320887026233,14.5532785066,-3.5144359979e-05
747.7,1e-09,10.5894799201,2631.74936106,1.15907876779e-05,0.000320898176464,14.5574890457,-3.51499076801e-05
747.8,1e-09,10.5895612981,2632.07413577,1.15908819937e-05,0.000320909321578,14.5617001045,-3.5155455129e-05
747.9,1e-09,10.589642629,2632.39887765,1.15909762548e-05,0.000320920461579,14.5659116829,-3.51610023255e-05
748.0,1e-09,10.5897239127,2632.72358671,1.15910704612e-05,0.000320931596468,14.5701237809,-3.51665492697e-05
748.1,1e-09,10.5898051492,2633.04826293,1.15911646131e-05,0.000320942726248,14.5743363984,-3.51720959616e-05
748.2,1e-09,10.5898863387,2633.37290632,1.15912587103e-05,0.00032095385092,14.5785495353,-3.51776424011e-05
748.3,1e-09,10.5899674811,2633.69751689,1.1591352753e-05,0.000320964970486,14.5827631917,-3.51831885881e-05
748.4,1e-09,10.5900485764,2634.02209463,1.15914467411e-05,0.00032097608495,14.5869773674,-3.51887345227e-05
748.5,1e-09,10.5901296247,2634.34663954,1.15915406748e-05,0.000320987194312,14.5911920624,-3.51942802048e-05
748.6,1e-09,10.5902106261,2634.67115163,1.15916345539e-05,0.000320998298575,14.5954072766,-3.51998256344e-05
748.7,1e-09,10.5902915804,2634.9956309,1.15917283787e-05,0.000321009397742,14.59962301,-3.52053708114e-05
748.8,1e-09,10.5903724878,2635.32007735,1.1591822149e-05,0.000321020491814,14.6038392626,-3.52109157358e-05
748.9,1e-09,10.5904533483,2635.64449097,1.1591915865e-05,0.000321031580793,14.6080560343,-3.52164604076e-05
749.0,1e-09,10.590534162,2635.96887177,1.15920095266e-05,0.000321042664682,14.612273325,-3.52220048268e-05
749.1,1e-09,10.5906149287,2636.29321976,1.1592103134e-05,0.000321053743483,14.6164911346,-3.52275489932e-05
749.2,1e-09,10.5906956487,2636.61753492,1.1592196687e-05,0.000321064817198,14.6207094633,-3.5233092907e-05
749.3,1e-09,10.5907763218,2636.94181727,1.15922901858e-05,0.000321075885829,14.6249283107,-3.5238636568e-05
749.4,1e-09,10.5908569481,2637.2660668,1.15923836304e-05,0.000321086949378,14.6291476771,-3.52441799762e-05
749.5,1e-09,10.5909375277,2637.59028352,1.15924770208e-05,0.000321098007847,14.6333675621,-3.52497231316e-05
749.6,1e-09,10.5910180606,2637.91446742,1.15925703571e-05,0.000321109061238,14.6375879659,-3.52552660342e-05
749.7,1e-09,10.5910985468,2638.23861851,1.15926636392e-05,0.000321120109554,14.6418088884,-3.52608086839e-05
749.8,1e-09,10.5911789863,2638.56273679,1.15927568673e-05,0.000321131152797,14.6460303295,-3.52663510806e-05
749.9,1e-09,10.5912593792,2638.88682226,1.15928500413e-05,0.000321142190969,14.6502522892,-3.52718932245e-05
750.0,1e-09,10.5913397254,2639.21087492,1.15929431612e-05,0.000321153224071,14.6544747673,-3.52774351153e-05
750.1,1e-09,10.5914200251,2639.53489476,1.15930362272e-05,0.000321164252107,14.6586977639,-3.52829767531e-05
750.2,1e-09,10.5915002782,2639.8588818,1.15931292392e-05,0.000321175275078,14.662921279,-3.52885181379e-05
750.3,1e-09,10.5915804848,2640.18283604,1.15932221973e-05,0.000321186292986,14.6671453123,-3.52940592697e-05
750.4,1e-09,10.5916606449,2640.50675746,1.15933151015e-05,0.000321197305834,14.671369864,-3.52996001483e-05
750.5,1e-09,10.5917407585,2640.83064609,1.15934079518e-05,0.000321208313623,14.6755949339,-3.53051407738e-05
750.6,1e-09,10.5918208256,2641.1545019,1.15935007483e-05,0.000321219316356,14.6798205221,-3.53106811461e-05
750.7,1e-09,10.5919008463,2641.47832492,1.15935934909e-05,0.000321230314034,14.6840466283,-3.53162212652e-05
750.8,1e-09,10.5919808206,2641.80211513,1.15936861798e-05,0.000321241306661,14.6882732527,-3.53217611311e-05
750.9,1e-09,10.5920607486,2642.12587255,1.1593778815e-05,0.000321252294237,14.6925003951,-3.53273007438e-05
751.0,1e-09,10.5921406302,2642.44959716,1.15938713964e-05,0.000321263276766,14.6967280555,-3.53328401031e-05
751.1,1e-09,10.5922204654,2642.77328898,1.15939639242e-05,0.000321274254249,14.7009562338,-3.53383792091e-05
751.2,1e-09,10.5923002544,2643.09694799,1.15940563983e-05,0.000321285226689,14.70518493,-3.53439180617e-05
751.3,1e-09,10.5923799972,2643.42057421,1.15941488187e-05,0.000321296194087,14.709414144,-3.5349456661e-05
751.4,1e-09,10.5924596936,2643.74416764,1.15942411856e-05,0.000321307156446,14.7136438758,-3.53549950068e-05
751.5,1e-09,10.5925393439,2644.06772827,1.1594333499e-05,0.000321318113767,14.7178741253,-3.53605330992e-05
751.6,1e-09,10.592618948,2644.39125611,1.15944257588e-05,0.000321329066053,14.7221048925,-3.53660709381e-05
751.7,1e-09,10.5926985059,2644.71475115,1.15945179651e-05,0.000321340013307,14.7263361773,-3.53716085235e-05
751.8,1e-09,10.5927780178,2645.03821341,1.1594610118e-05,0.000321350955529,14.7305679797,-3.53771458553e-05
751.9,1e-09,10.5928574835,2645.36164287,1.15947022174e-05,0.000321361892723,14.7348002996,-3.53826829336e-05
752.0,1e-09,10.5929369031,2645.68503955,1.15947942634e-05,0.00032137282489,14.7390331369,-3.53882197582e-05
752.1,1e-09,10.5930162767,2646.00840344,1.1594886256e-05,0.000321383752033,14.7432664917,-3.53937563292e-05
752.2,1e-09,10.5930956042,2646.33173454,1.15949781954e-05,0.000321394674153,14.7475003638,-3.53992926466e-05
752.3,1e-09,10.5931748858,2646.65503285,1.15950700813e-05,0.000321405591252,14.7517347532,-3.54048287102e-05
752.4,1e-09,10.5932541214,2646.97829838,1.15951619141e-05,0.000321416503334,14.7559696599,-3.54103645201e-05
752.5,1e-09,10.593333311,2647.30153113,1.15952536935e-05,0.000321427410399,14.7602050838,-3.54159000762e-05
752.6,1e-09,10.5934124547,2647.62473109,1.15953454198e-05,0.000321438312451,14.7644410248,-3.54214353785e-05
752.7,1e-09,10.5934915526,2647.94789827,1.15954370929e-05,0.00032144920949,14.7686774829,-3.5426970427e-05
752.8,1e-09,10.5935706045,2648.27103267,1.15955287128e-05,0.00032146010152,14.772914458,-3.54325052216e-05
752.9,1e-09,10.5936496107,2648.59413429,1.15956202796e-05,0.000321470988542,14.7771519502,-3.54380397623e-05
753.0,1e-09,10.593728571,2648.91720314,1.15957117933e-05,0.000321481870559,14.7813899592,-3.54435740491e-05
753.1,1e-09,10.5938074855,2649.2402392,1.15958032539e-05,0.000321492747572,14.7856284852,-3.5449108082e-05
753.2,1e-09,10.5938863543,2649.56324249,1.15958946615e-05,0.000321503619584,14.789867528,-3.54546418608e-05
753.3,1e-09,10.5939651774,2649.88621301,1.15959860161e-05,0.000321514486596,14.7941070876,-3.54601753857e-05
753.4,1e-09,10.5940439547,2650.20915075,1.15960773177e-05,0.000321525348611,14.7983471639,-3.54657086565e-05
753.5,1e-09,10.5941226864,2650.53205572,1.15961685664e-05,0.000321536205632,14.8025877568,-3.54712416732e-05
753.6,1e-09,10.5942013724,2650.85492791,1.15962597622e-05,0.000321547057659,14.8068288664,-3.54767744358e-05
753.7,1e-09,10.5942800128,2651.17776734,1.15963509051e-05,0.000321557904696,14.8110704926,-3.54823069443e-05
753.8,1e-09,10.5943586076,2651.50057399,1.15964419952e-05,0.000321568746743,14.8153126353,-3.54878391986e-05
753.9,1e-09,10.5944371568,2651.82334788,1.15965330324e-05,0.000321579583804,14.8195552944,-3.54933711987e-05
754.0,1e-09,10.5945156605,2652.146089,1.15966240169e-05,0.000321590415881,14.82379847,-3.54989029445e-05
754.1,1e-09,10.5945941187,2652.46879735,1.15967149485e-05,0.000321601242975,14.8280421619,-3.55044344361e-05
754.2,1e-09,10.5946725313,2652.79147294,1.15968058275e-05,0.000321612065089,14.8322863701,-3.55099656734e-05
754.3,1e-09,10.5947508985,2653.11411576,1.15968966538e-05,0.000321622882225,14.8365310946,-3.55154966564e-05
754.4,1e-09,10.5948292203,2653.43672582,1.15969874274e-05,0.000321633694384,14.8407763352,-3.5521027385e-05
754.5,1e-09,10.5949074967,2653.75930312,1.15970781484e-05,0.000321644501569,14.8450220921,-3.55265578592e-05
754.6,1e-09,10.5949857276,2654.08184765,1.15971688168e-05,0.000321655303783,14.849268365,-3.5532088079e-05
754.7,1e-09,10.5950639132,2654.40435943,1.15972594326e-05,0.000321666101026,14.853515154,-3.55376180443e-05
754.8,1e-09,10.5951420535,2654.72683845,1.15973499958e-05,0.000321676893302,14.8577624589,-3.55431477552e-05
754.9,1e-09,10.5952201484,2655.04928471,1.15974405066e-05,0.000321687680612,14.8620102798,-3.55486772116e-05
755.0,1e-09,10.5952981981,2655.37169821,1.15975309649e-05,0.000321698462958,14.8662586166,-3.55542064134e-05
755.1,1e-09,10.5953762025,2655.69407896,1.15976213707e-05,0.000321709240343,14.8705074692,-3.55597353607e-05
755.2,1e-09,10.5954541617,2656.01642695,1.15977117241e-05,0.000321720012769,14.8747568377,-3.55652640533e-05
755.3,1e-09,10.5955320757,2656.33874219,1.15978020251e-05,0.000321730780237,14.8790067218,-3.55707924913e-05
755.4,1e-09,10.5956099445,2656.66102468,1.15978922737e-05,0.00032174154275,14.8832571216,-3.55763206747e-05
755.5,1e-09,10.5956877682,2656.98327442,1.15979824701e-05,0.000321752300309,14.8875080371,-3.55818486033e-05
755.6,1e-09,10.5957655467,2657.30549141,1.15980726141e-05,0.000321763052918,14.8917594681,-3.55873762773e-05
755.7,1e-09,10.5958432802,2657.62767565,1.15981627058e-05,0.000321773800578,14.8960114146,-3.55929036965e-05
755.8,1e-09,10.5959209685,2657.94982714,1.15982527454e-05,0.000321784543291,14.9002638766,-3.55984308609e-05
755.9,1e-09,10.5959986119,2658.27194588,1.15983427327e-05,0.000321795281059,14.904516854,-3.56039577705e-05
756.0,1e-09,10.5960762102,2658.59403188,1.15984326678e-05,0.000321806013884,14.9087703468,-3.56094844252e-05
756.1,1e-09,10.5961537635,2658.91608514,1.15985225508e-05,0.000321816741769,14.9130243549,-3.56150108251e-05
756.2,1e-09,10.5962312718,2659.23810565,1.15986123816e-05,0.000321827464715,14.9172788783,-3.562053697e-05
756.3,1e-09,10.5963087352,2659.56009342,1.15987021604e-05,0.000321838182725,14.9215339168,-3.56260628601e-05
756.4,1e-09,10.5963861537,2659.88204845,1.15987918871e-05,0.0003218488958,14.9257894706,-3.56315884951e-05
756.5,1e-09,10.5964635273,2660.20397074,1.15988815618e-05,0.000321859603943,14.9300455394,-3.56371138752e-05
756.6,1e-09,10.596540856,2660.52586029,1.15989711845e-05,0.000321870307155,14.9343021233,-3.56426390002e-05
756.7,1e-09,10.5966181399,2660.8477171,1.15990607553e-05,0.00032188100544,14.9385592221,-3.56481638702e-05
756.8,1e-09,10.596695379,2661.16954117,1.15991502741e-05,0.000321891698799,14.9428168359,-3.56536884851e-05
756.9,1e-09,10.5967725733,2661.49133251,1.1599239741e-05,0.000321902387233,14.9470749646,-3.56592128449e-05
757.0,1e-09,10.5968497228,2661.81309112,1.1599329156e-05,0.000321913070746,14.9513336082,-3.56647369496e-05
757.1,1e-09,10.5969268276,2662.13481699,1.15994185192e-05,0.000321923749338,14.9555927665,-3.5670260799e-05
757.2,1e-09,10.5970038877,2662.45651014,1.15995078305e-05,0.000321934423013,14.9598524396,-3.56757843933e-05
757.3,1e-09,10.5970809031,2662.77817055,1.15995970901e-05,0.000321945091772,14.9641126273,-3.56813077323e-05
757.4,1e-09,10.5971578738,2663.09979823,1.15996862979e-05,0.000321955755618,14.9683733297,-3.56868308161e-05
757.5,1e-09,10.5972348,2663.42139318,1.1599775454e-05,0.000321966414552,14.9726345467,-3.56923536445e-05
757.6,1e-09,10.5973116815,2663.74295541,1.15998645584e-05,0.000321977068577,14.9768962781,-3.56978762177e-05
757.7,1e-09,10.5973885184,2664.06448491,1.15999536111e-05,0.000321987717694,14.9811585241,-3.57033985355e-05
757.8,1e-09,10.5974653108,2664.38598168,1.16000426122e-05,0.000321998361906,14.9854212845,-3.57089205979e-05
757.9,1e-09,10.5975420587,2664.70744573,1.16001315617e-05,0.000322009001214,14.9896845592,-3.57144424049e-05
758.0,1e-09,10.597618762,2665.02887706,1.16002204596e-05,0.000322019635622,14.9939483483,-3.57199639564e-05
758.1,1e-09,10.5976954209,2665.35027566,1.1600309306e-05,0.00032203026513,14.9982126516,-3.57254852525e-05
758.2,1e-09,10.5977720353,2665.67164155,1.16003981008e-05,0.000322040889741,15.0024774691,-3.57310062931e-05
758.3,1e-09,10.5978486054,2665.99297472,1.16004868442e-05,0.000322051509457,15.0067428008,-3.57365270782e-05
758.4,1e-09,10.597925131,2666.31427516,1.16005755361e-05,0.000322062124281,15.0110086467,-3.57420476077e-05
758.5,1e-09,10.5980016122,2666.6355429,1.16006641766e-05,0.000322072734213,15.0152750065,-3.57475678816e-05
758.6,1e-09,10.5980780491,2666.95677791,1.16007527657e-05,0.000322083339257,15.0195418804,-3.57530878998e-05
758.7,1e-09,10.5981544417,2667.27798021,1.16008413034e-05,0.000322093939414,15.0238092682,-3.57586076625e-05
758.8,1e-09,10.59823079,2667.5991498,1.16009297898e-05,0.000322104534686,15.0280771699,-3.57641271694e-05
758.9,1e-09,10.598307094,2667.92028667,1.16010182248e-05,0.000322115125075,15.0323455854,-3.57696464207e-05
759.0,1e-09,10.5983833537,2668.24139084,1.16011066086e-05,0.000322125710584,15.0366145148,-3.57751654162e-05
759.1,1e-09,10.5984595693,2668.56246229,1.16011949412e-05,0.000322136291215,15.0408839579,-3.57806841559e-05
759.2,1e-09,10.5985357407,2668.88350103,1.16012832225e-05,0.000322146866969,15.0451539147,-3.57862026399e-05
759.3,1e-09,10.5986118678,2669.20450707,1.16013714526e-05,0.000322157437849,15.0494243851,-3.5791720868e-05
759.4,1e-09,10.5986879509,2669.5254804,1.16014596316e-05,0.000322168003857,15.0536953691,-3.57972388403e-05
759.5,1e-09,10.5987639898,2669.84642103,1.16015477595e-05,0.000322178564994,15.0579668666,-3.58027565567e-05
759.6,1e-09,10.5988399847,2670.16732895,1.16016358362e-05,0.000322189121263,15.0622388776,-3.58082740172e-05
