time,ribA,ribD1,ribD2,E1,ribH,ribE,E2,GTP,C01304,C01268,C04454,C04732,C04332,riboflavin,FMN
1030.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999897e-07,1.02966979903e-15,5.30639875519e-22,1.8231018886e-28,4.69767803306e-35,9.68379382939e-42,1.66351442407e-48,2.44940652755e-55
1030.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999897e-07,1.02976969903e-15,5.30742847335e-22,1.82363257978e-28,4.69950139982e-35,9.68849241809e-42,1.6644830382e-48,2.45107052624e-55
1030.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999897e-07,1.02986959902e-15,5.3084582914e-22,1.82416337393e-28,4.70132529731e-35,9.69319283043e-42,1.66545212228e-48,2.45273549378e-55
1031.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999897e-07,1.02996949902e-15,5.30948820936e-22,1.82469427107e-28,4.70314972566e-35,9.69789506693e-42,1.66642167649e-48,2.45440143064e-55
1031.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.03006939902e-15,5.31051822722e-22,1.82522527121e-28,4.70497468495e-35,9.70259912812e-42,1.66739170102e-48,2.45606833729e-55
1031.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.03016929901e-15,5.31154834498e-22,1.82575637436e-28,4.70680017529e-35,9.70730501453e-42,1.66836219604e-48,2.4577362142e-55
1031.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.03026919901e-15,5.31257856263e-22,1.82628758052e-28,4.70862619679e-35,9.7120127267e-42,1.66933316175e-48,2.45940506184e-55
1031.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.03036909901e-15,5.31360888019e-22,1.82681888971e-28,4.71045274955e-35,9.71672226516e-42,1.67030459832e-48,2.46107488068e-55
1031.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.030468999e-15,5.31463929764e-22,1.82735030193e-28,4.71227983366e-35,9.72143363044e-42,1.67127650593e-48,2.46274567119e-55
1031.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.030568899e-15,5.315669815e-22,1.82788181721e-28,4.71410744924e-35,9.72614682306e-42,1.67224888477e-48,2.46441743385e-55
1031.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.030668799e-15,5.31670043225e-22,1.82841343554e-28,4.71593559639e-35,9.73086184357e-42,1.67322173502e-48,2.46609016912e-55
1031.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.030768699e-15,5.31773114941e-22,1.82894515693e-28,4.71776427521e-35,9.73557869248e-42,1.67419505686e-48,2.46776387748e-55
1031.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.03086859899e-15,5.31876196646e-22,1.8294769814e-28,4.71959348579e-35,9.74029737035e-42,1.67516885049e-48,2.46943855939e-55
1032.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998969e-07,1.03096849899e-15,5.31979288342e-22,1.83000890896e-28,4.72142322826e-35,9.74501787769e-42,1.67614311606e-48,2.47111421533e-55
1032.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03106839899e-15,5.32082390027e-22,1.83054093962e-28,4.7232535027e-35,9.74974021503e-42,1.67711785379e-48,2.47279084578e-55
1032.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03116829898e-15,5.32185501703e-22,1.83107307338e-28,4.72508430923e-35,9.75446438292e-42,1.67809306383e-48,2.4744684512e-55
1032.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03126819898e-15,5.32288623368e-22,1.83160531026e-28,4.72691564794e-35,9.75919038188e-42,1.67906874639e-48,2.47614703207e-55
1032.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03136809898e-15,5.32391755023e-22,1.83213765026e-28,4.72874751894e-35,9.76391821244e-42,1.68004490164e-48,2.47782658885e-55
1032.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03146799897e-15,5.32494896669e-22,1.8326700934e-28,4.73057992233e-35,9.76864787514e-42,1.68102152976e-48,2.47950712203e-55
1032.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03156789897e-15,5.32598048304e-22,1.83320263969e-28,4.73241285821e-35,9.77337937051e-42,1.68199863093e-48,2.48118863207e-55
1032.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03166779897e-15,5.32701209929e-22,1.83373528914e-28,4.7342463267e-35,9.77811269908e-42,1.68297620535e-48,2.48287111945e-55
1032.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03176769896e-15,5.32804381544e-22,1.83426804175e-28,4.73608032788e-35,9.78284786138e-42,1.6839542532e-48,2.48455458464e-55
1032.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03186759896e-15,5.32907563149e-22,1.83480089754e-28,4.73791486187e-35,9.78758485796e-42,1.68493277465e-48,2.48623902811e-55
1033.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998968e-07,1.03196749896e-15,5.33010754744e-22,1.83533385651e-28,4.73974992876e-35,9.79232368933e-42,1.6859117699e-48,2.48792445034e-55
1033.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03206739895e-15,5.33113956329e-22,1.83586691868e-28,4.74158552867e-35,9.79706435603e-42,1.68689123911e-48,2.48961085181e-55
1033.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03216729895e-15,5.33217167905e-22,1.83640008406e-28,4.74342166168e-35,9.8018068586e-42,1.68787118249e-48,2.49129823298e-55
1033.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03226719895e-15,5.3332038947e-22,1.83693335265e-28,4.74525832792e-35,9.80655119757e-42,1.68885160021e-48,2.49298659433e-55
1033.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03236709894e-15,5.33423621025e-22,1.83746672448e-28,4.74709552747e-35,9.81129737348e-42,1.68983249245e-48,2.49467593634e-55
1033.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03246699894e-15,5.3352686257e-22,1.83800019953e-28,4.74893326045e-35,9.81604538684e-42,1.69081385941e-48,2.49636625947e-55
1033.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03256689894e-15,5.33630114104e-22,1.83853377784e-28,4.75077152696e-35,9.82079523821e-42,1.69179570125e-48,2.49805756421e-55
1033.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03266679893e-15,5.33733375629e-22,1.8390674594e-28,4.75261032709e-35,9.82554692811e-42,1.69277801818e-48,2.49974985104e-55
1033.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03276669893e-15,5.33836647144e-22,1.83960124422e-28,4.75444966096e-35,9.83030045708e-42,1.69376081036e-48,2.50144312041e-55
1033.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03286659893e-15,5.33939928649e-22,1.84013513233e-28,4.75628952866e-35,9.83505582564e-42,1.69474407799e-48,2.50313737281e-55
1034.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998967e-07,1.03296649892e-15,5.34043220144e-22,1.84066912372e-28,4.75812993031e-35,9.83981303435e-42,1.69572782125e-48,2.50483260872e-55
1034.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.03306639892e-15,5.34146521629e-22,1.8412032184e-28,4.759970866e-35,9.84457208372e-42,1.69671204032e-48,2.50652882862e-55
1034.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.03316629892e-15,5.34249833103e-22,1.84173741639e-28,4.76181233583e-35,9.84933297429e-42,1.69769673539e-48,2.50822603296e-55
1034.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.03326619891e-15,5.34353154568e-22,1.8422717177e-28,4.76365433991e-35,9.8540957066e-42,1.69868190664e-48,2.50992422224e-55
1034.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.03336609891e-15,5.34456486023e-22,1.84280612234e-28,4.76549687834e-35,9.85886028117e-42,1.69966755425e-48,2.51162339694e-55
1034.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.03346599891e-15,5.34559827467e-22,1.84334063031e-28,4.76733995124e-35,9.86362669856e-42,1.70065367841e-48,2.51332355751e-55
1034.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.0335658989e-15,5.34663178902e-22,1.84387524163e-28,4.76918355869e-35,9.86839495928e-42,1.70164027931e-48,2.51502470445e-55
1034.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.0336657989e-15,5.34766540327e-22,1.8444099563e-28,4.7710277008e-35,9.87316506388e-42,1.70262735713e-48,2.51672683823e-55
1034.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.0337656989e-15,5.34869911741e-22,1.84494477434e-28,4.77287237768e-35,9.87793701289e-42,1.70361491205e-48,2.51842995932e-55
1034.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.03386559889e-15,5.34973293146e-22,1.84547969576e-28,4.77471758943e-35,9.88271080684e-42,1.70460294425e-48,2.52013406821e-55
1035.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998966e-07,1.03396549889e-15,5.3507668454e-22,1.84601472056e-28,4.77656333615e-35,9.88748644627e-42,1.70559145393e-48,2.52183916537e-55
1035.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03406539889e-15,5.35180085925e-22,1.84654984876e-28,4.77840961795e-35,9.89226393171e-42,1.70658044126e-48,2.52354525128e-55
1035.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03416529888e-15,5.35283497299e-22,1.84708508037e-28,4.78025643493e-35,9.8970432637e-42,1.70756990643e-48,2.52525232641e-55
1035.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03426519888e-15,5.35386918663e-22,1.84762041539e-28,4.78210378719e-35,9.90182444278e-42,1.70855984963e-48,2.52696039125e-55
1035.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03436509887e-15,5.35490350018e-22,1.84815585384e-28,4.78395167484e-35,9.90660746948e-42,1.70955027104e-48,2.52866944627e-55
1035.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03446499887e-15,5.35593791362e-22,1.84869139573e-28,4.78580009797e-35,9.91139234433e-42,1.71054117085e-48,2.53037949195e-55
1035.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03456489887e-15,5.35697242696e-22,1.84922704106e-28,4.7876490567e-35,9.91617906787e-42,1.71153254923e-48,2.53209052877e-55
1035.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03466479886e-15,5.35800704021e-22,1.84976278984e-28,4.78949855113e-35,9.92096764064e-42,1.71252440638e-48,2.53380255721e-55
1035.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03476469886e-15,5.35904175335e-22,1.8502986421e-28,4.79134858136e-35,9.92575806317e-42,1.71351674248e-48,2.53551557775e-55
1035.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03486459886e-15,5.36007656639e-22,1.85083459783e-28,4.79319914749e-35,9.93055033599e-42,1.71450955771e-48,2.53722959086e-55
1036.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998965e-07,1.03496449885e-15,5.36111147933e-22,1.85137065704e-28,4.79505024963e-35,9.93534445965e-42,1.71550285226e-48,2.53894459702e-55
1036.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03506439885e-15,5.36214649217e-22,1.85190681976e-28,4.79690188788e-35,9.94014043468e-42,1.71649662632e-48,2.54066059672e-55
1036.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03516429885e-15,5.36318160492e-22,1.85244308598e-28,4.79875406235e-35,9.94493826162e-42,1.71749088007e-48,2.54237759043e-55
1036.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03526419884e-15,5.36421681756e-22,1.85297945571e-28,4.80060677313e-35,9.949737941e-42,1.71848561369e-48,2.54409557864e-55
1036.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03536409884e-15,5.3652521301e-22,1.85351592897e-28,4.80246002033e-35,9.95453947335e-42,1.71948082738e-48,2.54581456182e-55
1036.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03546399884e-15,5.36628754254e-22,1.85405250577e-28,4.80431380406e-35,9.95934285923e-42,1.72047652131e-48,2.54753454046e-55
1036.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03556389883e-15,5.36732305488e-22,1.85458918611e-28,4.80616812442e-35,9.96414809915e-42,1.72147269567e-48,2.54925551502e-55
1036.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03566379883e-15,5.36835866712e-22,1.85512597001e-28,4.80802298151e-35,9.96895519366e-42,1.72246935064e-48,2.55097748601e-55
1036.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03576369882e-15,5.36939437926e-22,1.85566285748e-28,4.80987837543e-35,9.9737641433e-42,1.72346648642e-48,2.55270045389e-55
1036.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03586359882e-15,5.37043019129e-22,1.85619984852e-28,4.81173430629e-35,9.9785749486e-42,1.72446410319e-48,2.55442441914e-55
1037.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998964e-07,1.03596349882e-15,5.37146610323e-22,1.85673694315e-28,4.8135907742e-35,9.98338761009e-42,1.72546220113e-48,2.55614938225e-55
1037.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.03606339881e-15,5.37250211507e-22,1.85727414137e-28,4.81544777925e-35,9.98820212833e-42,1.72646078043e-48,2.5578753437e-55
1037.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.03616329881e-15,5.37353822681e-22,1.8578114432e-28,4.81730532155e-35,9.99301850383e-42,1.72745984127e-48,2.55960230397e-55
1037.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.03626319881e-15,5.37457443845e-22,1.85834884865e-28,4.81916340121e-35,9.99783673715e-42,1.72845938384e-48,2.56133026355e-55
1037.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.0363630988e-15,5.37561074998e-22,1.85888635772e-28,4.82102201832e-35,1.00026568288e-41,1.72945940833e-48,2.5630592229e-55
1037.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.0364629988e-15,5.37664716142e-22,1.85942397043e-28,4.822881173e-35,1.00074787794e-41,1.73045991493e-48,2.56478918252e-55
1037.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.03656289879e-15,5.37768367276e-22,1.85996168679e-28,4.82474086533e-35,1.00123025893e-41,1.73146090381e-48,2.56652014289e-55
1037.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.03666279879e-15,5.37872028399e-22,1.8604995068e-28,4.82660109544e-35,1.00171282593e-41,1.73246237516e-48,2.56825210449e-55
1037.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.03676269879e-15,5.37975699513e-22,1.86103743048e-28,4.82846186342e-35,1.00219557897e-41,1.73346432917e-48,2.5699850678e-55
1037.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.03686259878e-15,5.38079380617e-22,1.86157545783e-28,4.83032316937e-35,1.00267851812e-41,1.73446676603e-48,2.57171903331e-55
1038.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998963e-07,1.03696249878e-15,5.3818307171e-22,1.86211358887e-28,4.8321850134e-35,1.00316164342e-41,1.73546968593e-48,2.5734540015e-55
1038.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03706239878e-15,5.38286772794e-22,1.8626518236e-28,4.83404739561e-35,1.00364495494e-41,1.73647308904e-48,2.57518997284e-55
1038.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03716229877e-15,5.38390483867e-22,1.86319016204e-28,4.83591031611e-35,1.00412845272e-41,1.73747697555e-48,2.57692694784e-55
1038.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03726219877e-15,5.38494204931e-22,1.8637286042e-28,4.83777377501e-35,1.00461213682e-41,1.73848134566e-48,2.57866492696e-55
1038.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03736209876e-15,5.38597935984e-22,1.86426715008e-28,4.83963777239e-35,1.00509600729e-41,1.73948619954e-48,2.58040391069e-55
1038.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03746199876e-15,5.38701677027e-22,1.8648057997e-28,4.84150230837e-35,1.00558006419e-41,1.74049153738e-48,2.58214389952e-55
1038.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03756189876e-15,5.38805428061e-22,1.86534455307e-28,4.84336738306e-35,1.00606430757e-41,1.74149735938e-48,2.58388489393e-55
1038.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03766179875e-15,5.38909189084e-22,1.86588341019e-28,4.84523299654e-35,1.00654873748e-41,1.74250366571e-48,2.5856268944e-55
1038.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03776169875e-15,5.39012960097e-22,1.86642237108e-28,4.84709914894e-35,1.00703335398e-41,1.74351045657e-48,2.58736990142e-55
1038.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03786159874e-15,5.39116741101e-22,1.86696143574e-28,4.84896584035e-35,1.00751815713e-41,1.74451773213e-48,2.58911391547e-55
1039.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998962e-07,1.03796149874e-15,5.39220532094e-22,1.86750060419e-28,4.85083307088e-35,1.00800314697e-41,1.7455254926e-48,2.59085893704e-55
1039.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03806139874e-15,5.39324333077e-22,1.86803987643e-28,4.85270084062e-35,1.00848832356e-41,1.74653373814e-48,2.59260496662e-55
1039.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03816129873e-15,5.3942814405e-22,1.86857925248e-28,4.8545691497e-35,1.00897368695e-41,1.74754246896e-48,2.59435200468e-55
1039.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03826119873e-15,5.39531965013e-22,1.86911873235e-28,4.85643799819e-35,1.00945923721e-41,1.74855168523e-48,2.59610005172e-55
1039.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03836109873e-15,5.39635795967e-22,1.86965831604e-28,4.85830738622e-35,1.00994497437e-41,1.74956138714e-48,2.59784910821e-55
1039.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03846099872e-15,5.3973963691e-22,1.87019800357e-28,4.86017731389e-35,1.0104308985e-41,1.75057157489e-48,2.59959917465e-55
1039.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03856089872e-15,5.39843487843e-22,1.87073779495e-28,4.86204778129e-35,1.01091700965e-41,1.75158224865e-48,2.60135025153e-55
1039.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03866079871e-15,5.39947348766e-22,1.87127769018e-28,4.86391878854e-35,1.01140330787e-41,1.75259340862e-48,2.60310233931e-55
1039.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03876069871e-15,5.40051219679e-22,1.87181768927e-28,4.86579033574e-35,1.01188979322e-41,1.75360505498e-48,2.60485543851e-55
1039.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.03886059871e-15,5.40155100582e-22,1.87235779225e-28,4.86766242298e-35,1.01237646575e-41,1.75461718792e-48,2.60660954959e-55
1040.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998961e-07,1.0389604987e-15,5.40258991475e-22,1.8728979991e-28,4.86953505038e-35,1.01286332552e-41,1.75562980762e-48,2.60836467304e-55
1040.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.0390603987e-15,5.40362892357e-22,1.87343830986e-28,4.87140821804e-35,1.01335037258e-41,1.75664291428e-48,2.61012080936e-55
1040.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03916029869e-15,5.4046680323e-22,1.87397872452e-28,4.87328192606e-35,1.01383760698e-41,1.75765650808e-48,2.61187795903e-55
1040.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03926019869e-15,5.40570724093e-22,1.87451924309e-28,4.87515617455e-35,1.01432502878e-41,1.75867058921e-48,2.61363612254e-55
1040.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03936009869e-15,5.40674654946e-22,1.87505986559e-28,4.87703096361e-35,1.01481263803e-41,1.75968515785e-48,2.61539530038e-55
1040.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03945999868e-15,5.40778595789e-22,1.87560059203e-28,4.87890629334e-35,1.01530043479e-41,1.76070021419e-48,2.61715549302e-55
1040.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03955989868e-15,5.40882546621e-22,1.87614142241e-28,4.88078216385e-35,1.0157884191e-41,1.76171575843e-48,2.61891670097e-55
1040.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03965979867e-15,5.40986507444e-22,1.87668235675e-28,4.88265857524e-35,1.01627659104e-41,1.76273179074e-48,2.6206789247e-55
1040.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03975969867e-15,5.41090478257e-22,1.87722339506e-28,4.88453552762e-35,1.01676495063e-41,1.76374831132e-48,2.62244216471e-55
1040.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03985959866e-15,5.41194459059e-22,1.87776453734e-28,4.88641302109e-35,1.01725349796e-41,1.76476532035e-48,2.62420642149e-55
1041.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999896e-07,1.03995949866e-15,5.41298449852e-22,1.8783057836e-28,4.88829105575e-35,1.01774223305e-41,1.76578281803e-48,2.62597169551e-55
1041.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04005939866e-15,5.41402450635e-22,1.87884713386e-28,4.89016963171e-35,1.01823115598e-41,1.76680080453e-48,2.62773798728e-55
1041.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04015929865e-15,5.41506461407e-22,1.87938858813e-28,4.89204874908e-35,1.01872026679e-41,1.76781928005e-48,2.62950529729e-55
1041.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04025919865e-15,5.4161048217e-22,1.87993014641e-28,4.89392840795e-35,1.01920956555e-41,1.76883824477e-48,2.63127362601e-55
1041.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04035909864e-15,5.41714512922e-22,1.88047180872e-28,4.89580860843e-35,1.01969905229e-41,1.76985769889e-48,2.63304297394e-55
1041.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04045899864e-15,5.41818553664e-22,1.88101357507e-28,4.89768935062e-35,1.02018872708e-41,1.77087764258e-48,2.63481334157e-55
1041.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04055889864e-15,5.41922604397e-22,1.88155544546e-28,4.89957063463e-35,1.02067858997e-41,1.77189807605e-48,2.63658472939e-55
1041.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04065879863e-15,5.42026665119e-22,1.8820974199e-28,4.90145246057e-35,1.02116864102e-41,1.77291899947e-48,2.63835713788e-55
1041.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04075869863e-15,5.42130735832e-22,1.88263949841e-28,4.90333482853e-35,1.02165888028e-41,1.77394041304e-48,2.64013056755e-55
1041.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04085859862e-15,5.42234816534e-22,1.883181681e-28,4.90521773862e-35,1.0221493078e-41,1.77496231694e-48,2.64190501887e-55
1042.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998959e-07,1.04095849862e-15,5.42338907226e-22,1.88372396767e-28,4.90710119094e-35,1.02263992364e-41,1.77598471136e-48,2.64368049235e-55
1042.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998958e-07,1.04105839862e-15,5.42443007908e-22,1.88426635844e-28,4.9089851856e-35,1.02313072785e-41,1.7770075965e-48,2.64545698846e-55
1042.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998958e-07,1.04115829861e-15,5.42547118581e-22,1.88480885332e-28,4.91086972271e-35,1.02362172049e-41,1.77803097253e-48,2.6472345077e-55
