time,hexokinase,glucose,glucose6phosphate,phosphoglucoisomerase,fructose6phosphate,phosphoglucoisomerase2,glucose6phosphatereversible
1069.7,1e-09,9.99999998931e-07,1.06863136863e-15,1e-06,5.71353336573e-19,1e-06,2.03743750076e-22
1069.8,1e-09,9.99999998931e-07,1.06873126873e-15,1e-06,5.7146014745e-19,1e-06,2.0380089075e-22
1069.9,1e-09,9.99999998931e-07,1.06883116883e-15,1e-06,5.71566968306e-19,1e-06,2.03858042106e-22
1070.0,1e-09,9.99999998931e-07,1.06893106893e-15,1e-06,5.71673799142e-19,1e-06,2.03915204144e-22
1070.1,1e-09,9.9999999893e-07,1.06903096903e-15,1e-06,5.71780639957e-19,1e-06,2.03972376866e-22
1070.2,1e-09,9.9999999893e-07,1.06913086913e-15,1e-06,5.71887490751e-19,1e-06,2.04029560272e-22
1070.3,1e-09,9.9999999893e-07,1.06923076923e-15,1e-06,5.71994351524e-19,1e-06,2.04086754364e-22
1070.4,1e-09,9.9999999893e-07,1.06933066933e-15,1e-06,5.72101222277e-19,1e-06,2.04143959143e-22
1070.5,1e-09,9.9999999893e-07,1.06943056943e-15,1e-06,5.72208103009e-19,1e-06,2.04201174609e-22
1070.6,1e-09,9.9999999893e-07,1.06953046953e-15,1e-06,5.72314993721e-19,1e-06,2.04258400764e-22
1070.7,1e-09,9.9999999893e-07,1.06963036963e-15,1e-06,5.72421894412e-19,1e-06,2.04315637608e-22
1070.8,1e-09,9.9999999893e-07,1.06973026973e-15,1e-06,5.72528805082e-19,1e-06,2.04372885143e-22
1070.9,1e-09,9.9999999893e-07,1.06983016983e-15,1e-06,5.72635725731e-19,1e-06,2.04430143369e-22
1071.0,1e-09,9.9999999893e-07,1.06993006993e-15,1e-06,5.72742656359e-19,1e-06,2.04487412288e-22
1071.1,1e-09,9.99999998929e-07,1.07002997003e-15,1e-06,5.72849596967e-19,1e-06,2.04544691901e-22
1071.2,1e-09,9.99999998929e-07,1.07012987013e-15,1e-06,5.72956547555e-19,1e-06,2.04601982208e-22
1071.3,1e-09,9.99999998929e-07,1.07022977023e-15,1e-06,5.73063508121e-19,1e-06,2.04659283211e-22
1071.4,1e-09,9.99999998929e-07,1.07032967033e-15,1e-06,5.73170478667e-19,1e-06,2.0471659491e-22
1071.5,1e-09,9.99999998929e-07,1.07042957043e-15,1e-06,5.73277459192e-19,1e-06,2.04773917307e-22
1071.6,1e-09,9.99999998929e-07,1.07052947053e-15,1e-06,5.73384449696e-19,1e-06,2.04831250402e-22
1071.7,1e-09,9.99999998929e-07,1.07062937063e-15,1e-06,5.7349145018e-19,1e-06,2.04888594197e-22
1071.8,1e-09,9.99999998929e-07,1.07072927073e-15,1e-06,5.73598460643e-19,1e-06,2.04945948692e-22
1071.9,1e-09,9.99999998929e-07,1.07082917083e-15,1e-06,5.73705481085e-19,1e-06,2.05003313889e-22
1072.0,1e-09,9.99999998929e-07,1.07092907093e-15,1e-06,5.73812511507e-19,1e-06,2.05060689789e-22
1072.1,1e-09,9.99999998928e-07,1.07102897103e-15,1e-06,5.73919551907e-19,1e-06,2.05118076392e-22
1072.2,1e-09,9.99999998928e-07,1.07112887113e-15,1e-06,5.74026602287e-19,1e-06,2.05175473699e-22
1072.3,1e-09,9.99999998928e-07,1.07122877123e-15,1e-06,5.74133662647e-19,1e-06,2.05232881713e-22
1072.4,1e-09,9.99999998928e-07,1.07132867133e-15,1e-06,5.74240732985e-19,1e-06,2.05290300432e-22
1072.5,1e-09,9.99999998928e-07,1.07142857143e-15,1e-06,5.74347813303e-19,1e-06,2.05347729859e-22
1072.6,1e-09,9.99999998928e-07,1.07152847153e-15,1e-06,5.74454903601e-19,1e-06,2.05405169995e-22
1072.7,1e-09,9.99999998928e-07,1.07162837163e-15,1e-06,5.74562003877e-19,1e-06,2.0546262084e-22
1072.8,1e-09,9.99999998928e-07,1.07172827173e-15,1e-06,5.74669114133e-19,1e-06,2.05520082396e-22
1072.9,1e-09,9.99999998928e-07,1.07182817183e-15,1e-06,5.74776234368e-19,1e-06,2.05577554664e-22
1073.0,1e-09,9.99999998928e-07,1.07192807193e-15,1e-06,5.74883364582e-19,1e-06,2.05635037643e-22
1073.1,1e-09,9.99999998927e-07,1.07202797203e-15,1e-06,5.74990504776e-19,1e-06,2.05692531337e-22
1073.2,1e-09,9.99999998927e-07,1.07212787213e-15,1e-06,5.75097654949e-19,1e-06,2.05750035745e-22
1073.3,1e-09,9.99999998927e-07,1.07222777223e-15,1e-06,5.75204815101e-19,1e-06,2.05807550868e-22
1073.4,1e-09,9.99999998927e-07,1.07232767233e-15,1e-06,5.75311985232e-19,1e-06,2.05865076708e-22
1073.5,1e-09,9.99999998927e-07,1.07242757243e-15,1e-06,5.75419165343e-19,1e-06,2.05922613265e-22
1073.6,1e-09,9.99999998927e-07,1.07252747253e-15,1e-06,5.75526355433e-19,1e-06,2.05980160541e-22
1073.7,1e-09,9.99999998927e-07,1.07262737263e-15,1e-06,5.75633555502e-19,1e-06,2.06037718537e-22
1073.8,1e-09,9.99999998927e-07,1.07272727273e-15,1e-06,5.75740765551e-19,1e-06,2.06095287253e-22
1073.9,1e-09,9.99999998927e-07,1.07282717283e-15,1e-06,5.75847985578e-19,1e-06,2.0615286669e-22
1074.0,1e-09,9.99999998927e-07,1.07292707293e-15,1e-06,5.75955215585e-19,1e-06,2.0621045685e-22
1074.1,1e-09,9.99999998926e-07,1.07302697303e-15,1e-06,5.76062455572e-19,1e-06,2.06268057733e-22
1074.2,1e-09,9.99999998926e-07,1.07312687313e-15,1e-06,5.76169705537e-19,1e-06,2.06325669341e-22
1074.3,1e-09,9.99999998926e-07,1.07322677323e-15,1e-06,5.76276965482e-19,1e-06,2.06383291675e-22
1074.4,1e-09,9.99999998926e-07,1.07332667333e-15,1e-06,5.76384235406e-19,1e-06,2.06440924735e-22
1074.5,1e-09,9.99999998926e-07,1.07342657343e-15,1e-06,5.76491515309e-19,1e-06,2.06498568522e-22
1074.6,1e-09,9.99999998926e-07,1.07352647353e-15,1e-06,5.76598805192e-19,1e-06,2.06556223038e-22
1074.7,1e-09,9.99999998926e-07,1.07362637363e-15,1e-06,5.76706105054e-19,1e-06,2.06613888283e-22
1074.8,1e-09,9.99999998926e-07,1.07372627373e-15,1e-06,5.76813414895e-19,1e-06,2.06671564259e-22
1074.9,1e-09,9.99999998926e-07,1.07382617383e-15,1e-06,5.76920734715e-19,1e-06,2.06729250967e-22
1075.0,1e-09,9.99999998926e-07,1.07392607393e-15,1e-06,5.77028064515e-19,1e-06,2.06786948407e-22
1075.1,1e-09,9.99999998925e-07,1.07402597403e-15,1e-06,5.77135404294e-19,1e-06,2.0684465658e-22
1075.2,1e-09,9.99999998925e-07,1.07412587413e-15,1e-06,5.77242754052e-19,1e-06,2.06902375488e-22
1075.3,1e-09,9.99999998925e-07,1.07422577423e-15,1e-06,5.77350113789e-19,1e-06,2.06960105131e-22
1075.4,1e-09,9.99999998925e-07,1.07432567432e-15,1e-06,5.77457483506e-19,1e-06,2.07017845511e-22
1075.5,1e-09,9.99999998925e-07,1.07442557442e-15,1e-06,5.77564863202e-19,1e-06,2.07075596628e-22
1075.6,1e-09,9.99999998925e-07,1.07452547452e-15,1e-06,5.77672252877e-19,1e-06,2.07133358484e-22
1075.7,1e-09,9.99999998925e-07,1.07462537462e-15,1e-06,5.77779652531e-19,1e-06,2.07191131079e-22
1075.8,1e-09,9.99999998925e-07,1.07472527472e-15,1e-06,5.77887062165e-19,1e-06,2.07248914414e-22
1075.9,1e-09,9.99999998925e-07,1.07482517482e-15,1e-06,5.77994481778e-19,1e-06,2.07306708491e-22
1076.0,1e-09,9.99999998925e-07,1.07492507492e-15,1e-06,5.7810191137e-19,1e-06,2.07364513311e-22
1076.1,1e-09,9.99999998924e-07,1.07502497502e-15,1e-06,5.78209350941e-19,1e-06,2.07422328874e-22
1076.2,1e-09,9.99999998924e-07,1.07512487512e-15,1e-06,5.78316800492e-19,1e-06,2.07480155181e-22
1076.3,1e-09,9.99999998924e-07,1.07522477522e-15,1e-06,5.78424260022e-19,1e-06,2.07537992234e-22
1076.4,1e-09,9.99999998924e-07,1.07532467532e-15,1e-06,5.78531729531e-19,1e-06,2.07595840034e-22
1076.5,1e-09,9.99999998924e-07,1.07542457542e-15,1e-06,5.78639209019e-19,1e-06,2.0765369858e-22
1076.6,1e-09,9.99999998924e-07,1.07552447552e-15,1e-06,5.78746698487e-19,1e-06,2.07711567876e-22
1076.7,1e-09,9.99999998924e-07,1.07562437562e-15,1e-06,5.78854197934e-19,1e-06,2.0776944792e-22
1076.8,1e-09,9.99999998924e-07,1.07572427572e-15,1e-06,5.7896170736e-19,1e-06,2.07827338716e-22
1076.9,1e-09,9.99999998924e-07,1.07582417582e-15,1e-06,5.79069226765e-19,1e-06,2.07885240262e-22
1077.0,1e-09,9.99999998924e-07,1.07592407592e-15,1e-06,5.7917675615e-19,1e-06,2.07943152561e-22
1077.1,1e-09,9.99999998923e-07,1.07602397602e-15,1e-06,5.79284295513e-19,1e-06,2.08001075614e-22
1077.2,1e-09,9.99999998923e-07,1.07612387612e-15,1e-06,5.79391844856e-19,1e-06,2.08059009421e-22
1077.3,1e-09,9.99999998923e-07,1.07622377622e-15,1e-06,5.79499404179e-19,1e-06,2.08116953983e-22
1077.4,1e-09,9.99999998923e-07,1.07632367632e-15,1e-06,5.7960697348e-19,1e-06,2.08174909302e-22
1077.5,1e-09,9.99999998923e-07,1.07642357642e-15,1e-06,5.79714552761e-19,1e-06,2.08232875378e-22
1077.6,1e-09,9.99999998923e-07,1.07652347652e-15,1e-06,5.79822142021e-19,1e-06,2.08290852213e-22
1077.7,1e-09,9.99999998923e-07,1.07662337662e-15,1e-06,5.7992974126e-19,1e-06,2.08348839807e-22
1077.8,1e-09,9.99999998923e-07,1.07672327672e-15,1e-06,5.80037350478e-19,1e-06,2.08406838161e-22
1077.9,1e-09,9.99999998923e-07,1.07682317682e-15,1e-06,5.80144969676e-19,1e-06,2.08464847277e-22
1078.0,1e-09,9.99999998923e-07,1.07692307692e-15,1e-06,5.80252598853e-19,1e-06,2.08522867155e-22
1078.1,1e-09,9.99999998922e-07,1.07702297702e-15,1e-06,5.80360238009e-19,1e-06,2.08580897797e-22
1078.2,1e-09,9.99999998922e-07,1.07712287712e-15,1e-06,5.80467887144e-19,1e-06,2.08638939203e-22
1078.3,1e-09,9.99999998922e-07,1.07722277722e-15,1e-06,5.80575546259e-19,1e-06,2.08696991375e-22
1078.4,1e-09,9.99999998922e-07,1.07732267732e-15,1e-06,5.80683215352e-19,1e-06,2.08755054313e-22
1078.5,1e-09,9.99999998922e-07,1.07742257742e-15,1e-06,5.80790894425e-19,1e-06,2.08813128018e-22
1078.6,1e-09,9.99999998922e-07,1.07752247752e-15,1e-06,5.80898583478e-19,1e-06,2.08871212492e-22
1078.7,1e-09,9.99999998922e-07,1.07762237762e-15,1e-06,5.81006282509e-19,1e-06,2.08929307735e-22
1078.8,1e-09,9.99999998922e-07,1.07772227772e-15,1e-06,5.8111399152e-19,1e-06,2.08987413749e-22
1078.9,1e-09,9.99999998922e-07,1.07782217782e-15,1e-06,5.81221710509e-19,1e-06,2.09045530534e-22
1079.0,1e-09,9.99999998922e-07,1.07792207792e-15,1e-06,5.81329439479e-19,1e-06,2.09103658091e-22
1079.1,1e-09,9.99999998921e-07,1.07802197802e-15,1e-06,5.81437178427e-19,1e-06,2.09161796422e-22
1079.2,1e-09,9.99999998921e-07,1.07812187812e-15,1e-06,5.81544927354e-19,1e-06,2.09219945527e-22
1079.3,1e-09,9.99999998921e-07,1.07822177822e-15,1e-06,5.81652686261e-19,1e-06,2.09278105407e-22
1079.4,1e-09,9.99999998921e-07,1.07832167832e-15,1e-06,5.81760455147e-19,1e-06,2.09336276064e-22
1079.5,1e-09,9.99999998921e-07,1.07842157842e-15,1e-06,5.81868234012e-19,1e-06,2.09394457499e-22
1079.6,1e-09,9.99999998921e-07,1.07852147852e-15,1e-06,5.81976022856e-19,1e-06,2.09452649711e-22
1079.7,1e-09,9.99999998921e-07,1.07862137862e-15,1e-06,5.8208382168e-19,1e-06,2.09510852704e-22
1079.8,1e-09,9.99999998921e-07,1.07872127872e-15,1e-06,5.82191630483e-19,1e-06,2.09569066476e-22
1079.9,1e-09,9.99999998921e-07,1.07882117882e-15,1e-06,5.82299449265e-19,1e-06,2.0962729103e-22
1080.0,1e-09,9.99999998921e-07,1.07892107892e-15,1e-06,5.82407278026e-19,1e-06,2.09685526366e-22
1080.1,1e-09,9.9999999892e-07,1.07902097902e-15,1e-06,5.82515116766e-19,1e-06,2.09743772486e-22
1080.2,1e-09,9.9999999892e-07,1.07912087912e-15,1e-06,5.82622965486e-19,1e-06,2.0980202939e-22
1080.3,1e-09,9.9999999892e-07,1.07922077922e-15,1e-06,5.82730824184e-19,1e-06,2.09860297079e-22
1080.4,1e-09,9.9999999892e-07,1.07932067932e-15,1e-06,5.82838692862e-19,1e-06,2.09918575555e-22
1080.5,1e-09,9.9999999892e-07,1.07942057942e-15,1e-06,5.82946571519e-19,1e-06,2.09976864818e-22
1080.6,1e-09,9.9999999892e-07,1.07952047952e-15,1e-06,5.83054460156e-19,1e-06,2.10035164869e-22
1080.7,1e-09,9.9999999892e-07,1.07962037962e-15,1e-06,5.83162358771e-19,1e-06,2.1009347571e-22
1080.8,1e-09,9.9999999892e-07,1.07972027972e-15,1e-06,5.83270267366e-19,1e-06,2.10151797341e-22
1080.9,1e-09,9.9999999892e-07,1.07982017982e-15,1e-06,5.8337818594e-19,1e-06,2.10210129764e-22
1081.0,1e-09,9.9999999892e-07,1.07992007992e-15,1e-06,5.83486114493e-19,1e-06,2.10268472979e-22
1081.1,1e-09,9.99999998919e-07,1.08001998002e-15,1e-06,5.83594053026e-19,1e-06,2.10326826987e-22
1081.2,1e-09,9.99999998919e-07,1.08011988012e-15,1e-06,5.83702001537e-19,1e-06,2.1038519179e-22
1081.3,1e-09,9.99999998919e-07,1.08021978022e-15,1e-06,5.83809960028e-19,1e-06,2.10443567388e-22
1081.4,1e-09,9.99999998919e-07,1.08031968032e-15,1e-06,5.83917928498e-19,1e-06,2.10501953782e-22
1081.5,1e-09,9.99999998919e-07,1.08041958042e-15,1e-06,5.84025906947e-19,1e-06,2.10560350974e-22
1081.6,1e-09,9.99999998919e-07,1.08051948052e-15,1e-06,5.84133895375e-19,1e-06,2.10618758964e-22
1081.7,1e-09,9.99999998919e-07,1.08061938062e-15,1e-06,5.84241893783e-19,1e-06,2.10677177753e-22
1081.8,1e-09,9.99999998919e-07,1.08071928072e-15,1e-06,5.8434990217e-19,1e-06,2.10735607343e-22
1081.9,1e-09,9.99999998919e-07,1.08081918082e-15,1e-06,5.84457920535e-19,1e-06,2.10794047734e-22
1082.0,1e-09,9.99999998919e-07,1.08091908092e-15,1e-06,5.8456594888e-19,1e-06,2.10852498927e-22
1082.1,1e-09,9.99999998918e-07,1.08101898102e-15,1e-06,5.84673987205e-19,1e-06,2.10910960924e-22
1082.2,1e-09,9.99999998918e-07,1.08111888112e-15,1e-06,5.84782035508e-19,1e-06,2.10969433725e-22
1082.3,1e-09,9.99999998918e-07,1.08121878122e-15,1e-06,5.84890093791e-19,1e-06,2.11027917331e-22
1082.4,1e-09,9.99999998918e-07,1.08131868132e-15,1e-06,5.84998162053e-19,1e-06,2.11086411744e-22
1082.5,1e-09,9.99999998918e-07,1.08141858142e-15,1e-06,5.85106240294e-19,1e-06,2.11144916964e-22
1082.6,1e-09,9.99999998918e-07,1.08151848152e-15,1e-06,5.85214328514e-19,1e-06,2.11203432992e-22
1082.7,1e-09,9.99999998918e-07,1.08161838162e-15,1e-06,5.85322426713e-19,1e-06,2.1126195983e-22
1082.8,1e-09,9.99999998918e-07,1.08171828172e-15,1e-06,5.85430534892e-19,1e-06,2.11320497478e-22
1082.9,1e-09,9.99999998918e-07,1.08181818182e-15,1e-06,5.85538653049e-19,1e-06,2.11379045937e-22
1083.0,1e-09,9.99999998918e-07,1.08191808192e-15,1e-06,5.85646781186e-19,1e-06,2.11437605209e-22
1083.1,1e-09,9.99999998917e-07,1.08201798202e-15,1e-06,5.85754919302e-19,1e-06,2.11496175294e-22
1083.2,1e-09,9.99999998917e-07,1.08211788212e-15,1e-06,5.85863067397e-19,1e-06,2.11554756193e-22
1083.3,1e-09,9.99999998917e-07,1.08221778222e-15,1e-06,5.85971225472e-19,1e-06,2.11613347907e-22
1083.4,1e-09,9.99999998917e-07,1.08231768232e-15,1e-06,5.86079393525e-19,1e-06,2.11671950438e-22
1083.5,1e-09,9.99999998917e-07,1.08241758242e-15,1e-06,5.86187571558e-19,1e-06,2.11730563786e-22
1083.6,1e-09,9.99999998917e-07,1.08251748252e-15,1e-06,5.8629575957e-19,1e-06,2.11789187953e-22
1083.7,1e-09,9.99999998917e-07,1.08261738262e-15,1e-06,5.86403957561e-19,1e-06,2.11847822938e-22
1083.8,1e-09,9.99999998917e-07,1.08271728272e-15,1e-06,5.86512165531e-19,1e-06,2.11906468744e-22
1083.9,1e-09,9.99999998917e-07,1.08281718282e-15,1e-06,5.86620383481e-19,1e-06,2.11965125372e-22
1084.0,1e-09,9.99999998917e-07,1.08291708292e-15,1e-06,5.86728611409e-19,1e-06,2.12023792821e-22
1084.1,1e-09,9.99999998916e-07,1.08301698302e-15,1e-06,5.86836849317e-19,1e-06,2.12082471094e-22
1084.2,1e-09,9.99999998916e-07,1.08311688312e-15,1e-06,5.86945097204e-19,1e-06,2.12141160192e-22
1084.3,1e-09,9.99999998916e-07,1.08321678322e-15,1e-06,5.8705335507e-19,1e-06,2.12199860114e-22
1084.4,1e-09,9.99999998916e-07,1.08331668332e-15,1e-06,5.87161622915e-19,1e-06,2.12258570863e-22
1084.5,1e-09,9.99999998916e-07,1.08341658342e-15,1e-06,5.8726990074e-19,1e-06,2.12317292439e-22
1084.6,1e-09,9.99999998916e-07,1.08351648352e-15,1e-06,5.87378188543e-19,1e-06,2.12376024843e-22
1084.7,1e-09,9.99999998916e-07,1.08361638362e-15,1e-06,5.87486486326e-19,1e-06,2.12434768077e-22
1084.8,1e-09,9.99999998916e-07,1.08371628372e-15,1e-06,5.87594794088e-19,1e-06,2.12493522141e-22
1084.9,1e-09,9.99999998916e-07,1.08381618382e-15,1e-06,5.87703111829e-19,1e-06,2.12552287036e-22
1085.0,1e-09,9.99999998916e-07,1.08391608392e-15,1e-06,5.87811439549e-19,1e-06,2.12611062763e-22
1085.1,1e-09,9.99999998915e-07,1.08401598402e-15,1e-06,5.87919777248e-19,1e-06,2.12669849324e-22
1085.2,1e-09,9.99999998915e-07,1.08411588412e-15,1e-06,5.88028124927e-19,1e-06,2.12728646719e-22
1085.3,1e-09,9.99999998915e-07,1.08421578422e-15,1e-06,5.88136482584e-19,1e-06,2.12787454949e-22
1085.4,1e-09,9.99999998915e-07,1.08431568431e-15,1e-06,5.88244850221e-19,1e-06,2.12846274016e-22
1085.5,1e-09,9.99999998915e-07,1.08441558441e-15,1e-06,5.88353227837e-19,1e-06,2.1290510392e-22
1085.6,1e-09,9.99999998915e-07,1.08451548451e-15,1e-06,5.88461615432e-19,1e-06,2.12963944662e-22
1085.7,1e-09,9.99999998915e-07,1.08461538461e-15,1e-06,5.88570013007e-19,1e-06,2.13022796243e-22
1085.8,1e-09,9.99999998915e-07,1.08471528471e-15,1e-06,5.8867842056e-19,1e-06,2.13081658665e-22
1085.9,1e-09,9.99999998915e-07,1.08481518481e-15,1e-06,5.88786838093e-19,1e-06,2.13140531927e-22
1086.0,1e-09,9.99999998915e-07,1.08491508491e-15,1e-06,5.88895265604e-19,1e-06,2.13199416032e-22
1086.1,1e-09,9.99999998914e-07,1.08501498501e-15,1e-06,5.89003703095e-19,1e-06,2.13258310981e-22
1086.2,1e-09,9.99999998914e-07,1.08511488511e-15,1e-06,5.89112150565e-19,1e-06,2.13317216773e-22
1086.3,1e-09,9.99999998914e-07,1.08521478521e-15,1e-06,5.89220608014e-19,1e-06,2.13376133411e-22
1086.4,1e-09,9.99999998914e-07,1.08531468531e-15,1e-06,5.89329075442e-19,1e-06,2.13435060895e-22
1086.5,1e-09,9.99999998914e-07,1.08541458541e-15,1e-06,5.8943755285e-19,1e-06,2.13493999227e-22
1086.6,1e-09,9.99999998914e-07,1.08551448551e-15,1e-06,5.89546040236e-19,1e-06,2.13552948406e-22
1086.7,1e-09,9.99999998914e-07,1.08561438561e-15,1e-06,5.89654537602e-19,1e-06,2.13611908435e-22
1086.8,1e-09,9.99999998914e-07,1.08571428571e-15,1e-06,5.89763044947e-19,1e-06,2.13670879314e-22
1086.9,1e-09,9.99999998914e-07,1.08581418581e-15,1e-06,5.89871562271e-19,1e-06,2.13729861044e-22
1087.0,1e-09,9.99999998914e-07,1.08591408591e-15,1e-06,5.89980089574e-19,1e-06,2.13788853627e-22
1087.1,1e-09,9.99999998913e-07,1.08601398601e-15,1e-06,5.90088626856e-19,1e-06,2.13847857062e-22
1087.2,1e-09,9.99999998913e-07,1.08611388611e-15,1e-06,5.90197174117e-19,1e-06,2.13906871352e-22
1087.3,1e-09,9.99999998913e-07,1.08621378621e-15,1e-06,5.90305731358e-19,1e-06,2.13965896497e-22
1087.4,1e-09,9.99999998913e-07,1.08631368631e-15,1e-06,5.90414298578e-19,1e-06,2.14024932499e-22
1087.5,1e-09,9.99999998913e-07,1.08641358641e-15,1e-06,5.90522875776e-19,1e-06,2.14083979357e-22
1087.6,1e-09,9.99999998913e-07,1.08651348651e-15,1e-06,5.90631462954e-19,1e-06,2.14143037074e-22
1087.7,1e-09,9.99999998913e-07,1.08661338661e-15,1e-06,5.90740060111e-19,1e-06,2.1420210565e-22
1087.8,1e-09,9.99999998913e-07,1.08671328671e-15,1e-06,5.90848667247e-19,1e-06,2.14261185086e-22
1087.9,1e-09,9.99999998913e-07,1.08681318681e-15,1e-06,5.90957284363e-19,1e-06,2.14320275384e-22
1088.0,1e-09,9.99999998913e-07,1.08691308691e-15,1e-06,5.91065911457e-19,1e-06,2.14379376544e-22
1088.1,1e-09,9.99999998912e-07,1.08701298701e-15,1e-06,5.91174548531e-19,1e-06,2.14438488566e-22
1088.2,1e-09,9.99999998912e-07,1.08711288711e-15,1e-06,5.91283195583e-19,1e-06,2.14497611454e-22
1088.3,1e-09,9.99999998912e-07,1.08721278721e-15,1e-06,5.91391852615e-19,1e-06,2.14556745206e-22
1088.4,1e-09,9.99999998912e-07,1.08731268731e-15,1e-06,5.91500519626e-19,1e-06,2.14615889824e-22
1088.5,1e-09,9.99999998912e-07,1.08741258741e-15,1e-06,5.91609196616e-19,1e-06,2.1467504531e-22
1088.6,1e-09,9.99999998912e-07,1.08751248751e-15,1e-06,5.91717883585e-19,1e-06,2.14734211664e-22
1088.7,1e-09,9.99999998912e-07,1.08761238761e-15,1e-06,5.91826580533e-19,1e-06,2.14793388887e-22
1088.8,1e-09,9.99999998912e-07,1.08771228771e-15,1e-06,5.91935287461e-19,1e-06,2.1485257698e-22
1088.9,1e-09,9.99999998912e-07,1.08781218781e-15,1e-06,5.92044004367e-19,1e-06,2.14911775945e-22
1089.0,1e-09,9.99999998912e-07,1.08791208791e-15,1e-06,5.92152731253e-19,1e-06,2.14970985781e-22
1089.1,1e-09,9.99999998911e-07,1.08801198801e-15,1e-06,5.92261468118e-19,1e-06,2.15030206491e-22
1089.2,1e-09,9.99999998911e-07,1.08811188811e-15,1e-06,5.92370214961e-19,1e-06,2.15089438075e-22
1089.3,1e-09,9.99999998911e-07,1.08821178821e-15,1e-06,5.92478971784e-19,1e-06,2.15148680535e-22
1089.4,1e-09,9.99999998911e-07,1.08831168831e-15,1e-06,5.92587738586e-19,1e-06,2.1520793387e-22
1089.5,1e-09,9.99999998911e-07,1.08841158841e-15,1e-06,5.92696515368e-19,1e-06,2.15267198082e-22
1089.6,1e-09,9.99999998911e-07,1.08851148851e-15,1e-06,5.92805302128e-19,1e-06,2.15326473173e-22
1089.7,1e-09,9.99999998911e-07,1.08861138861e-15,1e-06,5.92914098867e-19,1e-06,2.15385759143e-22
1089.8,1e-09,9.99999998911e-07,1.08871128871e-15,1e-06,5.93022905586e-19,1e-06,2.15445055993e-22
1089.9,1e-09,9.99999998911e-07,1.08881118881e-15,1e-06,5.93131722283e-19,1e-06,2.15504363725e-22
1090.0,1e-09,9.99999998911e-07,1.08891108891e-15,1e-06,5.9324054896e-19,1e-06,2.15563682338e-22
1090.1,1e-09,9.9999999891e-07,1.08901098901e-15,1e-06,5.93349385616e-19,1e-06,2.15623011835e-22
1090.2,1e-09,9.9999999891e-07,1.08911088911e-15,1e-06,5.93458232251e-19,1e-06,2.15682352215e-22
1090.3,1e-09,9.9999999891e-07,1.08921078921e-15,1e-06,5.93567088865e-19,1e-06,2.15741703481e-22
1090.4,1e-09,9.9999999891e-07,1.08931068931e-15,1e-06,5.93675955458e-19,1e-06,2.15801065633e-22
1090.5,1e-09,9.9999999891e-07,1.08941058941e-15,1e-06,5.9378483203e-19,1e-06,2.15860438673e-22
1090.6,1e-09,9.9999999891e-07,1.08951048951e-15,1e-06,5.93893718581e-19,1e-06,2.159198226e-22
1090.7,1e-09,9.9999999891e-07,1.08961038961e-15,1e-06,5.94002615112e-19,1e-06,2.15979217417e-22
1090.8,1e-09,9.9999999891e-07,1.08971028971e-15,1e-06,5.94111521621e-19,1e-06,2.16038623123e-22
1090.9,1e-09,9.9999999891e-07,1.08981018981e-15,1e-06,5.9422043811e-19,1e-06,2.16098039721e-22
1091.0,1e-09,9.9999999891e-07,1.08991008991e-15,1e-06,5.94329364578e-19,1e-06,2.16157467211e-22
1091.1,1e-09,9.99999998909e-07,1.09000999001e-15,1e-06,5.94438301025e-19,1e-06,2.16216905594e-22
1091.2,1e-09,9.99999998909e-07,1.09010989011e-15,1e-06,5.9454724745e-19,1e-06,2.16276354872e-22
1091.3,1e-09,9.99999998909e-07,1.09020979021e-15,1e-06,5.94656203855e-19,1e-06,2.16335815044e-22
1091.4,1e-09,9.99999998909e-07,1.09030969031e-15,1e-06,5.9476517024e-19,1e-06,2.16395286113e-22
1091.5,1e-09,9.99999998909e-07,1.09040959041e-15,1e-06,5.94874146603e-19,1e-06,2.16454768078e-22
1091.6,1e-09,9.99999998909e-07,1.09050949051e-15,1e-06,5.94983132945e-19,1e-06,2.16514260942e-22
1091.7,1e-09,9.99999998909e-07,1.09060939061e-15,1e-06,5.95092129266e-19,1e-06,2.16573764705e-22
1091.8,1e-09,9.99999998909e-07,1.09070929071e-15,1e-06,5.95201135567e-19,1e-06,2.16633279368e-22
1091.9,1e-09,9.99999998909e-07,1.09080919081e-15,1e-06,5.95310151846e-19,1e-06,2.16692804933e-22
1092.0,1e-09,9.99999998909e-07,1.09090909091e-15,1e-06,5.95419178105e-19,1e-06,2.16752341399e-22
1092.1,1e-09,9.99999998908e-07,1.09100899101e-15,1e-06,5.95528214343e-19,1e-06,2.16811888769e-22
1092.2,1e-09,9.99999998908e-07,1.09110889111e-15,1e-06,5.95637260559e-19,1e-06,2.16871447042e-22
1092.3,1e-09,9.99999998908e-07,1.09120879121e-15,1e-06,5.95746316755e-19,1e-06,2.16931016221e-22
1092.4,1e-09,9.99999998908e-07,1.09130869131e-15,1e-06,5.9585538293e-19,1e-06,2.16990596306e-22
1092.5,1e-09,9.99999998908e-07,1.09140859141e-15,1e-06,5.95964459084e-19,1e-06,2.17050187298e-22
1092.6,1e-09,9.99999998908e-07,1.09150849151e-15,1e-06,5.96073545217e-19,1e-06,2.17109789198e-22
1092.7,1e-09,9.99999998908e-07,1.09160839161e-15,1e-06,5.9618264133e-19,1e-06,2.17169402007e-22
1092.8,1e-09,9.99999998908e-07,1.09170829171e-15,1e-06,5.96291747421e-19,1e-06,2.17229025726e-22
