time,glucose,hexokinase,glucose6phosphate,phosphoglucoisomerase,fructose6phosphate,phosphoglucoisomerase2,glucose6phosphatereversible,phosphofructokinase,fructose16biphosphate
971.1,4e-09,9.9999999612e-07,3.87863590891e-15,1e-06,1.88296183919e-18,1e-06,6.09613816127e-22,1e-06,6.09761858307e-22
971.2,4e-09,9.99999996119e-07,3.87903512143e-15,1e-06,1.88334953287e-18,1e-06,6.09802131695e-22,1e-06,6.0995023486e-22
971.3,4e-09,9.99999996119e-07,3.87943433391e-15,1e-06,1.88373726642e-18,1e-06,6.09990486034e-22,1e-06,6.10138650204e-22
971.4,4e-09,9.99999996118e-07,3.87983354634e-15,1e-06,1.88412503985e-18,1e-06,6.10178879149e-22,1e-06,6.10327104342e-22
971.5,4e-09,9.99999996118e-07,3.88023275874e-15,1e-06,1.88451285317e-18,1e-06,6.10367311043e-22,1e-06,6.10515597278e-22
971.6,4e-09,9.99999996118e-07,3.8806319711e-15,1e-06,1.88490070637e-18,1e-06,6.1055578172e-22,1e-06,6.10704129016e-22
971.7,4e-09,9.99999996117e-07,3.88103118342e-15,1e-06,1.88528859945e-18,1e-06,6.10744291185e-22,1e-06,6.10892699561e-22
971.8,4e-09,9.99999996117e-07,3.8814303957e-15,1e-06,1.88567653241e-18,1e-06,6.10932839441e-22,1e-06,6.11081308915e-22
971.9,4e-09,9.99999996116e-07,3.88182960793e-15,1e-06,1.88606450526e-18,1e-06,6.11121426492e-22,1e-06,6.11269957084e-22
972.0,4e-09,9.99999996116e-07,3.88222882013e-15,1e-06,1.88645251799e-18,1e-06,6.11310052342e-22,1e-06,6.11458644071e-22
972.1,4e-09,9.99999996116e-07,3.88262803229e-15,1e-06,1.8868405706e-18,1e-06,6.11498716996e-22,1e-06,6.1164736988e-22
972.2,4e-09,9.99999996115e-07,3.88302724441e-15,1e-06,1.88722866309e-18,1e-06,6.11687420457e-22,1e-06,6.11836134515e-22
972.3,4e-09,9.99999996115e-07,3.88342645649e-15,1e-06,1.88761679546e-18,1e-06,6.11876162729e-22,1e-06,6.12024937981e-22
972.4,4e-09,9.99999996114e-07,3.88382566853e-15,1e-06,1.88800496772e-18,1e-06,6.12064943817e-22,1e-06,6.1221378028e-22
972.5,4e-09,9.99999996114e-07,3.88422488052e-15,1e-06,1.88839317985e-18,1e-06,6.12253763723e-22,1e-06,6.12402661418e-22
972.6,4e-09,9.99999996114e-07,3.88462409248e-15,1e-06,1.88878143187e-18,1e-06,6.12442622453e-22,1e-06,6.12591581397e-22
972.7,4e-09,9.99999996113e-07,3.8850233044e-15,1e-06,1.88916972378e-18,1e-06,6.1263152001e-22,1e-06,6.12780540223e-22
972.8,4e-09,9.99999996113e-07,3.88542251628e-15,1e-06,1.88955805556e-18,1e-06,6.12820456399e-22,1e-06,6.12969537899e-22
972.9,4e-09,9.99999996112e-07,3.88582172812e-15,1e-06,1.88994642723e-18,1e-06,6.13009431622e-22,1e-06,6.13158574428e-22
973.0,4e-09,9.99999996112e-07,3.88622093992e-15,1e-06,1.89033483877e-18,1e-06,6.13198445685e-22,1e-06,6.13347649816e-22
973.1,4e-09,9.99999996112e-07,3.88662015168e-15,1e-06,1.8907232902e-18,1e-06,6.1338749859e-22,1e-06,6.13536764066e-22
973.2,4e-09,9.99999996111e-07,3.8870193634e-15,1e-06,1.89111178151e-18,1e-06,6.13576590343e-22,1e-06,6.13725917182e-22
973.3,4e-09,9.99999996111e-07,3.88741857508e-15,1e-06,1.89150031271e-18,1e-06,6.13765720947e-22,1e-06,6.13915109168e-22
973.4,4e-09,9.9999999611e-07,3.88781778671e-15,1e-06,1.89188888378e-18,1e-06,6.13954890407e-22,1e-06,6.14104340029e-22
973.5,4e-09,9.9999999611e-07,3.88821699831e-15,1e-06,1.89227749474e-18,1e-06,6.14144098725e-22,1e-06,6.14293609767e-22
973.6,4e-09,9.9999999611e-07,3.88861620987e-15,1e-06,1.89266614558e-18,1e-06,6.14333345906e-22,1e-06,6.14482918387e-22
973.7,4e-09,9.99999996109e-07,3.88901542139e-15,1e-06,1.8930548363e-18,1e-06,6.14522631955e-22,1e-06,6.14672265893e-22
973.8,4e-09,9.99999996109e-07,3.88941463287e-15,1e-06,1.89344356691e-18,1e-06,6.14711956874e-22,1e-06,6.14861652289e-22
973.9,4e-09,9.99999996108e-07,3.88981384431e-15,1e-06,1.89383233739e-18,1e-06,6.14901320669e-22,1e-06,6.15051077579e-22
974.0,4e-09,9.99999996108e-07,3.89021305571e-15,1e-06,1.89422114776e-18,1e-06,6.15090723342e-22,1e-06,6.15240541768e-22
974.1,4e-09,9.99999996108e-07,3.89061226707e-15,1e-06,1.89460999801e-18,1e-06,6.15280164899e-22,1e-06,6.15430044858e-22
974.2,4e-09,9.99999996107e-07,3.89101147839e-15,1e-06,1.89499888814e-18,1e-06,6.15469645342e-22,1e-06,6.15619586854e-22
974.3,4e-09,9.99999996107e-07,3.89141068967e-15,1e-06,1.89538781816e-18,1e-06,6.15659164677e-22,1e-06,6.1580916776e-22
974.4,4e-09,9.99999996106e-07,3.89180990091e-15,1e-06,1.89577678805e-18,1e-06,6.15848722907e-22,1e-06,6.1599878758e-22
974.5,4e-09,9.99999996106e-07,3.89220911211e-15,1e-06,1.89616579783e-18,1e-06,6.16038320035e-22,1e-06,6.16188446318e-22
974.6,4e-09,9.99999996106e-07,3.89260832327e-15,1e-06,1.89655484749e-18,1e-06,6.16227956067e-22,1e-06,6.16378143978e-22
974.7,4e-09,9.99999996105e-07,3.89300753439e-15,1e-06,1.89694393703e-18,1e-06,6.16417631005e-22,1e-06,6.16567880564e-22
974.8,4e-09,9.99999996105e-07,3.89340674547e-15,1e-06,1.89733306645e-18,1e-06,6.16607344855e-22,1e-06,6.16757656079e-22
974.9,4e-09,9.99999996104e-07,3.89380595651e-15,1e-06,1.89772223576e-18,1e-06,6.16797097619e-22,1e-06,6.16947470529e-22
975.0,4e-09,9.99999996104e-07,3.89420516751e-15,1e-06,1.89811144494e-18,1e-06,6.16986889302e-22,1e-06,6.17137323917e-22
975.1,4e-09,9.99999996104e-07,3.89460437847e-15,1e-06,1.89850069401e-18,1e-06,6.17176719909e-22,1e-06,6.17327216246e-22
975.2,4e-09,9.99999996103e-07,3.8950035894e-15,1e-06,1.89888998296e-18,1e-06,6.17366589442e-22,1e-06,6.17517147521e-22
975.3,4e-09,9.99999996103e-07,3.89540280028e-15,1e-06,1.89927931179e-18,1e-06,6.17556497906e-22,1e-06,6.17707117747e-22
975.4,4e-09,9.99999996102e-07,3.89580201112e-15,1e-06,1.89966868051e-18,1e-06,6.17746445305e-22,1e-06,6.17897126926e-22
975.5,4e-09,9.99999996102e-07,3.89620122192e-15,1e-06,1.9000580891e-18,1e-06,6.17936431643e-22,1e-06,6.18087175063e-22
975.6,4e-09,9.99999996102e-07,3.89660043268e-15,1e-06,1.90044753758e-18,1e-06,6.18126456923e-22,1e-06,6.18277262162e-22
975.7,4e-09,9.99999996101e-07,3.8969996434e-15,1e-06,1.90083702594e-18,1e-06,6.18316521151e-22,1e-06,6.18467388226e-22
975.8,4e-09,9.99999996101e-07,3.89739885408e-15,1e-06,1.90122655418e-18,1e-06,6.18506624329e-22,1e-06,6.18657553261e-22
975.9,4e-09,9.999999961e-07,3.89779806472e-15,1e-06,1.9016161223e-18,1e-06,6.18696766462e-22,1e-06,6.18847757269e-22
976.0,4e-09,9.999999961e-07,3.89819727532e-15,1e-06,1.90200573031e-18,1e-06,6.18886947554e-22,1e-06,6.19038000256e-22
976.1,4e-09,9.999999961e-07,3.89859648589e-15,1e-06,1.90239537819e-18,1e-06,6.19077167609e-22,1e-06,6.19228282224e-22
976.2,4e-09,9.99999996099e-07,3.89899569641e-15,1e-06,1.90278506596e-18,1e-06,6.1926742663e-22,1e-06,6.19418603177e-22
976.3,4e-09,9.99999996099e-07,3.89939490689e-15,1e-06,1.90317479361e-18,1e-06,6.19457724623e-22,1e-06,6.19608963121e-22
976.4,4e-09,9.99999996098e-07,3.89979411733e-15,1e-06,1.90356456114e-18,1e-06,6.1964806159e-22,1e-06,6.19799362059e-22
976.5,4e-09,9.99999996098e-07,3.90019332773e-15,1e-06,1.90395436856e-18,1e-06,6.19838437536e-22,1e-06,6.19989799994e-22
976.6,4e-09,9.99999996098e-07,3.90059253809e-15,1e-06,1.90434421585e-18,1e-06,6.20028852464e-22,1e-06,6.20180276931e-22
976.7,4e-09,9.99999996097e-07,3.90099174842e-15,1e-06,1.90473410303e-18,1e-06,6.20219306379e-22,1e-06,6.20370792874e-22
976.8,4e-09,9.99999996097e-07,3.9013909587e-15,1e-06,1.90512403009e-18,1e-06,6.20409799285e-22,1e-06,6.20561347826e-22
976.9,4e-09,9.99999996096e-07,3.90179016894e-15,1e-06,1.90551399703e-18,1e-06,6.20600331186e-22,1e-06,6.20751941793e-22
977.0,4e-09,9.99999996096e-07,3.90218937914e-15,1e-06,1.90590400385e-18,1e-06,6.20790902085e-22,1e-06,6.20942574777e-22
977.1,4e-09,9.99999996096e-07,3.9025885893e-15,1e-06,1.90629405055e-18,1e-06,6.20981511987e-22,1e-06,6.21133246782e-22
977.2,4e-09,9.99999996095e-07,3.90298779943e-15,1e-06,1.90668413714e-18,1e-06,6.21172160896e-22,1e-06,6.21323957814e-22
977.3,4e-09,9.99999996095e-07,3.90338700951e-15,1e-06,1.9070742636e-18,1e-06,6.21362848815e-22,1e-06,6.21514707875e-22
977.4,4e-09,9.99999996094e-07,3.90378621955e-15,1e-06,1.90746442995e-18,1e-06,6.21553575749e-22,1e-06,6.2170549697e-22
977.5,4e-09,9.99999996094e-07,3.90418542955e-15,1e-06,1.90785463618e-18,1e-06,6.21744341702e-22,1e-06,6.21896325103e-22
977.6,4e-09,9.99999996094e-07,3.90458463952e-15,1e-06,1.90824488229e-18,1e-06,6.21935146677e-22,1e-06,6.22087192277e-22
977.7,4e-09,9.99999996093e-07,3.90498384944e-15,1e-06,1.90863516829e-18,1e-06,6.22125990679e-22,1e-06,6.22278098497e-22
977.8,4e-09,9.99999996093e-07,3.90538305932e-15,1e-06,1.90902549416e-18,1e-06,6.22316873711e-22,1e-06,6.22469043767e-22
977.9,4e-09,9.99999996092e-07,3.90578226916e-15,1e-06,1.90941585992e-18,1e-06,6.22507795778e-22,1e-06,6.22660028091e-22
978.0,4e-09,9.99999996092e-07,3.90618147897e-15,1e-06,1.90980626556e-18,1e-06,6.22698756884e-22,1e-06,6.22851051472e-22
978.1,4e-09,9.99999996092e-07,3.90658068873e-15,1e-06,1.91019671108e-18,1e-06,6.22889757032e-22,1e-06,6.23042113915e-22
978.2,4e-09,9.99999996091e-07,3.90697989845e-15,1e-06,1.91058719648e-18,1e-06,6.23080796227e-22,1e-06,6.23233215423e-22
978.3,4e-09,9.99999996091e-07,3.90737910814e-15,1e-06,1.91097772176e-18,1e-06,6.23271874472e-22,1e-06,6.23424356001e-22
978.4,4e-09,9.9999999609e-07,3.90777831778e-15,1e-06,1.91136828693e-18,1e-06,6.23462991772e-22,1e-06,6.23615535653e-22
978.5,4e-09,9.9999999609e-07,3.90817752738e-15,1e-06,1.91175889197e-18,1e-06,6.2365414813e-22,1e-06,6.23806754382e-22
978.6,4e-09,9.9999999609e-07,3.90857673695e-15,1e-06,1.9121495369e-18,1e-06,6.23845343551e-22,1e-06,6.23998012193e-22
978.7,4e-09,9.99999996089e-07,3.90897594647e-15,1e-06,1.91254022171e-18,1e-06,6.24036578038e-22,1e-06,6.2418930909e-22
978.8,4e-09,9.99999996089e-07,3.90937515595e-15,1e-06,1.9129309464e-18,1e-06,6.24227851596e-22,1e-06,6.24380645076e-22
978.9,4e-09,9.99999996088e-07,3.9097743654e-15,1e-06,1.91332171097e-18,1e-06,6.24419164228e-22,1e-06,6.24572020156e-22
979.0,4e-09,9.99999996088e-07,3.9101735748e-15,1e-06,1.91371251543e-18,1e-06,6.24610515938e-22,1e-06,6.24763434333e-22
979.1,4e-09,9.99999996088e-07,3.91057278417e-15,1e-06,1.91410335976e-18,1e-06,6.24801906732e-22,1e-06,6.24954887612e-22
979.2,4e-09,9.99999996087e-07,3.91097199349e-15,1e-06,1.91449424398e-18,1e-06,6.24993336611e-22,1e-06,6.25146379997e-22
979.3,4e-09,9.99999996087e-07,3.91137120277e-15,1e-06,1.91488516808e-18,1e-06,6.25184805581e-22,1e-06,6.25337911491e-22
979.4,4e-09,9.99999996086e-07,3.91177041202e-15,1e-06,1.91527613206e-18,1e-06,6.25376313645e-22,1e-06,6.25529482099e-22
979.5,4e-09,9.99999996086e-07,3.91216962122e-15,1e-06,1.91566713592e-18,1e-06,6.25567860808e-22,1e-06,6.25721091824e-22
979.6,4e-09,9.99999996086e-07,3.91256883039e-15,1e-06,1.91605817966e-18,1e-06,6.25759447073e-22,1e-06,6.25912740671e-22
979.7,4e-09,9.99999996085e-07,3.91296803951e-15,1e-06,1.91644926329e-18,1e-06,6.25951072444e-22,1e-06,6.26104428643e-22
979.8,4e-09,9.99999996085e-07,3.91336724859e-15,1e-06,1.9168403868e-18,1e-06,6.26142736926e-22,1e-06,6.26296155745e-22
979.9,4e-09,9.99999996084e-07,3.91376645764e-15,1e-06,1.91723155018e-18,1e-06,6.26334440522e-22,1e-06,6.2648792198e-22
980.0,4e-09,9.99999996084e-07,3.91416566664e-15,1e-06,1.91762275345e-18,1e-06,6.26526183237e-22,1e-06,6.26679727353e-22
980.1,4e-09,9.99999996084e-07,3.91456487561e-15,1e-06,1.9180139966e-18,1e-06,6.26717965074e-22,1e-06,6.26871571867e-22
980.2,4e-09,9.99999996083e-07,3.91496408453e-15,1e-06,1.91840527963e-18,1e-06,6.26909786037e-22,1e-06,6.27063455527e-22
980.3,4e-09,9.99999996083e-07,3.91536329342e-15,1e-06,1.91879660255e-18,1e-06,6.2710164613e-22,1e-06,6.27255378336e-22
980.4,4e-09,9.99999996082e-07,3.91576250226e-15,1e-06,1.91918796534e-18,1e-06,6.27293545358e-22,1e-06,6.27447340299e-22
980.5,4e-09,9.99999996082e-07,3.91616171107e-15,1e-06,1.91957936802e-18,1e-06,6.27485483724e-22,1e-06,6.2763934142e-22
980.6,4e-09,9.99999996082e-07,3.91656091983e-15,1e-06,1.91997081058e-18,1e-06,6.27677461232e-22,1e-06,6.27831381701e-22
980.7,4e-09,9.99999996081e-07,3.91696012856e-15,1e-06,1.92036229301e-18,1e-06,6.27869477887e-22,1e-06,6.28023461149e-22
980.8,4e-09,9.99999996081e-07,3.91735933724e-15,1e-06,1.92075381533e-18,1e-06,6.28061533691e-22,1e-06,6.28215579765e-22
980.9,4e-09,9.9999999608e-07,3.91775854589e-15,1e-06,1.92114537754e-18,1e-06,6.2825362865e-22,1e-06,6.28407737555e-22
981.0,4e-09,9.9999999608e-07,3.91815775449e-15,1e-06,1.92153697962e-18,1e-06,6.28445762767e-22,1e-06,6.28599934523e-22
981.1,4e-09,9.9999999608e-07,3.91855696306e-15,1e-06,1.92192862158e-18,1e-06,6.28637936047e-22,1e-06,6.28792170672e-22
981.2,4e-09,9.99999996079e-07,3.91895617158e-15,1e-06,1.92232030343e-18,1e-06,6.28830148492e-22,1e-06,6.28984446006e-22
981.3,4e-09,9.99999996079e-07,3.91935538007e-15,1e-06,1.92271202516e-18,1e-06,6.29022400108e-22,1e-06,6.2917676053e-22
981.4,4e-09,9.99999996078e-07,3.91975458851e-15,1e-06,1.92310378677e-18,1e-06,6.29214690898e-22,1e-06,6.29369114247e-22
981.5,4e-09,9.99999996078e-07,3.92015379692e-15,1e-06,1.92349558825e-18,1e-06,6.29407020866e-22,1e-06,6.29561507162e-22
981.6,4e-09,9.99999996078e-07,3.92055300529e-15,1e-06,1.92388742963e-18,1e-06,6.29599390016e-22,1e-06,6.29753939278e-22
981.7,4e-09,9.99999996077e-07,3.92095221361e-15,1e-06,1.92427931088e-18,1e-06,6.29791798352e-22,1e-06,6.29946410599e-22
981.8,4e-09,9.99999996077e-07,3.9213514219e-15,1e-06,1.92467123201e-18,1e-06,6.29984245879e-22,1e-06,6.3013892113e-22
981.9,4e-09,9.99999996076e-07,3.92175063014e-15,1e-06,1.92506319303e-18,1e-06,6.30176732599e-22,1e-06,6.30331470874e-22
982.0,4e-09,9.99999996076e-07,3.92214983835e-15,1e-06,1.92545519392e-18,1e-06,6.30369258518e-22,1e-06,6.30524059835e-22
982.1,4e-09,9.99999996076e-07,3.92254904652e-15,1e-06,1.9258472347e-18,1e-06,6.30561823639e-22,1e-06,6.30716688018e-22
982.2,4e-09,9.99999996075e-07,3.92294825464e-15,1e-06,1.92623931536e-18,1e-06,6.30754427966e-22,1e-06,6.30909355426e-22
982.3,4e-09,9.99999996075e-07,3.92334746273e-15,1e-06,1.9266314359e-18,1e-06,6.30947071503e-22,1e-06,6.31102062064e-22
982.4,4e-09,9.99999996074e-07,3.92374667078e-15,1e-06,1.92702359632e-18,1e-06,6.31139754253e-22,1e-06,6.31294807934e-22
982.5,4e-09,9.99999996074e-07,3.92414587878e-15,1e-06,1.92741579662e-18,1e-06,6.31332476222e-22,1e-06,6.31487593042e-22
982.6,4e-09,9.99999996074e-07,3.92454508675e-15,1e-06,1.92780803681e-18,1e-06,6.31525237413e-22,1e-06,6.31680417392e-22
982.7,4e-09,9.99999996073e-07,3.92494429468e-15,1e-06,1.92820031687e-18,1e-06,6.3171803783e-22,1e-06,6.31873280986e-22
982.8,4e-09,9.99999996073e-07,3.92534350256e-15,1e-06,1.92859263682e-18,1e-06,6.31910877477e-22,1e-06,6.3206618383e-22
982.9,4e-09,9.99999996072e-07,3.92574271041e-15,1e-06,1.92898499665e-18,1e-06,6.32103756358e-22,1e-06,6.32259125928e-22
983.0,4e-09,9.99999996072e-07,3.92614191822e-15,1e-06,1.92937739636e-18,1e-06,6.32296674477e-22,1e-06,6.32452107282e-22
983.1,4e-09,9.99999996072e-07,3.92654112598e-15,1e-06,1.92976983595e-18,1e-06,6.32489631838e-22,1e-06,6.32645127898e-22
983.2,4e-09,9.99999996071e-07,3.92694033371e-15,1e-06,1.93016231542e-18,1e-06,6.32682628445e-22,1e-06,6.32838187779e-22
983.3,4e-09,9.99999996071e-07,3.9273395414e-15,1e-06,1.93055483477e-18,1e-06,6.32875664302e-22,1e-06,6.33031286929e-22
983.4,4e-09,9.9999999607e-07,3.92773874904e-15,1e-06,1.930947394e-18,1e-06,6.33068739413e-22,1e-06,6.33224425353e-22
983.5,4e-09,9.9999999607e-07,3.92813795665e-15,1e-06,1.93133999312e-18,1e-06,6.33261853781e-22,1e-06,6.33417603053e-22
983.6,4e-09,9.9999999607e-07,3.92853716422e-15,1e-06,1.93173263211e-18,1e-06,6.33455007412e-22,1e-06,6.33610820035e-22
983.7,4e-09,9.99999996069e-07,3.92893637175e-15,1e-06,1.93212531099e-18,1e-06,6.33648200308e-22,1e-06,6.33804076303e-22
983.8,4e-09,9.99999996069e-07,3.92933557923e-15,1e-06,1.93251802975e-18,1e-06,6.33841432474e-22,1e-06,6.33997371859e-22
983.9,4e-09,9.99999996068e-07,3.92973478668e-15,1e-06,1.93291078839e-18,1e-06,6.34034703915e-22,1e-06,6.34190706709e-22
984.0,4e-09,9.99999996068e-07,3.93013399409e-15,1e-06,1.93330358691e-18,1e-06,6.34228014633e-22,1e-06,6.34384080855e-22
984.1,4e-09,9.99999996068e-07,3.93053320146e-15,1e-06,1.93369642531e-18,1e-06,6.34421364633e-22,1e-06,6.34577494303e-22
984.2,4e-09,9.99999996067e-07,3.93093240878e-15,1e-06,1.93408930359e-18,1e-06,6.34614753918e-22,1e-06,6.34770947057e-22
984.3,4e-09,9.99999996067e-07,3.93133161607e-15,1e-06,1.93448222176e-18,1e-06,6.34808182494e-22,1e-06,6.34964439119e-22
984.4,4e-09,9.99999996066e-07,3.93173082332e-15,1e-06,1.9348751798e-18,1e-06,6.35001650363e-22,1e-06,6.35157970494e-22
984.5,4e-09,9.99999996066e-07,3.93213003053e-15,1e-06,1.93526817773e-18,1e-06,6.35195157531e-22,1e-06,6.35351541187e-22
984.6,4e-09,9.99999996066e-07,3.9325292377e-15,1e-06,1.93566121553e-18,1e-06,6.35388703999e-22,1e-06,6.35545151201e-22
984.7,4e-09,9.99999996065e-07,3.93292844483e-15,1e-06,1.93605429322e-18,1e-06,6.35582289774e-22,1e-06,6.3573880054e-22
984.8,4e-09,9.99999996065e-07,3.93332765191e-15,1e-06,1.93644741079e-18,1e-06,6.35775914859e-22,1e-06,6.35932489208e-22
984.9,4e-09,9.99999996064e-07,3.93372685896e-15,1e-06,1.93684056824e-18,1e-06,6.35969579257e-22,1e-06,6.36126217209e-22
985.0,4e-09,9.99999996064e-07,3.93412606597e-15,1e-06,1.93723376557e-18,1e-06,6.36163282973e-22,1e-06,6.36319984547e-22
985.1,4e-09,9.99999996064e-07,3.93452527294e-15,1e-06,1.93762700279e-18,1e-06,6.36357026011e-22,1e-06,6.36513791227e-22
985.2,4e-09,9.99999996063e-07,3.93492447987e-15,1e-06,1.93802027988e-18,1e-06,6.36550808374e-22,1e-06,6.36707637251e-22
985.3,4e-09,9.99999996063e-07,3.93532368676e-15,1e-06,1.93841359685e-18,1e-06,6.36744630067e-22,1e-06,6.36901522625e-22
985.4,4e-09,9.99999996062e-07,3.93572289361e-15,1e-06,1.93880695371e-18,1e-06,6.36938491094e-22,1e-06,6.37095447351e-22
985.5,4e-09,9.99999996062e-07,3.93612210041e-15,1e-06,1.93920035045e-18,1e-06,6.37132391458e-22,1e-06,6.37289411435e-22
985.6,4e-09,9.99999996062e-07,3.93652130718e-15,1e-06,1.93959378706e-18,1e-06,6.37326331165e-22,1e-06,6.3748341488e-22
985.7,4e-09,9.99999996061e-07,3.93692051391e-15,1e-06,1.93998726356e-18,1e-06,6.37520310216e-22,1e-06,6.3767745769e-22
985.8,4e-09,9.99999996061e-07,3.9373197206e-15,1e-06,1.94038077994e-18,1e-06,6.37714328618e-22,1e-06,6.37871539869e-22
985.9,4e-09,9.9999999606e-07,3.93771892725e-15,1e-06,1.9407743362e-18,1e-06,6.37908386373e-22,1e-06,6.38065661421e-22
986.0,4e-09,9.9999999606e-07,3.93811813386e-15,1e-06,1.94116793234e-18,1e-06,6.38102483486e-22,1e-06,6.3825982235e-22
986.1,4e-09,9.9999999606e-07,3.93851734043e-15,1e-06,1.94156156837e-18,1e-06,6.3829661996e-22,1e-06,6.3845402266e-22
986.2,4e-09,9.99999996059e-07,3.93891654696e-15,1e-06,1.94195524427e-18,1e-06,6.384907958e-22,1e-06,6.38648262355e-22
986.3,4e-09,9.99999996059e-07,3.93931575345e-15,1e-06,1.94234896005e-18,1e-06,6.3868501101e-22,1e-06,6.38842541439e-22
986.4,4e-09,9.99999996058e-07,3.9397149599e-15,1e-06,1.94274271572e-18,1e-06,6.38879265593e-22,1e-06,6.39036859916e-22
986.5,4e-09,9.99999996058e-07,3.94011416631e-15,1e-06,1.94313651126e-18,1e-06,6.39073559553e-22,1e-06,6.3923121779e-22
986.6,4e-09,9.99999996058e-07,3.94051337268e-15,1e-06,1.94353034669e-18,1e-06,6.39267892895e-22,1e-06,6.39425615065e-22
986.7,4e-09,9.99999996057e-07,3.94091257901e-15,1e-06,1.943924222e-18,1e-06,6.39462265623e-22,1e-06,6.39620051745e-22
986.8,4e-09,9.99999996057e-07,3.9413117853e-15,1e-06,1.94431813719e-18,1e-06,6.3965667774e-22,1e-06,6.39814527834e-22
986.9,4e-09,9.99999996056e-07,3.94171099155e-15,1e-06,1.94471209226e-18,1e-06,6.39851129251e-22,1e-06,6.40009043336e-22
987.0,4e-09,9.99999996056e-07,3.94211019776e-15,1e-06,1.94510608721e-18,1e-06,6.40045620159e-22,1e-06,6.40203598255e-22
987.1,4e-09,9.99999996056e-07,3.94250940393e-15,1e-06,1.94550012204e-18,1e-06,6.40240150469e-22,1e-06,6.40398192595e-22
987.2,4e-09,9.99999996055e-07,3.94290861006e-15,1e-06,1.94589419675e-18,1e-06,6.40434720184e-22,1e-06,6.40592826359e-22
987.3,4e-09,9.99999996055e-07,3.94330781615e-15,1e-06,1.94628831135e-18,1e-06,6.40629329309e-22,1e-06,6.40787499553e-22
987.4,4e-09,9.99999996054e-07,3.9437070222e-15,1e-06,1.94668246582e-18,1e-06,6.40823977847e-22,1e-06,6.4098221218e-22
987.5,4e-09,9.99999996054e-07,3.94410622821e-15,1e-06,1.94707666018e-18,1e-06,6.41018665803e-22,1e-06,6.41176964243e-22
987.6,4e-09,9.99999996054e-07,3.94450543418e-15,1e-06,1.94747089441e-18,1e-06,6.4121339318e-22,1e-06,6.41371755748e-22
987.7,4e-09,9.99999996053e-07,3.94490464011e-15,1e-06,1.94786516853e-18,1e-06,6.41408159982e-22,1e-06,6.41566586697e-22
987.8,4e-09,9.99999996053e-07,3.945303846e-15,1e-06,1.94825948253e-18,1e-06,6.41602966214e-22,1e-06,6.41761457095e-22
987.9,4e-09,9.99999996052e-07,3.94570305185e-15,1e-06,1.9486538364e-18,1e-06,6.41797811879e-22,1e-06,6.41956366946e-22
988.0,4e-09,9.99999996052e-07,3.94610225766e-15,1e-06,1.94904823016e-18,1e-06,6.41992696982e-22,1e-06,6.42151316254e-22
988.1,4e-09,9.99999996052e-07,3.94650146343e-15,1e-06,1.9494426638e-18,1e-06,6.42187621526e-22,1e-06,6.42346305023e-22
988.2,4e-09,9.99999996051e-07,3.94690066916e-15,1e-06,1.94983713732e-18,1e-06,6.42382585515e-22,1e-06,6.42541333257e-22
988.3,4e-09,9.99999996051e-07,3.94729987486e-15,1e-06,1.95023165073e-18,1e-06,6.42577588954e-22,1e-06,6.4273640096e-22
988.4,4e-09,9.9999999605e-07,3.94769908051e-15,1e-06,1.95062620401e-18,1e-06,6.42772631846e-22,1e-06,6.42931508135e-22
988.5,4e-09,9.9999999605e-07,3.94809828612e-15,1e-06,1.95102079717e-18,1e-06,6.42967714195e-22,1e-06,6.43126654787e-22
988.6,4e-09,9.9999999605e-07,3.94849749169e-15,1e-06,1.95141543021e-18,1e-06,6.43162836006e-22,1e-06,6.4332184092e-22
988.7,4e-09,9.99999996049e-07,3.94889669722e-15,1e-06,1.95181010314e-18,1e-06,6.43357997282e-22,1e-06,6.43517066538e-22
988.8,4e-09,9.99999996049e-07,3.94929590271e-15,1e-06,1.95220481594e-18,1e-06,6.43553198027e-22,1e-06,6.43712331645e-22
988.9,4e-09,9.99999996048e-07,3.94969510816e-15,1e-06,1.95259956863e-18,1e-06,6.43748438246e-22,1e-06,6.43907636245e-22
989.0,4e-09,9.99999996048e-07,3.95009431358e-15,1e-06,1.9529943612e-18,1e-06,6.43943717942e-22,1e-06,6.44102980341e-22
989.1,4e-09,9.99999996048e-07,3.95049351895e-15,1e-06,1.95338919364e-18,1e-06,6.44139037119e-22,1e-06,6.44298363938e-22
989.2,4e-09,9.99999996047e-07,3.95089272428e-15,1e-06,1.95378406597e-18,1e-06,6.44334395781e-22,1e-06,6.4449378704e-22
989.3,4e-09,9.99999996047e-07,3.95129192957e-15,1e-06,1.95417897818e-18,1e-06,6.44529793932e-22,1e-06,6.4468924965e-22
989.4,4e-09,9.99999996046e-07,3.95169113482e-15,1e-06,1.95457393027e-18,1e-06,6.44725231577e-22,1e-06,6.44884751774e-22
989.5,4e-09,9.99999996046e-07,3.95209034004e-15,1e-06,1.95496892224e-18,1e-06,6.44920708719e-22,1e-06,6.45080293414e-22
989.6,4e-09,9.99999996046e-07,3.95248954521e-15,1e-06,1.95536395409e-18,1e-06,6.45116225362e-22,1e-06,6.45275874575e-22
989.7,4e-09,9.99999996045e-07,3.95288875034e-15,1e-06,1.95575902582e-18,1e-06,6.4531178151e-22,1e-06,6.45471495261e-22
989.8,4e-09,9.99999996045e-07,3.95328795543e-15,1e-06,1.95615413744e-18,1e-06,6.45507377168e-22,1e-06,6.45667155475e-22
