time,hexokinase,glucose,g6p,phosphoglucoisomerase,phosphoglucoisomerase2,f6p,phosphofructokinase,f16p,fructosephosphatealdolase,fructosephosphatealdolase2,g3p,dhp,g6pdehydrogenase,pg6
1521.1,1e-09,9.9999999848e-07,1.51957810815e-15,1e-09,1e-09,1.15571337337e-21,1e-09,5.85985426763e-28,1e-09,1e-09,2.22835658972e-34,2.22835658972e-34,1e-09,1.15571454534e-21
1521.2,1e-09,9.9999999848e-07,1.51967800795e-15,1e-09,1e-09,1.15586533571e-21,1e-09,5.8610100564e-28,1e-09,1e-09,2.22894263271e-34,2.22894263271e-34,1e-09,1.15586650792e-21
1521.3,1e-09,9.99999998479e-07,1.51977790774e-15,1e-09,1e-09,1.15601730805e-21,1e-09,5.86216599714e-28,1e-09,1e-09,2.22952879129e-34,2.22952879129e-34,1e-09,1.15601848048e-21
1521.4,1e-09,9.99999998479e-07,1.51987780754e-15,1e-09,1e-09,1.15616929037e-21,1e-09,5.86332208985e-28,1e-09,1e-09,2.23011506547e-34,2.23011506547e-34,1e-09,1.15617046303e-21
1521.5,1e-09,9.99999998479e-07,1.51997770733e-15,1e-09,1e-09,1.15632128268e-21,1e-09,5.86447833455e-28,1e-09,1e-09,2.23070145527e-34,2.23070145527e-34,1e-09,1.15632245558e-21
1521.6,1e-09,9.99999998479e-07,1.52007760713e-15,1e-09,1e-09,1.15647328499e-21,1e-09,5.86563473124e-28,1e-09,1e-09,2.23128796069e-34,2.23128796069e-34,1e-09,1.15647445811e-21
1521.7,1e-09,9.99999998479e-07,1.52017750693e-15,1e-09,1e-09,1.15662529728e-21,1e-09,5.86679127995e-28,1e-09,1e-09,2.23187458177e-34,2.23187458177e-34,1e-09,1.15662647064e-21
1521.8,1e-09,9.99999998479e-07,1.52027740672e-15,1e-09,1e-09,1.15677731956e-21,1e-09,5.86794798067e-28,1e-09,1e-09,2.23246131851e-34,2.23246131851e-34,1e-09,1.15677849315e-21
1521.9,1e-09,9.99999998479e-07,1.52037730652e-15,1e-09,1e-09,1.15692935184e-21,1e-09,5.86910483342e-28,1e-09,1e-09,2.23304817093e-34,2.23304817093e-34,1e-09,1.15693052566e-21
1522.0,1e-09,9.99999998479e-07,1.52047720631e-15,1e-09,1e-09,1.1570813941e-21,1e-09,5.8702618382e-28,1e-09,1e-09,2.23363513903e-34,2.23363513903e-34,1e-09,1.15708256815e-21
1522.1,1e-09,9.99999998479e-07,1.52057710611e-15,1e-09,1e-09,1.15723344635e-21,1e-09,5.87141899503e-28,1e-09,1e-09,2.23422222285e-34,2.23422222285e-34,1e-09,1.15723462064e-21
1522.2,1e-09,9.99999998479e-07,1.52067700591e-15,1e-09,1e-09,1.1573855086e-21,1e-09,5.87257630392e-28,1e-09,1e-09,2.23480942239e-34,2.23480942239e-34,1e-09,1.15738668311e-21
1522.3,1e-09,9.99999998478e-07,1.5207769057e-15,1e-09,1e-09,1.15753758083e-21,1e-09,5.87373376488e-28,1e-09,1e-09,2.23539673767e-34,2.23539673767e-34,1e-09,1.15753875558e-21
1522.4,1e-09,9.99999998478e-07,1.5208768055e-15,1e-09,1e-09,1.15768966305e-21,1e-09,5.87489137791e-28,1e-09,1e-09,2.2359841687e-34,2.2359841687e-34,1e-09,1.15769083803e-21
1522.5,1e-09,9.99999998478e-07,1.52097670529e-15,1e-09,1e-09,1.15784175526e-21,1e-09,5.87604914304e-28,1e-09,1e-09,2.2365717155e-34,2.2365717155e-34,1e-09,1.15784293047e-21
1522.6,1e-09,9.99999998478e-07,1.52107660509e-15,1e-09,1e-09,1.15799385747e-21,1e-09,5.87720706025e-28,1e-09,1e-09,2.23715937809e-34,2.23715937809e-34,1e-09,1.15799503291e-21
1522.7,1e-09,9.99999998478e-07,1.52117650488e-15,1e-09,1e-09,1.15814596966e-21,1e-09,5.87836512958e-28,1e-09,1e-09,2.23774715647e-34,2.23774715647e-34,1e-09,1.15814714533e-21
1522.8,1e-09,9.99999998478e-07,1.52127640468e-15,1e-09,1e-09,1.15829809184e-21,1e-09,5.87952335102e-28,1e-09,1e-09,2.23833505067e-34,2.23833505067e-34,1e-09,1.15829926775e-21
1522.9,1e-09,9.99999998478e-07,1.52137630448e-15,1e-09,1e-09,1.15845022401e-21,1e-09,5.88068172459e-28,1e-09,1e-09,2.2389230607e-34,2.2389230607e-34,1e-09,1.15845140015e-21
1523.0,1e-09,9.99999998478e-07,1.52147620427e-15,1e-09,1e-09,1.15860236618e-21,1e-09,5.8818402503e-28,1e-09,1e-09,2.23951118657e-34,2.23951118657e-34,1e-09,1.15860354254e-21
1523.1,1e-09,9.99999998478e-07,1.52157610407e-15,1e-09,1e-09,1.15875451833e-21,1e-09,5.88299892815e-28,1e-09,1e-09,2.24009942831e-34,2.24009942831e-34,1e-09,1.15875569493e-21
1523.2,1e-09,9.99999998478e-07,1.52167600386e-15,1e-09,1e-09,1.15890668047e-21,1e-09,5.88415775816e-28,1e-09,1e-09,2.24068778592e-34,2.24068778592e-34,1e-09,1.1589078573e-21
1523.3,1e-09,9.99999998477e-07,1.52177590366e-15,1e-09,1e-09,1.1590588526e-21,1e-09,5.88531674034e-28,1e-09,1e-09,2.24127625942e-34,2.24127625942e-34,1e-09,1.15906002967e-21
1523.4,1e-09,9.99999998477e-07,1.52187580345e-15,1e-09,1e-09,1.15921103472e-21,1e-09,5.88647587469e-28,1e-09,1e-09,2.24186484882e-34,2.24186484882e-34,1e-09,1.15921221202e-21
1523.5,1e-09,9.99999998477e-07,1.52197570325e-15,1e-09,1e-09,1.15936322684e-21,1e-09,5.88763516123e-28,1e-09,1e-09,2.24245355415e-34,2.24245355415e-34,1e-09,1.15936440436e-21
1523.6,1e-09,9.99999998477e-07,1.52207560304e-15,1e-09,1e-09,1.15951542894e-21,1e-09,5.88879459997e-28,1e-09,1e-09,2.24304237541e-34,2.24304237541e-34,1e-09,1.1595166067e-21
1523.7,1e-09,9.99999998477e-07,1.52217550284e-15,1e-09,1e-09,1.15966764103e-21,1e-09,5.88995419091e-28,1e-09,1e-09,2.24363131263e-34,2.24363131263e-34,1e-09,1.15966881902e-21
1523.8,1e-09,9.99999998477e-07,1.52227540264e-15,1e-09,1e-09,1.15981986311e-21,1e-09,5.89111393408e-28,1e-09,1e-09,2.24422036581e-34,2.24422036581e-34,1e-09,1.15982104133e-21
1523.9,1e-09,9.99999998477e-07,1.52237530243e-15,1e-09,1e-09,1.15997209518e-21,1e-09,5.89227382947e-28,1e-09,1e-09,2.24480953497e-34,2.24480953497e-34,1e-09,1.15997327364e-21
1524.0,1e-09,9.99999998477e-07,1.52247520223e-15,1e-09,1e-09,1.16012433724e-21,1e-09,5.89343387709e-28,1e-09,1e-09,2.24539882013e-34,2.24539882013e-34,1e-09,1.16012551593e-21
1524.1,1e-09,9.99999998477e-07,1.52257510202e-15,1e-09,1e-09,1.1602765893e-21,1e-09,5.89459407697e-28,1e-09,1e-09,2.2459882213e-34,2.2459882213e-34,1e-09,1.16027776821e-21
1524.2,1e-09,9.99999998477e-07,1.52267500182e-15,1e-09,1e-09,1.16042885134e-21,1e-09,5.8957544291e-28,1e-09,1e-09,2.2465777385e-34,2.2465777385e-34,1e-09,1.16043003049e-21
1524.3,1e-09,9.99999998476e-07,1.52277490161e-15,1e-09,1e-09,1.16058112337e-21,1e-09,5.89691493349e-28,1e-09,1e-09,2.24716737174e-34,2.24716737174e-34,1e-09,1.16058230275e-21
1524.4,1e-09,9.99999998476e-07,1.52287480141e-15,1e-09,1e-09,1.16073340539e-21,1e-09,5.89807559017e-28,1e-09,1e-09,2.24775712104e-34,2.24775712104e-34,1e-09,1.160734585e-21
1524.5,1e-09,9.99999998476e-07,1.5229747012e-15,1e-09,1e-09,1.1608856974e-21,1e-09,5.89923639913e-28,1e-09,1e-09,2.24834698641e-34,2.24834698641e-34,1e-09,1.16088687725e-21
1524.6,1e-09,9.99999998476e-07,1.523074601e-15,1e-09,1e-09,1.1610379994e-21,1e-09,5.90039736038e-28,1e-09,1e-09,2.24893696788e-34,2.24893696788e-34,1e-09,1.16103917948e-21
1524.7,1e-09,9.99999998476e-07,1.52317450079e-15,1e-09,1e-09,1.16119031139e-21,1e-09,5.90155847395e-28,1e-09,1e-09,2.24952706544e-34,2.24952706544e-34,1e-09,1.1611914917e-21
1524.8,1e-09,9.99999998476e-07,1.52327440059e-15,1e-09,1e-09,1.16134263337e-21,1e-09,5.90271973983e-28,1e-09,1e-09,2.25011727913e-34,2.25011727913e-34,1e-09,1.16134381392e-21
1524.9,1e-09,9.99999998476e-07,1.52337430038e-15,1e-09,1e-09,1.16149496534e-21,1e-09,5.90388115804e-28,1e-09,1e-09,2.25070760895e-34,2.25070760895e-34,1e-09,1.16149614612e-21
1525.0,1e-09,9.99999998476e-07,1.52347420018e-15,1e-09,1e-09,1.1616473073e-21,1e-09,5.90504272858e-28,1e-09,1e-09,2.25129805491e-34,2.25129805491e-34,1e-09,1.16164848831e-21
1525.1,1e-09,9.99999998476e-07,1.52357409997e-15,1e-09,1e-09,1.16179965925e-21,1e-09,5.90620445148e-28,1e-09,1e-09,2.25188861705e-34,2.25188861705e-34,1e-09,1.1618008405e-21
1525.2,1e-09,9.99999998476e-07,1.52367399977e-15,1e-09,1e-09,1.16195202119e-21,1e-09,5.90736632672e-28,1e-09,1e-09,2.25247929536e-34,2.25247929536e-34,1e-09,1.16195320267e-21
1525.3,1e-09,9.99999998475e-07,1.52377389956e-15,1e-09,1e-09,1.16210439313e-21,1e-09,5.90852835434e-28,1e-09,1e-09,2.25307008987e-34,2.25307008987e-34,1e-09,1.16210557483e-21
1525.4,1e-09,9.99999998475e-07,1.52387379936e-15,1e-09,1e-09,1.16225677505e-21,1e-09,5.90969053433e-28,1e-09,1e-09,2.25366100058e-34,2.25366100058e-34,1e-09,1.16225795698e-21
1525.5,1e-09,9.99999998475e-07,1.52397369915e-15,1e-09,1e-09,1.16240916696e-21,1e-09,5.91085286671e-28,1e-09,1e-09,2.25425202753e-34,2.25425202753e-34,1e-09,1.16241034913e-21
1525.6,1e-09,9.99999998475e-07,1.52407359895e-15,1e-09,1e-09,1.16256156886e-21,1e-09,5.91201535149e-28,1e-09,1e-09,2.25484317071e-34,2.25484317071e-34,1e-09,1.16256275126e-21
1525.7,1e-09,9.99999998475e-07,1.52417349874e-15,1e-09,1e-09,1.16271398075e-21,1e-09,5.91317798867e-28,1e-09,1e-09,2.25543443015e-34,2.25543443015e-34,1e-09,1.16271516338e-21
1525.8,1e-09,9.99999998475e-07,1.52427339854e-15,1e-09,1e-09,1.16286640263e-21,1e-09,5.91434077827e-28,1e-09,1e-09,2.25602580586e-34,2.25602580586e-34,1e-09,1.16286758549e-21
1525.9,1e-09,9.99999998475e-07,1.52437329834e-15,1e-09,1e-09,1.1630188345e-21,1e-09,5.9155037203e-28,1e-09,1e-09,2.25661729786e-34,2.25661729786e-34,1e-09,1.1630200176e-21
1526.0,1e-09,9.99999998475e-07,1.52447319813e-15,1e-09,1e-09,1.16317127636e-21,1e-09,5.91666681476e-28,1e-09,1e-09,2.25720890616e-34,2.25720890616e-34,1e-09,1.16317245969e-21
1526.1,1e-09,9.99999998475e-07,1.52457309793e-15,1e-09,1e-09,1.16332372821e-21,1e-09,5.91783006167e-28,1e-09,1e-09,2.25780063078e-34,2.25780063078e-34,1e-09,1.16332491177e-21
1526.2,1e-09,9.99999998475e-07,1.52467299772e-15,1e-09,1e-09,1.16347619005e-21,1e-09,5.91899346103e-28,1e-09,1e-09,2.25839247173e-34,2.25839247173e-34,1e-09,1.16347737384e-21
1526.3,1e-09,9.99999998474e-07,1.52477289751e-15,1e-09,1e-09,1.16362866187e-21,1e-09,5.92015701287e-28,1e-09,1e-09,2.25898442902e-34,2.25898442902e-34,1e-09,1.16362984591e-21
1526.4,1e-09,9.99999998474e-07,1.52487279731e-15,1e-09,1e-09,1.16378114369e-21,1e-09,5.92132071718e-28,1e-09,1e-09,2.25957650268e-34,2.25957650268e-34,1e-09,1.16378232796e-21
1526.5,1e-09,9.99999998474e-07,1.5249726971e-15,1e-09,1e-09,1.1639336355e-21,1e-09,5.92248457397e-28,1e-09,1e-09,2.26016869272e-34,2.26016869272e-34,1e-09,1.16393482e-21
1526.6,1e-09,9.99999998474e-07,1.5250725969e-15,1e-09,1e-09,1.1640861373e-21,1e-09,5.92364858327e-28,1e-09,1e-09,2.26076099915e-34,2.26076099915e-34,1e-09,1.16408732203e-21
1526.7,1e-09,9.99999998474e-07,1.52517249669e-15,1e-09,1e-09,1.16423864909e-21,1e-09,5.92481274507e-28,1e-09,1e-09,2.26135342199e-34,2.26135342199e-34,1e-09,1.16423983406e-21
1526.8,1e-09,9.99999998474e-07,1.52527239649e-15,1e-09,1e-09,1.16439117087e-21,1e-09,5.92597705938e-28,1e-09,1e-09,2.26194596125e-34,2.26194596125e-34,1e-09,1.16439235607e-21
1526.9,1e-09,9.99999998474e-07,1.52537229628e-15,1e-09,1e-09,1.16454370264e-21,1e-09,5.92714152623e-28,1e-09,1e-09,2.26253861695e-34,2.26253861695e-34,1e-09,1.16454488807e-21
1527.0,1e-09,9.99999998474e-07,1.52547219608e-15,1e-09,1e-09,1.1646962444e-21,1e-09,5.92830614561e-28,1e-09,1e-09,2.26313138911e-34,2.26313138911e-34,1e-09,1.16469743006e-21
1527.1,1e-09,9.99999998474e-07,1.52557209587e-15,1e-09,1e-09,1.16484879615e-21,1e-09,5.92947091753e-28,1e-09,1e-09,2.26372427774e-34,2.26372427774e-34,1e-09,1.16484998204e-21
1527.2,1e-09,9.99999998474e-07,1.52567199567e-15,1e-09,1e-09,1.16500135789e-21,1e-09,5.93063584202e-28,1e-09,1e-09,2.26431728285e-34,2.26431728285e-34,1e-09,1.16500254401e-21
1527.3,1e-09,9.99999998473e-07,1.52577189546e-15,1e-09,1e-09,1.16515392962e-21,1e-09,5.93180091907e-28,1e-09,1e-09,2.26491040446e-34,2.26491040446e-34,1e-09,1.16515511598e-21
1527.4,1e-09,9.99999998473e-07,1.52587179526e-15,1e-09,1e-09,1.16530651133e-21,1e-09,5.93296614869e-28,1e-09,1e-09,2.26550364258e-34,2.26550364258e-34,1e-09,1.16530769793e-21
1527.5,1e-09,9.99999998473e-07,1.52597169505e-15,1e-09,1e-09,1.16545910304e-21,1e-09,5.93413153091e-28,1e-09,1e-09,2.26609699724e-34,2.26609699724e-34,1e-09,1.16546028987e-21
1527.6,1e-09,9.99999998473e-07,1.52607159485e-15,1e-09,1e-09,1.16561170474e-21,1e-09,5.93529706572e-28,1e-09,1e-09,2.26669046844e-34,2.26669046844e-34,1e-09,1.1656128918e-21
1527.7,1e-09,9.99999998473e-07,1.52617149464e-15,1e-09,1e-09,1.16576431643e-21,1e-09,5.93646275313e-28,1e-09,1e-09,2.2672840562e-34,2.2672840562e-34,1e-09,1.16576550372e-21
1527.8,1e-09,9.99999998473e-07,1.52627139444e-15,1e-09,1e-09,1.16591693811e-21,1e-09,5.93762859316e-28,1e-09,1e-09,2.26787776054e-34,2.26787776054e-34,1e-09,1.16591812563e-21
1527.9,1e-09,9.99999998473e-07,1.52637129423e-15,1e-09,1e-09,1.16606956978e-21,1e-09,5.93879458582e-28,1e-09,1e-09,2.26847158147e-34,2.26847158147e-34,1e-09,1.16607075754e-21
1528.0,1e-09,9.99999998473e-07,1.52647119403e-15,1e-09,1e-09,1.16622221143e-21,1e-09,5.93996073112e-28,1e-09,1e-09,2.26906551901e-34,2.26906551901e-34,1e-09,1.16622339943e-21
1528.1,1e-09,9.99999998473e-07,1.52657109382e-15,1e-09,1e-09,1.16637486308e-21,1e-09,5.94112702906e-28,1e-09,1e-09,2.26965957317e-34,2.26965957317e-34,1e-09,1.16637605131e-21
1528.2,1e-09,9.99999998473e-07,1.52667099362e-15,1e-09,1e-09,1.16652752472e-21,1e-09,5.94229347966e-28,1e-09,1e-09,2.27025374397e-34,2.27025374397e-34,1e-09,1.16652871318e-21
1528.3,1e-09,9.99999998472e-07,1.52677089341e-15,1e-09,1e-09,1.16668019635e-21,1e-09,5.94346008293e-28,1e-09,1e-09,2.27084803142e-34,2.27084803142e-34,1e-09,1.16668138504e-21
1528.4,1e-09,9.99999998472e-07,1.5268707932e-15,1e-09,1e-09,1.16683287797e-21,1e-09,5.94462683887e-28,1e-09,1e-09,2.27144243553e-34,2.27144243553e-34,1e-09,1.16683406689e-21
1528.5,1e-09,9.99999998472e-07,1.526970693e-15,1e-09,1e-09,1.16698556957e-21,1e-09,5.9457937475e-28,1e-09,1e-09,2.27203695634e-34,2.27203695634e-34,1e-09,1.16698675873e-21
1528.6,1e-09,9.99999998472e-07,1.52707059279e-15,1e-09,1e-09,1.16713827117e-21,1e-09,5.94696080882e-28,1e-09,1e-09,2.27263159383e-34,2.27263159383e-34,1e-09,1.16713946056e-21
1528.7,1e-09,9.99999998472e-07,1.52717049259e-15,1e-09,1e-09,1.16729098276e-21,1e-09,5.94812802285e-28,1e-09,1e-09,2.27322634805e-34,2.27322634805e-34,1e-09,1.16729217239e-21
1528.8,1e-09,9.99999998472e-07,1.52727039238e-15,1e-09,1e-09,1.16744370434e-21,1e-09,5.9492953896e-28,1e-09,1e-09,2.27382121899e-34,2.27382121899e-34,1e-09,1.1674448942e-21
1528.9,1e-09,9.99999998472e-07,1.52737029218e-15,1e-09,1e-09,1.1675964359e-21,1e-09,5.95046290908e-28,1e-09,1e-09,2.27441620668e-34,2.27441620668e-34,1e-09,1.167597626e-21
1529.0,1e-09,9.99999998472e-07,1.52747019197e-15,1e-09,1e-09,1.16774917746e-21,1e-09,5.95163058129e-28,1e-09,1e-09,2.27501131112e-34,2.27501131112e-34,1e-09,1.16775036779e-21
1529.1,1e-09,9.99999998472e-07,1.52757009177e-15,1e-09,1e-09,1.16790192901e-21,1e-09,5.95279840624e-28,1e-09,1e-09,2.27560653234e-34,2.27560653234e-34,1e-09,1.16790311957e-21
1529.2,1e-09,9.99999998472e-07,1.52766999156e-15,1e-09,1e-09,1.16805469055e-21,1e-09,5.95396638396e-28,1e-09,1e-09,2.27620187035e-34,2.27620187035e-34,1e-09,1.16805588134e-21
1529.3,1e-09,9.99999998471e-07,1.52776989135e-15,1e-09,1e-09,1.16820746207e-21,1e-09,5.95513451444e-28,1e-09,1e-09,2.27679732517e-34,2.27679732517e-34,1e-09,1.1682086531e-21
1529.4,1e-09,9.99999998471e-07,1.52786979115e-15,1e-09,1e-09,1.16836024359e-21,1e-09,5.95630279769e-28,1e-09,1e-09,2.27739289681e-34,2.27739289681e-34,1e-09,1.16836143485e-21
1529.5,1e-09,9.99999998471e-07,1.52796969094e-15,1e-09,1e-09,1.1685130351e-21,1e-09,5.95747123374e-28,1e-09,1e-09,2.27798858528e-34,2.27798858528e-34,1e-09,1.16851422659e-21
1529.6,1e-09,9.99999998471e-07,1.52806959074e-15,1e-09,1e-09,1.16866583659e-21,1e-09,5.95863982258e-28,1e-09,1e-09,2.2785843906e-34,2.2785843906e-34,1e-09,1.16866702832e-21
1529.7,1e-09,9.99999998471e-07,1.52816949053e-15,1e-09,1e-09,1.16881864808e-21,1e-09,5.95980856422e-28,1e-09,1e-09,2.27918031279e-34,2.27918031279e-34,1e-09,1.16881984004e-21
1529.8,1e-09,9.99999998471e-07,1.52826939033e-15,1e-09,1e-09,1.16897146956e-21,1e-09,5.96097745868e-28,1e-09,1e-09,2.27977635186e-34,2.27977635186e-34,1e-09,1.16897266175e-21
1529.9,1e-09,9.99999998471e-07,1.52836929012e-15,1e-09,1e-09,1.16912430102e-21,1e-09,5.96214650597e-28,1e-09,1e-09,2.28037250783e-34,2.28037250783e-34,1e-09,1.16912549345e-21
1530.0,1e-09,9.99999998471e-07,1.52846918991e-15,1e-09,1e-09,1.16927714248e-21,1e-09,5.9633157061e-28,1e-09,1e-09,2.28096878071e-34,2.28096878071e-34,1e-09,1.16927833515e-21
1530.1,1e-09,9.99999998471e-07,1.52856908971e-15,1e-09,1e-09,1.16942999393e-21,1e-09,5.96448505907e-28,1e-09,1e-09,2.28156517052e-34,2.28156517052e-34,1e-09,1.16943118683e-21
1530.2,1e-09,9.99999998471e-07,1.5286689895e-15,1e-09,1e-09,1.16958285536e-21,1e-09,5.96565456489e-28,1e-09,1e-09,2.28216167727e-34,2.28216167727e-34,1e-09,1.1695840485e-21
1530.3,1e-09,9.9999999847e-07,1.5287688893e-15,1e-09,1e-09,1.16973572679e-21,1e-09,5.96682422359e-28,1e-09,1e-09,2.28275830098e-34,2.28275830098e-34,1e-09,1.16973692016e-21
1530.4,1e-09,9.9999999847e-07,1.52886878909e-15,1e-09,1e-09,1.16988860821e-21,1e-09,5.96799403516e-28,1e-09,1e-09,2.28335504167e-34,2.28335504167e-34,1e-09,1.16988980181e-21
1530.5,1e-09,9.9999999847e-07,1.52896868889e-15,1e-09,1e-09,1.17004149961e-21,1e-09,5.96916399961e-28,1e-09,1e-09,2.28395189934e-34,2.28395189934e-34,1e-09,1.17004269345e-21
1530.6,1e-09,9.9999999847e-07,1.52906858868e-15,1e-09,1e-09,1.17019440101e-21,1e-09,5.97033411697e-28,1e-09,1e-09,2.28454887402e-34,2.28454887402e-34,1e-09,1.17019559508e-21
1530.7,1e-09,9.9999999847e-07,1.52916848847e-15,1e-09,1e-09,1.1703473124e-21,1e-09,5.97150438722e-28,1e-09,1e-09,2.28514596571e-34,2.28514596571e-34,1e-09,1.1703485067e-21
1530.8,1e-09,9.9999999847e-07,1.52926838827e-15,1e-09,1e-09,1.17050023377e-21,1e-09,5.9726748104e-28,1e-09,1e-09,2.28574317444e-34,2.28574317444e-34,1e-09,1.17050142831e-21
1530.9,1e-09,9.9999999847e-07,1.52936828806e-15,1e-09,1e-09,1.17065316514e-21,1e-09,5.9738453865e-28,1e-09,1e-09,2.28634050022e-34,2.28634050022e-34,1e-09,1.17065435991e-21
1531.0,1e-09,9.9999999847e-07,1.52946818786e-15,1e-09,1e-09,1.17080610649e-21,1e-09,5.97501611554e-28,1e-09,1e-09,2.28693794307e-34,2.28693794307e-34,1e-09,1.1708073015e-21
1531.1,1e-09,9.9999999847e-07,1.52956808765e-15,1e-09,1e-09,1.17095905784e-21,1e-09,5.97618699752e-28,1e-09,1e-09,2.28753550299e-34,2.28753550299e-34,1e-09,1.17096025308e-21
1531.2,1e-09,9.9999999847e-07,1.52966798744e-15,1e-09,1e-09,1.17111201917e-21,1e-09,5.97735803246e-28,1e-09,1e-09,2.28813318001e-34,2.28813318001e-34,1e-09,1.17111321465e-21
1531.3,1e-09,9.99999998469e-07,1.52976788724e-15,1e-09,1e-09,1.1712649905e-21,1e-09,5.97852922037e-28,1e-09,1e-09,2.28873097415e-34,2.28873097415e-34,1e-09,1.17126618621e-21
1531.4,1e-09,9.99999998469e-07,1.52986778703e-15,1e-09,1e-09,1.17141797181e-21,1e-09,5.97970056125e-28,1e-09,1e-09,2.28932888541e-34,2.28932888541e-34,1e-09,1.17141916776e-21
1531.5,1e-09,9.99999998469e-07,1.52996768683e-15,1e-09,1e-09,1.17157096312e-21,1e-09,5.98087205512e-28,1e-09,1e-09,2.28992691381e-34,2.28992691381e-34,1e-09,1.17157215929e-21
1531.6,1e-09,9.99999998469e-07,1.53006758662e-15,1e-09,1e-09,1.17172396442e-21,1e-09,5.98204370198e-28,1e-09,1e-09,2.29052505936e-34,2.29052505936e-34,1e-09,1.17172516082e-21
1531.7,1e-09,9.99999998469e-07,1.53016748641e-15,1e-09,1e-09,1.1718769757e-21,1e-09,5.98321550186e-28,1e-09,1e-09,2.29112332209e-34,2.29112332209e-34,1e-09,1.17187817234e-21
1531.8,1e-09,9.99999998469e-07,1.53026738621e-15,1e-09,1e-09,1.17202999698e-21,1e-09,5.98438745474e-28,1e-09,1e-09,2.29172170201e-34,2.29172170201e-34,1e-09,1.17203119385e-21
1531.9,1e-09,9.99999998469e-07,1.530367286e-15,1e-09,1e-09,1.17218302824e-21,1e-09,5.98555956066e-28,1e-09,1e-09,2.29232019913e-34,2.29232019913e-34,1e-09,1.17218422535e-21
1532.0,1e-09,9.99999998469e-07,1.53046718579e-15,1e-09,1e-09,1.1723360695e-21,1e-09,5.98673181961e-28,1e-09,1e-09,2.29291881347e-34,2.29291881347e-34,1e-09,1.17233726684e-21
1532.1,1e-09,9.99999998469e-07,1.53056708559e-15,1e-09,1e-09,1.17248912074e-21,1e-09,5.9879042316e-28,1e-09,1e-09,2.29351754504e-34,2.29351754504e-34,1e-09,1.17249031832e-21
1532.2,1e-09,9.99999998469e-07,1.53066698538e-15,1e-09,1e-09,1.17264218198e-21,1e-09,5.98907679665e-28,1e-09,1e-09,2.29411639386e-34,2.29411639386e-34,1e-09,1.17264337979e-21
1532.3,1e-09,9.99999998468e-07,1.53076688518e-15,1e-09,1e-09,1.1727952532e-21,1e-09,5.99024951477e-28,1e-09,1e-09,2.29471535995e-34,2.29471535995e-34,1e-09,1.17279645125e-21
1532.4,1e-09,9.99999998468e-07,1.53086678497e-15,1e-09,1e-09,1.17294833441e-21,1e-09,5.99142238596e-28,1e-09,1e-09,2.29531444331e-34,2.29531444331e-34,1e-09,1.1729495327e-21
1532.5,1e-09,9.99999998468e-07,1.53096668476e-15,1e-09,1e-09,1.17310142562e-21,1e-09,5.99259541024e-28,1e-09,1e-09,2.29591364397e-34,2.29591364397e-34,1e-09,1.17310262414e-21
1532.6,1e-09,9.99999998468e-07,1.53106658456e-15,1e-09,1e-09,1.17325452681e-21,1e-09,5.99376858762e-28,1e-09,1e-09,2.29651296194e-34,2.29651296194e-34,1e-09,1.17325572557e-21
1532.7,1e-09,9.99999998468e-07,1.53116648435e-15,1e-09,1e-09,1.173407638e-21,1e-09,5.9949419181e-28,1e-09,1e-09,2.29711239723e-34,2.29711239723e-34,1e-09,1.17340883699e-21
1532.8,1e-09,9.99999998468e-07,1.53126638414e-15,1e-09,1e-09,1.17356075917e-21,1e-09,5.9961154017e-28,1e-09,1e-09,2.29771194987e-34,2.29771194987e-34,1e-09,1.1735619584e-21
1532.9,1e-09,9.99999998468e-07,1.53136628394e-15,1e-09,1e-09,1.17371389034e-21,1e-09,5.99728903842e-28,1e-09,1e-09,2.29831161986e-34,2.29831161986e-34,1e-09,1.17371508979e-21
1533.0,1e-09,9.99999998468e-07,1.53146618373e-15,1e-09,1e-09,1.17386703149e-21,1e-09,5.99846282829e-28,1e-09,1e-09,2.29891140722e-34,2.29891140722e-34,1e-09,1.17386823118e-21
1533.1,1e-09,9.99999998468e-07,1.53156608353e-15,1e-09,1e-09,1.17402018263e-21,1e-09,5.99963677129e-28,1e-09,1e-09,2.29951131197e-34,2.29951131197e-34,1e-09,1.17402138256e-21
1533.2,1e-09,9.99999998468e-07,1.53166598332e-15,1e-09,1e-09,1.17417334377e-21,1e-09,6.00081086745e-28,1e-09,1e-09,2.30011133412e-34,2.30011133412e-34,1e-09,1.17417454393e-21
1533.3,1e-09,9.99999998467e-07,1.53176588311e-15,1e-09,1e-09,1.17432651489e-21,1e-09,6.00198511678e-28,1e-09,1e-09,2.30071147369e-34,2.30071147369e-34,1e-09,1.17432771529e-21
1533.4,1e-09,9.99999998467e-07,1.53186578291e-15,1e-09,1e-09,1.17447969601e-21,1e-09,6.00315951929e-28,1e-09,1e-09,2.30131173069e-34,2.30131173069e-34,1e-09,1.17448089664e-21
1533.5,1e-09,9.99999998467e-07,1.5319656827e-15,1e-09,1e-09,1.17463288711e-21,1e-09,6.00433407498e-28,1e-09,1e-09,2.30191210514e-34,2.30191210514e-34,1e-09,1.17463408798e-21
1533.6,1e-09,9.99999998467e-07,1.53206558249e-15,1e-09,1e-09,1.1747860882e-21,1e-09,6.00550878386e-28,1e-09,1e-09,2.30251259705e-34,2.30251259705e-34,1e-09,1.17478728931e-21
