time,hexokinase,glucose,glucose6phosphate
814.0,1e-09,9.99999999186e-07,8.13186813186e-16
814.1,1e-09,9.99999999186e-07,8.13286713286e-16
814.2,1e-09,9.99999999186e-07,8.13386613386e-16
814.3,1e-09,9.99999999186e-07,8.13486513486e-16
814.4,1e-09,9.99999999186e-07,8.13586413586e-16
814.5,1e-09,9.99999999186e-07,8.13686313686e-16
814.6,1e-09,9.99999999186e-07,8.13786213786e-16
814.7,1e-09,9.99999999186e-07,8.13886113886e-16
814.8,1e-09,9.99999999186e-07,8.13986013986e-16
814.9,1e-09,9.99999999186e-07,8.14085914086e-16
815.0,1e-09,9.99999999185e-07,8.14185814185e-16
815.1,1e-09,9.99999999185e-07,8.14285714285e-16
815.2,1e-09,9.99999999185e-07,8.14385614385e-16
815.3,1e-09,9.99999999185e-07,8.14485514485e-16
815.4,1e-09,9.99999999185e-07,8.14585414585e-16
815.5,1e-09,9.99999999185e-07,8.14685314685e-16
815.6,1e-09,9.99999999185e-07,8.14785214785e-16
815.7,1e-09,9.99999999185e-07,8.14885114885e-16
815.8,1e-09,9.99999999185e-07,8.14985014985e-16
815.9,1e-09,9.99999999185e-07,8.15084915085e-16
816.0,1e-09,9.99999999184e-07,8.15184815184e-16
816.1,1e-09,9.99999999184e-07,8.15284715284e-16
816.2,1e-09,9.99999999184e-07,8.15384615384e-16
816.3,1e-09,9.99999999184e-07,8.15484515484e-16
816.4,1e-09,9.99999999184e-07,8.15584415584e-16
816.5,1e-09,9.99999999184e-07,8.15684315684e-16
816.6,1e-09,9.99999999184e-07,8.15784215784e-16
816.7,1e-09,9.99999999184e-07,8.15884115884e-16
816.8,1e-09,9.99999999184e-07,8.15984015984e-16
816.9,1e-09,9.99999999184e-07,8.16083916084e-16
817.0,1e-09,9.99999999183e-07,8.16183816183e-16
817.1,1e-09,9.99999999183e-07,8.16283716283e-16
817.2,1e-09,9.99999999183e-07,8.16383616383e-16
817.3,1e-09,9.99999999183e-07,8.16483516483e-16
817.4,1e-09,9.99999999183e-07,8.16583416583e-16
817.5,1e-09,9.99999999183e-07,8.16683316683e-16
817.6,1e-09,9.99999999183e-07,8.16783216783e-16
817.7,1e-09,9.99999999183e-07,8.16883116883e-16
817.8,1e-09,9.99999999183e-07,8.16983016983e-16
817.9,1e-09,9.99999999183e-07,8.17082917083e-16
818.0,1e-09,9.99999999182e-07,8.17182817182e-16
818.1,1e-09,9.99999999182e-07,8.17282717282e-16
818.2,1e-09,9.99999999182e-07,8.17382617382e-16
818.3,1e-09,9.99999999182e-07,8.17482517482e-16
818.4,1e-09,9.99999999182e-07,8.17582417582e-16
818.5,1e-09,9.99999999182e-07,8.17682317682e-16
818.6,1e-09,9.99999999182e-07,8.17782217782e-16
818.7,1e-09,9.99999999182e-07,8.17882117882e-16
818.8,1e-09,9.99999999182e-07,8.17982017982e-16
818.9,1e-09,9.99999999182e-07,8.18081918082e-16
819.0,1e-09,9.99999999181e-07,8.18181818181e-16
819.1,1e-09,9.99999999181e-07,8.18281718281e-16
819.2,1e-09,9.99999999181e-07,8.18381618381e-16
819.3,1e-09,9.99999999181e-07,8.18481518481e-16
819.4,1e-09,9.99999999181e-07,8.18581418581e-16
819.5,1e-09,9.99999999181e-07,8.18681318681e-16
819.6,1e-09,9.99999999181e-07,8.18781218781e-16
819.7,1e-09,9.99999999181e-07,8.18881118881e-16
819.8,1e-09,9.99999999181e-07,8.18981018981e-16
819.9,1e-09,9.99999999181e-07,8.19080919081e-16
820.0,1e-09,9.9999999918e-07,8.1918081918e-16
820.1,1e-09,9.9999999918e-07,8.1928071928e-16
820.2,1e-09,9.9999999918e-07,8.1938061938e-16
820.3,1e-09,9.9999999918e-07,8.1948051948e-16
820.4,1e-09,9.9999999918e-07,8.1958041958e-16
820.5,1e-09,9.9999999918e-07,8.1968031968e-16
820.6,1e-09,9.9999999918e-07,8.1978021978e-16
820.7,1e-09,9.9999999918e-07,8.1988011988e-16
820.8,1e-09,9.9999999918e-07,8.1998001998e-16
820.9,1e-09,9.9999999918e-07,8.2007992008e-16
821.0,1e-09,9.99999999179e-07,8.20179820179e-16
821.1,1e-09,9.99999999179e-07,8.20279720279e-16
821.2,1e-09,9.99999999179e-07,8.20379620379e-16
821.3,1e-09,9.99999999179e-07,8.20479520479e-16
821.4,1e-09,9.99999999179e-07,8.20579420579e-16
821.5,1e-09,9.99999999179e-07,8.20679320679e-16
821.6,1e-09,9.99999999179e-07,8.20779220779e-16
821.7,1e-09,9.99999999179e-07,8.20879120879e-16
821.8,1e-09,9.99999999179e-07,8.20979020979e-16
821.9,1e-09,9.99999999179e-07,8.21078921079e-16
822.0,1e-09,9.99999999178e-07,8.21178821178e-16
822.1,1e-09,9.99999999178e-07,8.21278721278e-16
822.2,1e-09,9.99999999178e-07,8.21378621378e-16
822.3,1e-09,9.99999999178e-07,8.21478521478e-16
822.4,1e-09,9.99999999178e-07,8.21578421578e-16
822.5,1e-09,9.99999999178e-07,8.21678321678e-16
822.6,1e-09,9.99999999178e-07,8.21778221778e-16
822.7,1e-09,9.99999999178e-07,8.21878121878e-16
822.8,1e-09,9.99999999178e-07,8.21978021978e-16
822.9,1e-09,9.99999999178e-07,8.22077922078e-16
823.0,1e-09,9.99999999177e-07,8.22177822177e-16
823.1,1e-09,9.99999999177e-07,8.22277722277e-16
823.2,1e-09,9.99999999177e-07,8.22377622377e-16
823.3,1e-09,9.99999999177e-07,8.22477522477e-16
823.4,1e-09,9.99999999177e-07,8.22577422577e-16
823.5,1e-09,9.99999999177e-07,8.22677322677e-16
823.6,1e-09,9.99999999177e-07,8.22777222777e-16
823.7,1e-09,9.99999999177e-07,8.22877122877e-16
823.8,1e-09,9.99999999177e-07,8.22977022977e-16
823.9,1e-09,9.99999999177e-07,8.23076923077e-16
824.0,1e-09,9.99999999176e-07,8.23176823176e-16
824.1,1e-09,9.99999999176e-07,8.23276723276e-16
824.2,1e-09,9.99999999176e-07,8.23376623376e-16
824.3,1e-09,9.99999999176e-07,8.23476523476e-16
824.4,1e-09,9.99999999176e-07,8.23576423576e-16
824.5,1e-09,9.99999999176e-07,8.23676323676e-16
824.6,1e-09,9.99999999176e-07,8.23776223776e-16
824.7,1e-09,9.99999999176e-07,8.23876123876e-16
824.8,1e-09,9.99999999176e-07,8.23976023976e-16
824.9,1e-09,9.99999999176e-07,8.24075924076e-16
825.0,1e-09,9.99999999175e-07,8.24175824175e-16
825.1,1e-09,9.99999999175e-07,8.24275724275e-16
825.2,1e-09,9.99999999175e-07,8.24375624375e-16
825.3,1e-09,9.99999999175e-07,8.24475524475e-16
825.4,1e-09,9.99999999175e-07,8.24575424575e-16
825.5,1e-09,9.99999999175e-07,8.24675324675e-16
825.6,1e-09,9.99999999175e-07,8.24775224775e-16
825.7,1e-09,9.99999999175e-07,8.24875124875e-16
825.8,1e-09,9.99999999175e-07,8.24975024975e-16
825.9,1e-09,9.99999999175e-07,8.25074925075e-16
826.0,1e-09,9.99999999174e-07,8.25174825174e-16
826.1,1e-09,9.99999999174e-07,8.25274725274e-16
826.2,1e-09,9.99999999174e-07,8.25374625374e-16
826.3,1e-09,9.99999999174e-07,8.25474525474e-16
826.4,1e-09,9.99999999174e-07,8.25574425574e-16
826.5,1e-09,9.99999999174e-07,8.25674325674e-16
826.6,1e-09,9.99999999174e-07,8.25774225774e-16
826.7,1e-09,9.99999999174e-07,8.25874125874e-16
826.8,1e-09,9.99999999174e-07,8.25974025974e-16
826.9,1e-09,9.99999999174e-07,8.26073926074e-16
827.0,1e-09,9.99999999173e-07,8.26173826173e-16
827.1,1e-09,9.99999999173e-07,8.26273726273e-16
827.2,1e-09,9.99999999173e-07,8.26373626373e-16
827.3,1e-09,9.99999999173e-07,8.26473526473e-16
827.4,1e-09,9.99999999173e-07,8.26573426573e-16
827.5,1e-09,9.99999999173e-07,8.26673326673e-16
827.6,1e-09,9.99999999173e-07,8.26773226773e-16
827.7,1e-09,9.99999999173e-07,8.26873126873e-16
827.8,1e-09,9.99999999173e-07,8.26973026973e-16
827.9,1e-09,9.99999999173e-07,8.27072927073e-16
828.0,1e-09,9.99999999172e-07,8.27172827172e-16
828.1,1e-09,9.99999999172e-07,8.27272727272e-16
828.2,1e-09,9.99999999172e-07,8.27372627372e-16
828.3,1e-09,9.99999999172e-07,8.27472527472e-16
828.4,1e-09,9.99999999172e-07,8.27572427572e-16
828.5,1e-09,9.99999999172e-07,8.27672327672e-16
828.6,1e-09,9.99999999172e-07,8.27772227772e-16
828.7,1e-09,9.99999999172e-07,8.27872127872e-16
828.8,1e-09,9.99999999172e-07,8.27972027972e-16
828.9,1e-09,9.99999999172e-07,8.28071928072e-16
829.0,1e-09,9.99999999171e-07,8.28171828171e-16
829.1,1e-09,9.99999999171e-07,8.28271728271e-16
829.2,1e-09,9.99999999171e-07,8.28371628371e-16
829.3,1e-09,9.99999999171e-07,8.28471528471e-16
829.4,1e-09,9.99999999171e-07,8.28571428571e-16
829.5,1e-09,9.99999999171e-07,8.28671328671e-16
829.6,1e-09,9.99999999171e-07,8.28771228771e-16
829.7,1e-09,9.99999999171e-07,8.28871128871e-16
829.8,1e-09,9.99999999171e-07,8.28971028971e-16
829.9,1e-09,9.99999999171e-07,8.29070929071e-16
830.0,1e-09,9.9999999917e-07,8.2917082917e-16
830.1,1e-09,9.9999999917e-07,8.2927072927e-16
830.2,1e-09,9.9999999917e-07,8.2937062937e-16
830.3,1e-09,9.9999999917e-07,8.2947052947e-16
830.4,1e-09,9.9999999917e-07,8.2957042957e-16
830.5,1e-09,9.9999999917e-07,8.2967032967e-16
830.6,1e-09,9.9999999917e-07,8.2977022977e-16
830.7,1e-09,9.9999999917e-07,8.2987012987e-16
830.8,1e-09,9.9999999917e-07,8.2997002997e-16
830.9,1e-09,9.9999999917e-07,8.3006993007e-16
831.0,1e-09,9.99999999169e-07,8.30169830169e-16
831.1,1e-09,9.99999999169e-07,8.30269730269e-16
831.2,1e-09,9.99999999169e-07,8.30369630369e-16
831.3,1e-09,9.99999999169e-07,8.30469530469e-16
831.4,1e-09,9.99999999169e-07,8.30569430569e-16
831.5,1e-09,9.99999999169e-07,8.30669330669e-16
831.6,1e-09,9.99999999169e-07,8.30769230769e-16
831.7,1e-09,9.99999999169e-07,8.30869130869e-16
831.8,1e-09,9.99999999169e-07,8.30969030969e-16
831.9,1e-09,9.99999999169e-07,8.31068931069e-16
832.0,1e-09,9.99999999168e-07,8.31168831168e-16
832.1,1e-09,9.99999999168e-07,8.31268731268e-16
832.2,1e-09,9.99999999168e-07,8.31368631368e-16
832.3,1e-09,9.99999999168e-07,8.31468531468e-16
832.4,1e-09,9.99999999168e-07,8.31568431568e-16
832.5,1e-09,9.99999999168e-07,8.31668331668e-16
832.6,1e-09,9.99999999168e-07,8.31768231768e-16
832.7,1e-09,9.99999999168e-07,8.31868131868e-16
832.8,1e-09,9.99999999168e-07,8.31968031968e-16
832.9,1e-09,9.99999999168e-07,8.32067932068e-16
833.0,1e-09,9.99999999167e-07,8.32167832167e-16
833.1,1e-09,9.99999999167e-07,8.32267732267e-16
833.2,1e-09,9.99999999167e-07,8.32367632367e-16
833.3,1e-09,9.99999999167e-07,8.32467532467e-16
833.4,1e-09,9.99999999167e-07,8.32567432567e-16
833.5,1e-09,9.99999999167e-07,8.32667332667e-16
833.6,1e-09,9.99999999167e-07,8.32767232767e-16
833.7,1e-09,9.99999999167e-07,8.32867132867e-16
833.8,1e-09,9.99999999167e-07,8.32967032967e-16
833.9,1e-09,9.99999999167e-07,8.33066933067e-16
834.0,1e-09,9.99999999166e-07,8.33166833166e-16
834.1,1e-09,9.99999999166e-07,8.33266733266e-16
834.2,1e-09,9.99999999166e-07,8.33366633366e-16
834.3,1e-09,9.99999999166e-07,8.33466533466e-16
834.4,1e-09,9.99999999166e-07,8.33566433566e-16
834.5,1e-09,9.99999999166e-07,8.33666333666e-16
834.6,1e-09,9.99999999166e-07,8.33766233766e-16
834.7,1e-09,9.99999999166e-07,8.33866133866e-16
834.8,1e-09,9.99999999166e-07,8.33966033966e-16
834.9,1e-09,9.99999999166e-07,8.34065934066e-16
835.0,1e-09,9.99999999165e-07,8.34165834165e-16
835.1,1e-09,9.99999999165e-07,8.34265734265e-16
