time,GlucoseGA3P,GA3PDHAP,DHAPG3P,G3PGlycerol,GA3PPyruvate,PyruvateAlphaAcetolactate,AlphaAcetolactateDiacetyl,DiacetylAcetoin,AcetoinBDO,PyruvateAcetylaldehyde,AcetylaldehydeAcetoin,AcetylaldehydeAcetate,AcetateEthanol,Glucose,GA3P,DHAP,G3P,Glycerol,Pyruvate,AlphaAcetolactate,Diacetyl,Acetoin,BDO,Acetylaldehyde,Acetate,Ethanol
418,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000698243,0.000297734,0,0,0,3.75E-06,2.73E-07,4.65E-11,2.88E-10,3.20E-12,0,0,0
419,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000697568,0.00029839,0,0,0,3.77E-06,2.75E-07,4.69E-11,2.91E-10,3.24E-12,0,0,0
420,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000696894,0.000299046,0,0,0,3.78E-06,2.77E-07,4.72E-11,2.94E-10,3.28E-12,0,0,0
421,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00069622,0.000299701,0,0,0,3.80E-06,2.79E-07,4.76E-11,2.96E-10,3.32E-12,0,0,0
422,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000695546,0.000300356,0,0,0,3.82E-06,2.81E-07,4.79E-11,2.99E-10,3.36E-12,0,0,0
423,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000694872,0.000301011,0,0,0,3.83E-06,2.83E-07,4.83E-11,3.02E-10,3.40E-12,0,0,0
424,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000694199,0.000301665,0,0,0,3.85E-06,2.85E-07,4.86E-11,3.05E-10,3.44E-12,0,0,0
425,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000693526,0.000302319,0,0,0,3.87E-06,2.87E-07,4.89E-11,3.08E-10,3.48E-12,0,0,0
426,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000692853,0.000302973,0,0,0,3.89E-06,2.89E-07,4.93E-11,3.11E-10,3.53E-12,0,0,0
427,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00069218,0.000303626,0,0,0,3.90E-06,2.91E-07,4.97E-11,3.14E-10,3.57E-12,0,0,0
428,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000691508,0.00030428,0,0,0,3.92E-06,2.93E-07,5.00E-11,3.17E-10,3.61E-12,0,0,0
429,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000690836,0.000304933,0,0,0,3.94E-06,2.95E-07,5.04E-11,3.20E-10,3.66E-12,0,0,0
430,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000690164,0.000305585,0,0,0,3.95E-06,2.97E-07,5.07E-11,3.23E-10,3.70E-12,0,0,0
431,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000689492,0.000306238,0,0,0,3.97E-06,2.99E-07,5.11E-11,3.26E-10,3.74E-12,0,0,0
432,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000688821,0.00030689,0,0,0,3.99E-06,3.01E-07,5.14E-11,3.29E-10,3.79E-12,0,0,0
433,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00068815,0.000307541,0,0,0,4.01E-06,3.03E-07,5.18E-11,3.32E-10,3.83E-12,0,0,0
434,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000687479,0.000308193,0,0,0,4.02E-06,3.05E-07,5.22E-11,3.35E-10,3.88E-12,0,0,0
435,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000686808,0.000308844,0,0,0,4.04E-06,3.07E-07,5.25E-11,3.39E-10,3.92E-12,0,0,0
436,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000686138,0.000309495,0,0,0,4.06E-06,3.09E-07,5.29E-11,3.42E-10,3.97E-12,0,0,0
437,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000685468,0.000310145,0,0,0,4.08E-06,3.11E-07,5.33E-11,3.45E-10,4.02E-12,0,0,0
438,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000684798,0.000310796,0,0,0,4.09E-06,3.13E-07,5.36E-11,3.48E-10,4.06E-12,0,0,0
439,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000684128,0.000311446,0,0,0,4.11E-06,3.15E-07,5.40E-11,3.51E-10,4.11E-12,0,0,0
440,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000683459,0.000312095,0,0,0,4.13E-06,3.17E-07,5.44E-11,3.55E-10,4.16E-12,0,0,0
441,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00068279,0.000312745,0,0,0,4.15E-06,3.19E-07,5.48E-11,3.58E-10,4.21E-12,0,0,0
442,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000682121,0.000313394,0,0,0,4.16E-06,3.21E-07,5.51E-11,3.61E-10,4.26E-12,0,0,0
443,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000681453,0.000314043,0,0,0,4.18E-06,3.24E-07,5.55E-11,3.65E-10,4.31E-12,0,0,0
444,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000680784,0.000314691,0,0,0,4.20E-06,3.26E-07,5.59E-11,3.68E-10,4.36E-12,0,0,0
445,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000680116,0.000315339,0,0,0,4.22E-06,3.28E-07,5.63E-11,3.71E-10,4.41E-12,0,0,0
446,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000679448,0.000315987,0,0,0,4.23E-06,3.30E-07,5.67E-11,3.75E-10,4.46E-12,0,0,0
447,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000678781,0.000316635,0,0,0,4.25E-06,3.32E-07,5.71E-11,3.78E-10,4.51E-12,0,0,0
448,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000678114,0.000317282,0,0,0,4.27E-06,3.34E-07,5.74E-11,3.82E-10,4.56E-12,0,0,0
449,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000677447,0.000317929,0,0,0,4.29E-06,3.37E-07,5.78E-11,3.85E-10,4.61E-12,0,0,0
450,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00067678,0.000318576,0,0,0,4.30E-06,3.39E-07,5.82E-11,3.89E-10,4.67E-12,0,0,0
451,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000676113,0.000319222,0,0,0,4.32E-06,3.41E-07,5.86E-11,3.92E-10,4.72E-12,0,0,0
452,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000675447,0.000319868,0,0,0,4.34E-06,3.43E-07,5.90E-11,3.96E-10,4.77E-12,0,0,0
453,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000674781,0.000320514,0,0,0,4.36E-06,3.45E-07,5.94E-11,3.99E-10,4.83E-12,0,0,0
454,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000674116,0.00032116,0,0,0,4.38E-06,3.48E-07,5.98E-11,4.03E-10,4.88E-12,0,0,0
455,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00067345,0.000321805,0,0,0,4.39E-06,3.50E-07,6.02E-11,4.07E-10,4.94E-12,0,0,0
456,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000672785,0.00032245,0,0,0,4.41E-06,3.52E-07,6.06E-11,4.10E-10,4.99E-12,0,0,0
457,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00067212,0.000323094,0,0,0,4.43E-06,3.54E-07,6.10E-11,4.14E-10,5.05E-12,0,0,0
458,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000671455,0.000323739,0,0,0,4.45E-06,3.57E-07,6.14E-11,4.18E-10,5.11E-12,0,0,0
459,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000670791,0.000324383,0,0,0,4.47E-06,3.59E-07,6.18E-11,4.21E-10,5.16E-12,0,0,0
460,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000670127,0.000325026,0,0,0,4.49E-06,3.61E-07,6.22E-11,4.25E-10,5.22E-12,0,0,0
461,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000669463,0.00032567,0,0,0,4.50E-06,3.64E-07,6.26E-11,4.29E-10,5.28E-12,0,0,0
462,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000668799,0.000326313,0,0,0,4.52E-06,3.66E-07,6.30E-11,4.33E-10,5.34E-12,0,0,0
463,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000668136,0.000326956,0,0,0,4.54E-06,3.68E-07,6.35E-11,4.36E-10,5.40E-12,0,0,0
464,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000667473,0.000327598,0,0,0,4.56E-06,3.71E-07,6.39E-11,4.40E-10,5.46E-12,0,0,0
465,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00066681,0.00032824,0,0,0,4.58E-06,3.73E-07,6.43E-11,4.44E-10,5.52E-12,0,0,0
466,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.03E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000666147,0.000328882,0,0,0,4.59E-06,3.75E-07,6.47E-11,4.48E-10,5.58E-12,0,0,0
467,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000665485,0.000329524,0,0,0,4.61E-06,3.78E-07,6.51E-11,4.52E-10,5.64E-12,0,0,0
468,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000664823,0.000330165,0,0,0,4.63E-06,3.80E-07,6.56E-11,4.56E-10,5.70E-12,0,0,0
469,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000664161,0.000330806,0,0,0,4.65E-06,3.82E-07,6.60E-11,4.60E-10,5.76E-12,0,0,0
470,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.0006635,0.000331447,0,0,0,4.67E-06,3.85E-07,6.64E-11,4.64E-10,5.82E-12,0,0,0
471,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000662839,0.000332087,0,0,0,4.69E-06,3.87E-07,6.68E-11,4.68E-10,5.89E-12,0,0,0
472,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000662178,0.000332727,0,0,0,4.71E-06,3.90E-07,6.73E-11,4.72E-10,5.95E-12,0,0,0
473,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000661517,0.000333367,0,0,0,4.72E-06,3.92E-07,6.77E-11,4.76E-10,6.02E-12,0,0,0
474,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000660856,0.000334006,0,0,0,4.74E-06,3.94E-07,6.81E-11,4.80E-10,6.08E-12,0,0,0
475,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000660196,0.000334646,0,0,0,4.76E-06,3.97E-07,6.86E-11,4.84E-10,6.15E-12,0,0,0
476,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000659536,0.000335284,0,0,0,4.78E-06,3.99E-07,6.90E-11,4.88E-10,6.21E-12,0,0,0
477,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000658876,0.000335923,0,0,0,4.80E-06,4.02E-07,6.94E-11,4.92E-10,6.28E-12,0,0,0
478,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000658217,0.000336561,0,0,0,4.82E-06,4.04E-07,6.99E-11,4.97E-10,6.35E-12,0,0,0
479,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000657558,0.000337199,0,0,0,4.84E-06,4.07E-07,7.03E-11,5.01E-10,6.42E-12,0,0,0
480,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000656899,0.000337837,0,0,0,4.85E-06,4.09E-07,7.08E-11,5.05E-10,6.48E-12,0,0,0
481,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00065624,0.000338474,0,0,0,4.87E-06,4.12E-07,7.12E-11,5.09E-10,6.55E-12,0,0,0
482,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000655582,0.000339111,0,0,0,4.89E-06,4.14E-07,7.17E-11,5.14E-10,6.62E-12,0,0,0
483,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000654924,0.000339748,0,0,0,4.91E-06,4.17E-07,7.21E-11,5.18E-10,6.69E-12,0,0,0
484,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000654266,0.000340384,0,0,0,4.93E-06,4.19E-07,7.26E-11,5.22E-10,6.76E-12,0,0,0
485,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000653609,0.00034102,0,0,0,4.95E-06,4.22E-07,7.30E-11,5.27E-10,6.83E-12,0,0,0
486,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000652951,0.000341656,0,0,0,4.97E-06,4.24E-07,7.35E-11,5.31E-10,6.91E-12,0,0,0
487,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000652294,0.000342292,0,0,0,4.99E-06,4.27E-07,7.39E-11,5.35E-10,6.98E-12,0,0,0
488,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000651637,0.000342927,0,0,0,5.01E-06,4.29E-07,7.44E-11,5.40E-10,7.05E-12,0,0,0
489,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000650981,0.000343562,0,0,0,5.02E-06,4.32E-07,7.48E-11,5.44E-10,7.13E-12,0,0,0
490,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000650325,0.000344196,0,0,0,5.04E-06,4.34E-07,7.53E-11,5.49E-10,7.20E-12,0,0,0
491,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000649669,0.000344831,0,0,0,5.06E-06,4.37E-07,7.58E-11,5.54E-10,7.28E-12,0,0,0
492,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000649013,0.000345465,0,0,0,5.08E-06,4.40E-07,7.62E-11,5.58E-10,7.35E-12,0,0,0
493,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000648358,0.000346098,0,0,0,5.10E-06,4.42E-07,7.67E-11,5.63E-10,7.43E-12,0,0,0
494,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000647702,0.000346732,0,0,0,5.12E-06,4.45E-07,7.72E-11,5.67E-10,7.51E-12,0,0,0
495,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000647048,0.000347365,0,0,0,5.14E-06,4.48E-07,7.76E-11,5.72E-10,7.58E-12,0,0,0
496,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000646393,0.000347997,0,0,0,5.16E-06,4.50E-07,7.81E-11,5.77E-10,7.66E-12,0,0,0
497,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000645739,0.00034863,0,0,0,5.18E-06,4.53E-07,7.86E-11,5.81E-10,7.74E-12,0,0,0
498,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000645085,0.000349262,0,0,0,5.20E-06,4.56E-07,7.91E-11,5.86E-10,7.82E-12,0,0,0
499,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000644431,0.000349894,0,0,0,5.22E-06,4.58E-07,7.96E-11,5.91E-10,7.90E-12,0,0,0
500,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000643777,0.000350525,0,0,0,5.24E-06,4.61E-07,8.00E-11,5.96E-10,7.98E-12,0,0,0
501,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000643124,0.000351156,0,0,0,5.26E-06,4.64E-07,8.05E-11,6.01E-10,8.06E-12,0,0,0
502,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000642471,0.000351787,0,0,0,5.27E-06,4.66E-07,8.10E-11,6.05E-10,8.14E-12,0,0,0
503,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000641818,0.000352418,0,0,0,5.29E-06,4.69E-07,8.15E-11,6.10E-10,8.23E-12,0,0,0
504,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000641166,0.000353048,0,0,0,5.31E-06,4.72E-07,8.20E-11,6.15E-10,8.31E-12,0,0,0
505,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000640513,0.000353678,0,0,0,5.33E-06,4.74E-07,8.25E-11,6.20E-10,8.39E-12,0,0,0
506,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000639862,0.000354308,0,0,0,5.35E-06,4.77E-07,8.30E-11,6.25E-10,8.48E-12,0,0,0
507,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.04E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00063921,0.000354937,0,0,0,5.37E-06,4.80E-07,8.35E-11,6.30E-10,8.56E-12,0,0,0
