time,Glucose,Hexokinase,Complex_G_H
833.0,1e-06,1.00058327004e-06,2.49868797824e-16
834.0,1e-06,1.00058397044e-06,2.50168722891e-16
835.0,1e-06,1.00058467085e-06,2.50468647869e-16
836.0,1e-06,1.00058537126e-06,2.50768572756e-16
837.0,1e-06,1.00058607167e-06,2.51068497554e-16
838.0,1e-06,1.00058677208e-06,2.51368422262e-16
839.0,1e-06,1.00058747249e-06,2.51668346881e-16
840.0,1e-06,1.00058817291e-06,2.51968271409e-16
841.0,1e-06,1.00058887332e-06,2.52268195848e-16
842.0,1e-06,1.00058957373e-06,2.52568120197e-16
843.0,1e-06,1.00059027414e-06,2.52868044456e-16
844.0,1e-06,1.00059097456e-06,2.53167968625e-16
845.0,1e-06,1.00059167497e-06,2.53467892705e-16
846.0,1e-06,1.00059237539e-06,2.53767816694e-16
847.0,1e-06,1.0005930758e-06,2.54067740594e-16
848.0,1e-06,1.00059377622e-06,2.54367664404e-16
849.0,1e-06,1.00059447663e-06,2.54667588125e-16
850.0,1e-06,1.00059517705e-06,2.54967511755e-16
851.0,1e-06,1.00059587746e-06,2.55267435296e-16
852.0,1e-06,1.00059657788e-06,2.55567358747e-16
853.0,1e-06,1.0005972783e-06,2.55867282108e-16
854.0,1e-06,1.00059797872e-06,2.56167205379e-16
855.0,1e-06,1.00059867914e-06,2.56467128561e-16
856.0,1e-06,1.00059937956e-06,2.56767051652e-16
857.0,1e-06,1.00060007998e-06,2.57066974654e-16
858.0,1e-06,1.0006007804e-06,2.57366897566e-16
859.0,1e-06,1.00060148082e-06,2.57666820389e-16
860.0,1e-06,1.00060218124e-06,2.57966743121e-16
861.0,1e-06,1.00060288166e-06,2.58266665764e-16
862.0,1e-06,1.00060358208e-06,2.58566588317e-16
863.0,1e-06,1.00060428251e-06,2.5886651078e-16
864.0,1e-06,1.00060498293e-06,2.59166433153e-16
865.0,1e-06,1.00060568335e-06,2.59466355437e-16
866.0,1e-06,1.00060638378e-06,2.59766277631e-16
867.0,1e-06,1.0006070842e-06,2.60066199735e-16
868.0,1e-06,1.00060778463e-06,2.60366121749e-16
869.0,1e-06,1.00060848505e-06,2.60666043673e-16
870.0,1e-06,1.00060918548e-06,2.60965965508e-16
871.0,1e-06,1.0006098859e-06,2.61265887252e-16
872.0,1e-06,1.00061058633e-06,2.61565808907e-16
873.0,1e-06,1.00061128676e-06,2.61865730473e-16
874.0,1e-06,1.00061198719e-06,2.62165651948e-16
875.0,1e-06,1.00061268762e-06,2.62465573334e-16
876.0,1e-06,1.00061338805e-06,2.62765494629e-16
877.0,1e-06,1.00061408848e-06,2.63065415835e-16
878.0,1e-06,1.00061478891e-06,2.63365336952e-16
879.0,1e-06,1.00061548934e-06,2.63665257978e-16
880.0,1e-06,1.00061618977e-06,2.63965178915e-16
881.0,1e-06,1.0006168902e-06,2.64265099762e-16
882.0,1e-06,1.00061759063e-06,2.64565020519e-16
883.0,1e-06,1.00061829106e-06,2.64864941186e-16
884.0,1e-06,1.0006189915e-06,2.65164861763e-16
885.0,1e-06,1.00061969193e-06,2.65464782251e-16
886.0,1e-06,1.00062039236e-06,2.65764702649e-16
887.0,1e-06,1.0006210928e-06,2.66064622957e-16
888.0,1e-06,1.00062179323e-06,2.66364543175e-16
889.0,1e-06,1.00062249367e-06,2.66664463304e-16
890.0,1e-06,1.0006231941e-06,2.66964383343e-16
891.0,1e-06,1.00062389454e-06,2.67264303292e-16
892.0,1e-06,1.00062459498e-06,2.67564223151e-16
893.0,1e-06,1.00062529542e-06,2.6786414292e-16
894.0,1e-06,1.00062599585e-06,2.681640626e-16
895.0,1e-06,1.00062669629e-06,2.6846398219e-16
896.0,1e-06,1.00062739673e-06,2.6876390169e-16
897.0,1e-06,1.00062809717e-06,2.690638211e-16
898.0,1e-06,1.00062879761e-06,2.6936374042e-16
899.0,1e-06,1.00062949805e-06,2.69663659651e-16
900.0,1e-06,1.00063019849e-06,2.69963578792e-16
901.0,1e-06,1.00063089893e-06,2.70263497843e-16
902.0,1e-06,1.00063159937e-06,2.70563416804e-16
903.0,1e-06,1.00063229982e-06,2.70863335676e-16
904.0,1e-06,1.00063300026e-06,2.71163254457e-16
905.0,1e-06,1.0006337007e-06,2.71463173149e-16
906.0,1e-06,1.00063440115e-06,2.71763091751e-16
907.0,1e-06,1.00063510159e-06,2.72063010264e-16
908.0,1e-06,1.00063580204e-06,2.72362928686e-16
909.0,1e-06,1.00063650248e-06,2.72662847019e-16
910.0,1e-06,1.00063720293e-06,2.72962765262e-16
911.0,1e-06,1.00063790337e-06,2.73262683415e-16
912.0,1e-06,1.00063860382e-06,2.73562601479e-16
913.0,1e-06,1.00063930427e-06,2.73862519453e-16
914.0,1e-06,1.00064000472e-06,2.74162437336e-16
915.0,1e-06,1.00064070516e-06,2.7446235513e-16
916.0,1e-06,1.00064140561e-06,2.74762272835e-16
917.0,1e-06,1.00064210606e-06,2.75062190449e-16
918.0,1e-06,1.00064280651e-06,2.75362107974e-16
919.0,1e-06,1.00064350696e-06,2.75662025409e-16
920.0,1e-06,1.00064420741e-06,2.75961942754e-16
921.0,1e-06,1.00064490786e-06,2.7626186001e-16
922.0,1e-06,1.00064560832e-06,2.76561777175e-16
923.0,1e-06,1.00064630877e-06,2.76861694251e-16
924.0,1e-06,1.00064700922e-06,2.77161611237e-16
925.0,1e-06,1.00064770967e-06,2.77461528133e-16
926.0,1e-06,1.00064841013e-06,2.7776144494e-16
927.0,1e-06,1.00064911058e-06,2.78061361656e-16
928.0,1e-06,1.00064981104e-06,2.78361278283e-16
929.0,1e-06,1.00065051149e-06,2.78661194821e-16
930.0,1e-06,1.00065121195e-06,2.78961111268e-16
931.0,1e-06,1.0006519124e-06,2.79261027626e-16
932.0,1e-06,1.00065261286e-06,2.79560943893e-16
933.0,1e-06,1.00065331332e-06,2.79860860071e-16
934.0,1e-06,1.00065401377e-06,2.8016077616e-16
935.0,1e-06,1.00065471423e-06,2.80460692158e-16
936.0,1e-06,1.00065541469e-06,2.80760608067e-16
937.0,1e-06,1.00065611515e-06,2.81060523886e-16
938.0,1e-06,1.00065681561e-06,2.81360439615e-16
939.0,1e-06,1.00065751607e-06,2.81660355254e-16
940.0,1e-06,1.00065821653e-06,2.81960270804e-16
941.0,1e-06,1.00065891699e-06,2.82260186264e-16
942.0,1e-06,1.00065961745e-06,2.82560101634e-16
943.0,1e-06,1.00066031791e-06,2.82860016914e-16
944.0,1e-06,1.00066101838e-06,2.83159932104e-16
945.0,1e-06,1.00066171884e-06,2.83459847205e-16
946.0,1e-06,1.0006624193e-06,2.83759762216e-16
947.0,1e-06,1.00066311977e-06,2.84059677137e-16
948.0,1e-06,1.00066382023e-06,2.84359591968e-16
949.0,1e-06,1.0006645207e-06,2.8465950671e-16
950.0,1e-06,1.00066522116e-06,2.84959421362e-16
951.0,1e-06,1.00066592163e-06,2.85259335924e-16
952.0,1e-06,1.00066662209e-06,2.85559250396e-16
953.0,1e-06,1.00066732256e-06,2.85859164779e-16
954.0,1e-06,1.00066802303e-06,2.86159079071e-16
955.0,1e-06,1.0006687235e-06,2.86458993274e-16
956.0,1e-06,1.00066942396e-06,2.86758907387e-16
957.0,1e-06,1.00067012443e-06,2.87058821411e-16
958.0,1e-06,1.0006708249e-06,2.87358735344e-16
959.0,1e-06,1.00067152537e-06,2.87658649188e-16
960.0,1e-06,1.00067222584e-06,2.87958562942e-16
961.0,1e-06,1.00067292631e-06,2.88258476607e-16
962.0,1e-06,1.00067362678e-06,2.88558390181e-16
963.0,1e-06,1.00067432726e-06,2.88858303666e-16
964.0,1e-06,1.00067502773e-06,2.89158217061e-16
965.0,1e-06,1.0006757282e-06,2.89458130366e-16
966.0,1e-06,1.00067642867e-06,2.89758043582e-16
967.0,1e-06,1.00067712915e-06,2.90057956707e-16
968.0,1e-06,1.00067782962e-06,2.90357869743e-16
969.0,1e-06,1.0006785301e-06,2.90657782689e-16
970.0,1e-06,1.00067923057e-06,2.90957695546e-16
971.0,1e-06,1.00067993105e-06,2.91257608312e-16
972.0,1e-06,1.00068063152e-06,2.91557520989e-16
973.0,1e-06,1.000681332e-06,2.91857433576e-16
974.0,1e-06,1.00068203248e-06,2.92157346073e-16
975.0,1e-06,1.00068273296e-06,2.92457258481e-16
976.0,1e-06,1.00068343343e-06,2.92757170799e-16
977.0,1e-06,1.00068413391e-06,2.93057083027e-16
978.0,1e-06,1.00068483439e-06,2.93356995165e-16
979.0,1e-06,1.00068553487e-06,2.93656907213e-16
980.0,1e-06,1.00068623535e-06,2.93956819172e-16
981.0,1e-06,1.00068693583e-06,2.94256731041e-16
982.0,1e-06,1.00068763631e-06,2.9455664282e-16
983.0,1e-06,1.0006883368e-06,2.94856554509e-16
984.0,1e-06,1.00068903728e-06,2.95156466109e-16
985.0,1e-06,1.00068973776e-06,2.95456377619e-16
986.0,1e-06,1.00069043824e-06,2.95756289039e-16
987.0,1e-06,1.00069113873e-06,2.96056200369e-16
988.0,1e-06,1.00069183921e-06,2.9635611161e-16
989.0,1e-06,1.00069253969e-06,2.9665602276e-16
990.0,1e-06,1.00069324018e-06,2.96955933821e-16
991.0,1e-06,1.00069394067e-06,2.97255844793e-16
992.0,1e-06,1.00069464115e-06,2.97555755674e-16
993.0,1e-06,1.00069534164e-06,2.97855666466e-16
994.0,1e-06,1.00069604212e-06,2.98155577168e-16
995.0,1e-06,1.00069674261e-06,2.9845548778e-16
996.0,1e-06,1.0006974431e-06,2.98755398302e-16
997.0,1e-06,1.00069814359e-06,2.99055308735e-16
998.0,1e-06,1.00069884408e-06,2.99355219078e-16
999.0,1e-06,1.00069954457e-06,2.99655129331e-16
1000.0,1e-06,1.00070024506e-06,2.99955039494e-16
1001.0,1e-06,1.00070094555e-06,3.00254949568e-16
1002.0,1e-06,1.00070164604e-06,3.00554859552e-16
1003.0,1e-06,1.00070234653e-06,3.00854769446e-16
1004.0,1e-06,1.00070304702e-06,3.0115467925e-16
1005.0,1e-06,1.00070374751e-06,3.01454588965e-16
1006.0,1e-06,1.00070444801e-06,3.0175449859e-16
1007.0,1e-06,1.0007051485e-06,3.02054408125e-16
1008.0,1e-06,1.00070584899e-06,3.0235431757e-16
1009.0,1e-06,1.00070654949e-06,3.02654226925e-16
1010.0,1e-06,1.00070724998e-06,3.02954136191e-16
1011.0,1e-06,1.00070795048e-06,3.03254045367e-16
1012.0,1e-06,1.00070865097e-06,3.03553954453e-16
1013.0,1e-06,1.00070935147e-06,3.0385386345e-16
1014.0,1e-06,1.00071005197e-06,3.04153772356e-16
1015.0,1e-06,1.00071075246e-06,3.04453681173e-16
1016.0,1e-06,1.00071145296e-06,3.04753589901e-16
1017.0,1e-06,1.00071215346e-06,3.05053498538e-16
1018.0,1e-06,1.00071285396e-06,3.05353407086e-16
1019.0,1e-06,1.00071355446e-06,3.05653315544e-16
1020.0,1e-06,1.00071425496e-06,3.05953223912e-16
1021.0,1e-06,1.00071495546e-06,3.0625313219e-16
1022.0,1e-06,1.00071565596e-06,3.06553040379e-16
1023.0,1e-06,1.00071635646e-06,3.06852948478e-16
1024.0,1e-06,1.00071705696e-06,3.07152856487e-16
1025.0,1e-06,1.00071775746e-06,3.07452764406e-16
1026.0,1e-06,1.00071845797e-06,3.07752672236e-16
1027.0,1e-06,1.00071915847e-06,3.08052579975e-16
1028.0,1e-06,1.00071985897e-06,3.08352487626e-16
1029.0,1e-06,1.00072055948e-06,3.08652395186e-16
1030.0,1e-06,1.00072125998e-06,3.08952302656e-16
1031.0,1e-06,1.00072196049e-06,3.09252210037e-16
1032.0,1e-06,1.00072266099e-06,3.09552117328e-16
1033.0,1e-06,1.0007233615e-06,3.0985202453e-16
1034.0,1e-06,1.00072406201e-06,3.10151931641e-16
1035.0,1e-06,1.00072476251e-06,3.10451838663e-16
1036.0,1e-06,1.00072546302e-06,3.10751745595e-16
1037.0,1e-06,1.00072616353e-06,3.11051652437e-16
1038.0,1e-06,1.00072686404e-06,3.1135155919e-16
1039.0,1e-06,1.00072756455e-06,3.11651465853e-16
1040.0,1e-06,1.00072826506e-06,3.11951372426e-16
1041.0,1e-06,1.00072896557e-06,3.12251278909e-16
1042.0,1e-06,1.00072966608e-06,3.12551185302e-16
1043.0,1e-06,1.00073036659e-06,3.12851091606e-16
1044.0,1e-06,1.0007310671e-06,3.1315099782e-16
1045.0,1e-06,1.00073176761e-06,3.13450903944e-16
1046.0,1e-06,1.00073246812e-06,3.13750809979e-16
1047.0,1e-06,1.00073316864e-06,3.14050715924e-16
1048.0,1e-06,1.00073386915e-06,3.14350621779e-16
1049.0,1e-06,1.00073456966e-06,3.14650527544e-16
1050.0,1e-06,1.00073527018e-06,3.14950433219e-16
1051.0,1e-06,1.00073597069e-06,3.15250338805e-16
1052.0,1e-06,1.00073667121e-06,3.15550244301e-16
1053.0,1e-06,1.00073737172e-06,3.15850149707e-16
1054.0,1e-06,1.00073807224e-06,3.16150055024e-16
1055.0,1e-06,1.00073877276e-06,3.16449960251e-16
1056.0,1e-06,1.00073947328e-06,3.16749865388e-16
1057.0,1e-06,1.00074017379e-06,3.17049770435e-16
1058.0,1e-06,1.00074087431e-06,3.17349675392e-16
1059.0,1e-06,1.00074157483e-06,3.1764958026e-16
1060.0,1e-06,1.00074227535e-06,3.17949485038e-16
1061.0,1e-06,1.00074297587e-06,3.18249389726e-16
1062.0,1e-06,1.00074367639e-06,3.18549294325e-16
1063.0,1e-06,1.00074437691e-06,3.18849198834e-16
1064.0,1e-06,1.00074507743e-06,3.19149103253e-16
1065.0,1e-06,1.00074577795e-06,3.19449007582e-16
1066.0,1e-06,1.00074647848e-06,3.19748911821e-16
1067.0,1e-06,1.000747179e-06,3.20048815971e-16
1068.0,1e-06,1.00074787952e-06,3.20348720031e-16
1069.0,1e-06,1.00074858005e-06,3.20648624001e-16
1070.0,1e-06,1.00074928057e-06,3.20948527882e-16
1071.0,1e-06,1.0007499811e-06,3.21248431673e-16
1072.0,1e-06,1.00075068162e-06,3.21548335374e-16
1073.0,1e-06,1.00075138215e-06,3.21848238985e-16
1074.0,1e-06,1.00075208267e-06,3.22148142506e-16
1075.0,1e-06,1.0007527832e-06,3.22448045938e-16
1076.0,1e-06,1.00075348373e-06,3.2274794928e-16
1077.0,1e-06,1.00075418425e-06,3.23047852533e-16
1078.0,1e-06,1.00075488478e-06,3.23347755695e-16
1079.0,1e-06,1.00075558531e-06,3.23647658768e-16
1080.0,1e-06,1.00075628584e-06,3.23947561751e-16
1081.0,1e-06,1.00075698637e-06,3.24247464644e-16
1082.0,1e-06,1.0007576869e-06,3.24547367448e-16
1083.0,1e-06,1.00075838743e-06,3.24847270162e-16
1084.0,1e-06,1.00075908796e-06,3.25147172786e-16
1085.0,1e-06,1.00075978849e-06,3.2544707532e-16
1086.0,1e-06,1.00076048903e-06,3.25746977765e-16
1087.0,1e-06,1.00076118956e-06,3.2604688012e-16
1088.0,1e-06,1.00076189009e-06,3.26346782385e-16
1089.0,1e-06,1.00076259062e-06,3.2664668456e-16
1090.0,1e-06,1.00076329116e-06,3.26946586646e-16
1091.0,1e-06,1.00076399169e-06,3.27246488642e-16
1092.0,1e-06,1.00076469223e-06,3.27546390548e-16
1093.0,1e-06,1.00076539276e-06,3.27846292364e-16
1094.0,1e-06,1.0007660933e-06,3.28146194091e-16
1095.0,1e-06,1.00076679384e-06,3.28446095728e-16
1096.0,1e-06,1.00076749437e-06,3.28745997275e-16
1097.0,1e-06,1.00076819491e-06,3.29045898732e-16
1098.0,1e-06,1.00076889545e-06,3.293458001e-16
1099.0,1e-06,1.00076959599e-06,3.29645701378e-16
1100.0,1e-06,1.00077029653e-06,3.29945602566e-16
1101.0,1e-06,1.00077099707e-06,3.30245503665e-16
1102.0,1e-06,1.00077169761e-06,3.30545404674e-16
1103.0,1e-06,1.00077239815e-06,3.30845305593e-16
1104.0,1e-06,1.00077309869e-06,3.31145206422e-16
1105.0,1e-06,1.00077379923e-06,3.31445107161e-16
1106.0,1e-06,1.00077449977e-06,3.31745007811e-16
1107.0,1e-06,1.00077520031e-06,3.32044908371e-16
1108.0,1e-06,1.00077590086e-06,3.32344808842e-16
1109.0,1e-06,1.0007766014e-06,3.32644709222e-16
1110.0,1e-06,1.00077730194e-06,3.32944609513e-16
1111.0,1e-06,1.00077800249e-06,3.33244509714e-16
1112.0,1e-06,1.00077870303e-06,3.33544409825e-16
1113.0,1e-06,1.00077940358e-06,3.33844309847e-16
1114.0,1e-06,1.00078010412e-06,3.34144209779e-16
1115.0,1e-06,1.00078080467e-06,3.34444109621e-16
1116.0,1e-06,1.00078150522e-06,3.34744009374e-16
1117.0,1e-06,1.00078220576e-06,3.35043909036e-16
1118.0,1e-06,1.00078290631e-06,3.35343808609e-16
1119.0,1e-06,1.00078360686e-06,3.35643708092e-16
1120.0,1e-06,1.00078430741e-06,3.35943607486e-16
1121.0,1e-06,1.00078500796e-06,3.3624350679e-16
1122.0,1e-06,1.00078570851e-06,3.36543406004e-16
1123.0,1e-06,1.00078640906e-06,3.36843305128e-16
1124.0,1e-06,1.00078710961e-06,3.37143204162e-16
1125.0,1e-06,1.00078781016e-06,3.37443103107e-16
1126.0,1e-06,1.00078851071e-06,3.37743001962e-16
1127.0,1e-06,1.00078921126e-06,3.38042900728e-16
1128.0,1e-06,1.00078991182e-06,3.38342799403e-16
1129.0,1e-06,1.00079061237e-06,3.38642697989e-16
1130.0,1e-06,1.00079131292e-06,3.38942596485e-16
1131.0,1e-06,1.00079201348e-06,3.39242494892e-16
1132.0,1e-06,1.00079271403e-06,3.39542393208e-16
1133.0,1e-06,1.00079341459e-06,3.39842291435e-16
1134.0,1e-06,1.00079411514e-06,3.40142189573e-16
1135.0,1e-06,1.0007948157e-06,3.4044208762e-16
1136.0,1e-06,1.00079551626e-06,3.40741985578e-16
1137.0,1e-06,1.00079621681e-06,3.41041883446e-16
1138.0,1e-06,1.00079691737e-06,3.41341781224e-16
1139.0,1e-06,1.00079761793e-06,3.41641678913e-16
1140.0,1e-06,1.00079831849e-06,3.41941576512e-16
1141.0,1e-06,1.00079901905e-06,3.42241474021e-16
1142.0,1e-06,1.00079971961e-06,3.4254137144e-16
1143.0,1e-06,1.00080042017e-06,3.4284126877e-16
1144.0,1e-06,1.00080112073e-06,3.4314116601e-16
1145.0,1e-06,1.00080182129e-06,3.4344106316e-16
1146.0,1e-06,1.00080252185e-06,3.4374096022e-16
1147.0,1e-06,1.00080322241e-06,3.44040857191e-16
1148.0,1e-06,1.00080392297e-06,3.44340754072e-16
1149.0,1e-06,1.00080462354e-06,3.44640650863e-16
1150.0,1e-06,1.0008053241e-06,3.44940547565e-16
1151.0,1e-06,1.00080602466e-06,3.45240444177e-16
1152.0,1e-06,1.00080672523e-06,3.45540340699e-16
1153.0,1e-06,1.00080742579e-06,3.45840237131e-16
1154.0,1e-06,1.00080812636e-06,3.46140133474e-16
1155.0,1e-06,1.00080882692e-06,3.46440029727e-16
1156.0,1e-06,1.00080952749e-06,3.4673992589e-16
1157.0,1e-06,1.00081022806e-06,3.47039821963e-16
1158.0,1e-06,1.00081092862e-06,3.47339717947e-16
1159.0,1e-06,1.00081162919e-06,3.47639613841e-16
1160.0,1e-06,1.00081232976e-06,3.47939509645e-16
1161.0,1e-06,1.00081303033e-06,3.4823940536e-16
1162.0,1e-06,1.0008137309e-06,3.48539300985e-16
1163.0,1e-06,1.00081443147e-06,3.4883919652e-16
1164.0,1e-06,1.00081513204e-06,3.49139091965e-16
1165.0,1e-06,1.00081583261e-06,3.49438987321e-16
1166.0,1e-06,1.00081653318e-06,3.49738882587e-16
1167.0,1e-06,1.00081723375e-06,3.50038777763e-16
1168.0,1e-06,1.00081793433e-06,3.50338672849e-16
1169.0,1e-06,1.0008186349e-06,3.50638567846e-16
1170.0,1e-06,1.00081933547e-06,3.50938462753e-16
1171.0,1e-06,1.00082003605e-06,3.51238357571e-16
1172.0,1e-06,1.00082073662e-06,3.51538252298e-16
1173.0,1e-06,1.00082143719e-06,3.51838146936e-16
1174.0,1e-06,1.00082213777e-06,3.52138041484e-16
1175.0,1e-06,1.00082283835e-06,3.52437935943e-16
1176.0,1e-06,1.00082353892e-06,3.52737830311e-16
1177.0,1e-06,1.0008242395e-06,3.5303772459e-16
1178.0,1e-06,1.00082494008e-06,3.5333761878e-16
1179.0,1e-06,1.00082564065e-06,3.53637512879e-16
1180.0,1e-06,1.00082634123e-06,3.53937406889e-16
1181.0,1e-06,1.00082704181e-06,3.54237300809e-16
1182.0,1e-06,1.00082774239e-06,3.54537194639e-16
1183.0,1e-06,1.00082844297e-06,3.5483708838e-16
1184.0,1e-06,1.00082914355e-06,3.55136982031e-16
1185.0,1e-06,1.00082984413e-06,3.55436875592e-16
1186.0,1e-06,1.00083054471e-06,3.55736769064e-16
1187.0,1e-06,1.00083124529e-06,3.56036662446e-16
1188.0,1e-06,1.00083194588e-06,3.56336555738e-16
1189.0,1e-06,1.00083264646e-06,3.5663644894e-16
1190.0,1e-06,1.00083334704e-06,3.56936342053e-16
1191.0,1e-06,1.00083404762e-06,3.57236235075e-16
1192.0,1e-06,1.00083474821e-06,3.57536128009e-16
1193.0,1e-06,1.00083544879e-06,3.57836020852e-16
1194.0,1e-06,1.00083614938e-06,3.58135913606e-16
1195.0,1e-06,1.00083684996e-06,3.5843580627e-16
1196.0,1e-06,1.00083755055e-06,3.58735698844e-16
1197.0,1e-06,1.00083825114e-06,3.59035591329e-16
1198.0,1e-06,1.00083895172e-06,3.59335483724e-16
1199.0,1e-06,1.00083965231e-06,3.59635376029e-16
1200.0,1e-06,1.0008403529e-06,3.59935268244e-16
1201.0,1e-06,1.00084105349e-06,3.6023516037e-16
1202.0,1e-06,1.00084175408e-06,3.60535052406e-16
1203.0,1e-06,1.00084245467e-06,3.60834944353e-16
1204.0,1e-06,1.00084315526e-06,3.61134836209e-16
1205.0,1e-06,1.00084385585e-06,3.61434727976e-16
1206.0,1e-06,1.00084455644e-06,3.61734619653e-16
1207.0,1e-06,1.00084525703e-06,3.62034511241e-16
1208.0,1e-06,1.00084595762e-06,3.62334402738e-16
1209.0,1e-06,1.00084665821e-06,3.62634294146e-16
1210.0,1e-06,1.00084735881e-06,3.62934185465e-16
1211.0,1e-06,1.0008480594e-06,3.63234076693e-16
1212.0,1e-06,1.00084875999e-06,3.63533967832e-16
1213.0,1e-06,1.00084946059e-06,3.63833858881e-16
1214.0,1e-06,1.00085016118e-06,3.64133749841e-16
1215.0,1e-06,1.00085086178e-06,3.64433640711e-16
1216.0,1e-06,1.00085156237e-06,3.64733531491e-16
1217.0,1e-06,1.00085226297e-06,3.65033422181e-16
1218.0,1e-06,1.00085296357e-06,3.65333312782e-16
1219.0,1e-06,1.00085366416e-06,3.65633203292e-16
1220.0,1e-06,1.00085436476e-06,3.65933093714e-16
1221.0,1e-06,1.00085506536e-06,3.66232984045e-16
1222.0,1e-06,1.00085576596e-06,3.66532874287e-16
1223.0,1e-06,1.00085646656e-06,3.66832764439e-16
1224.0,1e-06,1.00085716716e-06,3.67132654501e-16
1225.0,1e-06,1.00085786776e-06,3.67432544474e-16
1226.0,1e-06,1.00085856836e-06,3.67732434357e-16
1227.0,1e-06,1.00085926896e-06,3.6803232415e-16
1228.0,1e-06,1.00085996956e-06,3.68332213854e-16
1229.0,1e-06,1.00086067016e-06,3.68632103467e-16
1230.0,1e-06,1.00086137077e-06,3.68931992991e-16
1231.0,1e-06,1.00086207137e-06,3.69231882426e-16
1232.0,1e-06,1.00086277197e-06,3.69531771771e-16
1233.0,1e-06,1.00086347258e-06,3.69831661025e-16
1234.0,1e-06,1.00086417318e-06,3.70131550191e-16
1235.0,1e-06,1.00086487379e-06,3.70431439266e-16
1236.0,1e-06,1.00086557439e-06,3.70731328252e-16
1237.0,1e-06,1.000866275e-06,3.71031217148e-16
1238.0,1e-06,1.00086697561e-06,3.71331105955e-16
1239.0,1e-06,1.00086767621e-06,3.71630994671e-16
1240.0,1e-06,1.00086837682e-06,3.71930883298e-16
1241.0,1e-06,1.00086907743e-06,3.72230771836e-16
1242.0,1e-06,1.00086977804e-06,3.72530660283e-16
1243.0,1e-06,1.00087047865e-06,3.72830548641e-16
1244.0,1e-06,1.00087117926e-06,3.73130436909e-16
1245.0,1e-06,1.00087187987e-06,3.73430325088e-16
1246.0,1e-06,1.00087258048e-06,3.73730213177e-16
1247.0,1e-06,1.00087328109e-06,3.74030101176e-16
1248.0,1e-06,1.0008739817e-06,3.74329989085e-16
1249.0,1e-06,1.00087468231e-06,3.74629876905e-16
1250.0,1e-06,1.00087538292e-06,3.74929764635e-16
1251.0,1e-06,1.00087608354e-06,3.75229652275e-16
1252.0,1e-06,1.00087678415e-06,3.75529539826e-16
1253.0,1e-06,1.00087748476e-06,3.75829427286e-16
1254.0,1e-06,1.00087818538e-06,3.76129314658e-16
1255.0,1e-06,1.00087888599e-06,3.76429201939e-16
1256.0,1e-06,1.00087958661e-06,3.76729089131e-16
1257.0,1e-06,1.00088028723e-06,3.77028976233e-16
1258.0,1e-06,1.00088098784e-06,3.77328863245e-16
1259.0,1e-06,1.00088168846e-06,3.77628750168e-16
1260.0,1e-06,1.00088238908e-06,3.77928637001e-16
1261.0,1e-06,1.00088308969e-06,3.78228523744e-16
1262.0,1e-06,1.00088379031e-06,3.78528410398e-16
1263.0,1e-06,1.00088449093e-06,3.78828296961e-16
1264.0,1e-06,1.00088519155e-06,3.79128183436e-16
1265.0,1e-06,1.00088589217e-06,3.7942806982e-16
1266.0,1e-06,1.00088659279e-06,3.79727956115e-16
1267.0,1e-06,1.00088729341e-06,3.8002784232e-16
1268.0,1e-06,1.00088799403e-06,3.80327728435e-16
1269.0,1e-06,1.00088869466e-06,3.80627614461e-16
1270.0,1e-06,1.00088939528e-06,3.80927500397e-16
1271.0,1e-06,1.0008900959e-06,3.81227386243e-16
1272.0,1e-06,1.00089079652e-06,3.81527271999e-16
1273.0,1e-06,1.00089149715e-06,3.81827157666e-16
1274.0,1e-06,1.00089219777e-06,3.82127043243e-16
1275.0,1e-06,1.0008928984e-06,3.82426928731e-16
1276.0,1e-06,1.00089359902e-06,3.82726814129e-16
1277.0,1e-06,1.00089429965e-06,3.83026699437e-16
1278.0,1e-06,1.00089500027e-06,3.83326584655e-16
1279.0,1e-06,1.0008957009e-06,3.83626469784e-16
1280.0,1e-06,1.00089640153e-06,3.83926354823e-16
1281.0,1e-06,1.00089710216e-06,3.84226239772e-16
1282.0,1e-06,1.00089780278e-06,3.84526124631e-16
1283.0,1e-06,1.00089850341e-06,3.84826009401e-16
1284.0,1e-06,1.00089920404e-06,3.85125894081e-16
1285.0,1e-06,1.00089990467e-06,3.85425778672e-16
1286.0,1e-06,1.0009006053e-06,3.85725663173e-16
1287.0,1e-06,1.00090130593e-06,3.86025547584e-16
1288.0,1e-06,1.00090200656e-06,3.86325431905e-16
1289.0,1e-06,1.0009027072e-06,3.86625316137e-16
1290.0,1e-06,1.00090340783e-06,3.86925200279e-16
1291.0,1e-06,1.00090410846e-06,3.87225084331e-16
1292.0,1e-06,1.00090480909e-06,3.87524968294e-16
1293.0,1e-06,1.00090550973e-06,3.87824852167e-16
1294.0,1e-06,1.00090621036e-06,3.8812473595e-16
1295.0,1e-06,1.000906911e-06,3.88424619643e-16
1296.0,1e-06,1.00090761163e-06,3.88724503247e-16
1297.0,1e-06,1.00090831227e-06,3.89024386761e-16
1298.0,1e-06,1.0009090129e-06,3.89324270186e-16
1299.0,1e-06,1.00090971354e-06,3.8962415352e-16
1300.0,1e-06,1.00091041418e-06,3.89924036766e-16
1301.0,1e-06,1.00091111481e-06,3.90223919921e-16
1302.0,1e-06,1.00091181545e-06,3.90523802987e-16
1303.0,1e-06,1.00091251609e-06,3.90823685963e-16
