time,Glucose,Hexokinase,Complex_G_H
580.0,1e-06,3.00121824729e-06,5.21954609119e-16
581.0,1e-06,3.00122034814e-06,5.22854452504e-16
582.0,1e-06,3.001222449e-06,5.23754295619e-16
583.0,1e-06,3.00122454985e-06,5.24654138464e-16
584.0,1e-06,3.00122665071e-06,5.2555398104e-16
585.0,1e-06,3.00122875157e-06,5.26453823347e-16
586.0,1e-06,3.00123085243e-06,5.27353665384e-16
587.0,1e-06,3.00123295329e-06,5.28253507151e-16
588.0,1e-06,3.00123505416e-06,5.29153348649e-16
589.0,1e-06,3.00123715502e-06,5.30053189877e-16
590.0,1e-06,3.00123925589e-06,5.30953030835e-16
591.0,1e-06,3.00124135676e-06,5.31852871524e-16
592.0,1e-06,3.00124345763e-06,5.32752711944e-16
593.0,1e-06,3.0012455585e-06,5.33652552093e-16
594.0,1e-06,3.00124765937e-06,5.34552391974e-16
595.0,1e-06,3.00124976024e-06,5.35452231584e-16
596.0,1e-06,3.00125186112e-06,5.36352070925e-16
597.0,1e-06,3.001253962e-06,5.37251909997e-16
598.0,1e-06,3.00125606288e-06,5.38151748799e-16
599.0,1e-06,3.00125816376e-06,5.39051587331e-16
600.0,1e-06,3.00126026464e-06,5.39951425594e-16
601.0,1e-06,3.00126236552e-06,5.40851263587e-16
602.0,1e-06,3.0012644664e-06,5.41751101311e-16
603.0,1e-06,3.00126656729e-06,5.42650938765e-16
604.0,1e-06,3.00126866818e-06,5.43550775949e-16
605.0,1e-06,3.00127076907e-06,5.44450612864e-16
606.0,1e-06,3.00127286996e-06,5.45350449509e-16
607.0,1e-06,3.00127497085e-06,5.46250285885e-16
608.0,1e-06,3.00127707174e-06,5.47150121991e-16
609.0,1e-06,3.00127917264e-06,5.48049957828e-16
610.0,1e-06,3.00128127353e-06,5.48949793395e-16
611.0,1e-06,3.00128337443e-06,5.49849628692e-16
612.0,1e-06,3.00128547533e-06,5.5074946372e-16
613.0,1e-06,3.00128757623e-06,5.51649298479e-16
614.0,1e-06,3.00128967713e-06,5.52549132967e-16
615.0,1e-06,3.00129177804e-06,5.53448967187e-16
616.0,1e-06,3.00129387894e-06,5.54348801136e-16
617.0,1e-06,3.00129597985e-06,5.55248634816e-16
618.0,1e-06,3.00129808075e-06,5.56148468227e-16
619.0,1e-06,3.00130018166e-06,5.57048301368e-16
620.0,1e-06,3.00130228257e-06,5.57948134239e-16
621.0,1e-06,3.00130438349e-06,5.58847966841e-16
622.0,1e-06,3.0013064844e-06,5.59747799174e-16
623.0,1e-06,3.00130858532e-06,5.60647631236e-16
624.0,1e-06,3.00131068623e-06,5.61547463029e-16
625.0,1e-06,3.00131278715e-06,5.62447294553e-16
626.0,1e-06,3.00131488807e-06,5.63347125807e-16
627.0,1e-06,3.00131698899e-06,5.64246956792e-16
628.0,1e-06,3.00131908991e-06,5.65146787507e-16
629.0,1e-06,3.00132119084e-06,5.66046617952e-16
630.0,1e-06,3.00132329176e-06,5.66946448128e-16
631.0,1e-06,3.00132539269e-06,5.67846278034e-16
632.0,1e-06,3.00132749362e-06,5.68746107671e-16
633.0,1e-06,3.00132959455e-06,5.69645937038e-16
634.0,1e-06,3.00133169548e-06,5.70545766136e-16
635.0,1e-06,3.00133379641e-06,5.71445594964e-16
636.0,1e-06,3.00133589735e-06,5.72345423522e-16
637.0,1e-06,3.00133799828e-06,5.73245251812e-16
638.0,1e-06,3.00134009922e-06,5.74145079831e-16
639.0,1e-06,3.00134220016e-06,5.75044907581e-16
640.0,1e-06,3.0013443011e-06,5.75944735061e-16
641.0,1e-06,3.00134640204e-06,5.76844562272e-16
642.0,1e-06,3.00134850299e-06,5.77744389213e-16
643.0,1e-06,3.00135060393e-06,5.78644215885e-16
644.0,1e-06,3.00135270488e-06,5.79544042287e-16
645.0,1e-06,3.00135480582e-06,5.8044386842e-16
646.0,1e-06,3.00135690677e-06,5.81343694283e-16
647.0,1e-06,3.00135900772e-06,5.82243519877e-16
648.0,1e-06,3.00136110868e-06,5.83143345201e-16
649.0,1e-06,3.00136320963e-06,5.84043170255e-16
650.0,1e-06,3.00136531058e-06,5.8494299504e-16
651.0,1e-06,3.00136741154e-06,5.85842819555e-16
652.0,1e-06,3.0013695125e-06,5.86742643801e-16
653.0,1e-06,3.00137161346e-06,5.87642467778e-16
654.0,1e-06,3.00137371442e-06,5.88542291484e-16
655.0,1e-06,3.00137581538e-06,5.89442114922e-16
656.0,1e-06,3.00137791635e-06,5.90341938089e-16
657.0,1e-06,3.00138001731e-06,5.91241760988e-16
658.0,1e-06,3.00138211828e-06,5.92141583616e-16
659.0,1e-06,3.00138421925e-06,5.93041405975e-16
660.0,1e-06,3.00138632022e-06,5.93941228065e-16
661.0,1e-06,3.00138842119e-06,5.94841049885e-16
662.0,1e-06,3.00139052216e-06,5.95740871436e-16
663.0,1e-06,3.00139262313e-06,5.96640692717e-16
664.0,1e-06,3.00139472411e-06,5.97540513728e-16
665.0,1e-06,3.00139682509e-06,5.9844033447e-16
666.0,1e-06,3.00139892606e-06,5.99340154943e-16
667.0,1e-06,3.00140102704e-06,6.00239975145e-16
668.0,1e-06,3.00140312803e-06,6.01139795079e-16
669.0,1e-06,3.00140522901e-06,6.02039614743e-16
670.0,1e-06,3.00140732999e-06,6.02939434137e-16
671.0,1e-06,3.00140943098e-06,6.03839253262e-16
672.0,1e-06,3.00141153197e-06,6.04739072117e-16
673.0,1e-06,3.00141363296e-06,6.05638890703e-16
674.0,1e-06,3.00141573395e-06,6.06538709019e-16
675.0,1e-06,3.00141783494e-06,6.07438527066e-16
676.0,1e-06,3.00141993593e-06,6.08338344843e-16
677.0,1e-06,3.00142203693e-06,6.09238162351e-16
678.0,1e-06,3.00142413792e-06,6.10137979589e-16
679.0,1e-06,3.00142623892e-06,6.11037796557e-16
680.0,1e-06,3.00142833992e-06,6.11937613257e-16
681.0,1e-06,3.00143044092e-06,6.12837429686e-16
682.0,1e-06,3.00143254192e-06,6.13737245846e-16
683.0,1e-06,3.00143464292e-06,6.14637061737e-16
684.0,1e-06,3.00143674393e-06,6.15536877358e-16
685.0,1e-06,3.00143884494e-06,6.16436692709e-16
686.0,1e-06,3.00144094594e-06,6.17336507792e-16
687.0,1e-06,3.00144304695e-06,6.18236322604e-16
688.0,1e-06,3.00144514796e-06,6.19136137147e-16
689.0,1e-06,3.00144724898e-06,6.20035951421e-16
690.0,1e-06,3.00144934999e-06,6.20935765425e-16
691.0,1e-06,3.00145145101e-06,6.21835579159e-16
692.0,1e-06,3.00145355202e-06,6.22735392624e-16
693.0,1e-06,3.00145565304e-06,6.23635205819e-16
694.0,1e-06,3.00145775406e-06,6.24535018745e-16
695.0,1e-06,3.00145985508e-06,6.25434831402e-16
696.0,1e-06,3.0014619561e-06,6.26334643789e-16
697.0,1e-06,3.00146405713e-06,6.27234455906e-16
698.0,1e-06,3.00146615815e-06,6.28134267754e-16
699.0,1e-06,3.00146825918e-06,6.29034079333e-16
700.0,1e-06,3.00147036021e-06,6.29933890641e-16
701.0,1e-06,3.00147246124e-06,6.30833701681e-16
702.0,1e-06,3.00147456227e-06,6.31733512451e-16
703.0,1e-06,3.0014766633e-06,6.32633322951e-16
704.0,1e-06,3.00147876434e-06,6.33533133182e-16
705.0,1e-06,3.00148086537e-06,6.34432943144e-16
706.0,1e-06,3.00148296641e-06,6.35332752835e-16
707.0,1e-06,3.00148506745e-06,6.36232562258e-16
708.0,1e-06,3.00148716849e-06,6.37132371411e-16
709.0,1e-06,3.00148926953e-06,6.38032180294e-16
710.0,1e-06,3.00149137057e-06,6.38931988908e-16
711.0,1e-06,3.00149347162e-06,6.39831797253e-16
712.0,1e-06,3.00149557267e-06,6.40731605328e-16
713.0,1e-06,3.00149767371e-06,6.41631413133e-16
714.0,1e-06,3.00149977476e-06,6.42531220669e-16
715.0,1e-06,3.00150187581e-06,6.43431027935e-16
716.0,1e-06,3.00150397687e-06,6.44330834932e-16
717.0,1e-06,3.00150607792e-06,6.4523064166e-16
718.0,1e-06,3.00150817897e-06,6.46130448118e-16
719.0,1e-06,3.00151028003e-06,6.47030254306e-16
720.0,1e-06,3.00151238109e-06,6.47930060225e-16
721.0,1e-06,3.00151448215e-06,6.48829865875e-16
722.0,1e-06,3.00151658321e-06,6.49729671255e-16
723.0,1e-06,3.00151868427e-06,6.50629476365e-16
724.0,1e-06,3.00152078533e-06,6.51529281207e-16
725.0,1e-06,3.0015228864e-06,6.52429085778e-16
726.0,1e-06,3.00152498747e-06,6.5332889008e-16
727.0,1e-06,3.00152708853e-06,6.54228694113e-16
728.0,1e-06,3.0015291896e-06,6.55128497876e-16
729.0,1e-06,3.00153129068e-06,6.5602830137e-16
730.0,1e-06,3.00153339175e-06,6.56928104594e-16
731.0,1e-06,3.00153549282e-06,6.57827907548e-16
732.0,1e-06,3.0015375939e-06,6.58727710234e-16
733.0,1e-06,3.00153969497e-06,6.59627512649e-16
734.0,1e-06,3.00154179605e-06,6.60527314796e-16
735.0,1e-06,3.00154389713e-06,6.61427116672e-16
736.0,1e-06,3.00154599821e-06,6.6232691828e-16
737.0,1e-06,3.0015480993e-06,6.63226719617e-16
738.0,1e-06,3.00155020038e-06,6.64126520686e-16
739.0,1e-06,3.00155230147e-06,6.65026321485e-16
740.0,1e-06,3.00155440256e-06,6.65926122014e-16
741.0,1e-06,3.00155650364e-06,6.66825922274e-16
742.0,1e-06,3.00155860473e-06,6.67725722264e-16
743.0,1e-06,3.00156070583e-06,6.68625521985e-16
744.0,1e-06,3.00156280692e-06,6.69525321437e-16
745.0,1e-06,3.00156490801e-06,6.70425120619e-16
746.0,1e-06,3.00156700911e-06,6.71324919531e-16
747.0,1e-06,3.00156911021e-06,6.72224718174e-16
748.0,1e-06,3.00157121131e-06,6.73124516548e-16
749.0,1e-06,3.00157331241e-06,6.74024314652e-16
750.0,1e-06,3.00157541351e-06,6.74924112487e-16
751.0,1e-06,3.00157751461e-06,6.75823910052e-16
752.0,1e-06,3.00157961572e-06,6.76723707348e-16
753.0,1e-06,3.00158171682e-06,6.77623504374e-16
754.0,1e-06,3.00158381793e-06,6.78523301131e-16
755.0,1e-06,3.00158591904e-06,6.79423097618e-16
756.0,1e-06,3.00158802015e-06,6.80322893836e-16
757.0,1e-06,3.00159012127e-06,6.81222689785e-16
758.0,1e-06,3.00159222238e-06,6.82122485464e-16
759.0,1e-06,3.00159432349e-06,6.83022280873e-16
760.0,1e-06,3.00159642461e-06,6.83922076013e-16
761.0,1e-06,3.00159852573e-06,6.84821870884e-16
762.0,1e-06,3.00160062685e-06,6.85721665485e-16
763.0,1e-06,3.00160272797e-06,6.86621459816e-16
764.0,1e-06,3.00160482909e-06,6.87521253879e-16
765.0,1e-06,3.00160693022e-06,6.88421047671e-16
766.0,1e-06,3.00160903134e-06,6.89320841195e-16
767.0,1e-06,3.00161113247e-06,6.90220634448e-16
768.0,1e-06,3.0016132336e-06,6.91120427433e-16
769.0,1e-06,3.00161533473e-06,6.92020220148e-16
770.0,1e-06,3.00161743586e-06,6.92920012593e-16
771.0,1e-06,3.00161953699e-06,6.93819804769e-16
772.0,1e-06,3.00162163813e-06,6.94719596676e-16
773.0,1e-06,3.00162373926e-06,6.95619388313e-16
774.0,1e-06,3.0016258404e-06,6.96519179681e-16
775.0,1e-06,3.00162794154e-06,6.97418970779e-16
776.0,1e-06,3.00163004268e-06,6.98318761608e-16
777.0,1e-06,3.00163214382e-06,6.99218552167e-16
778.0,1e-06,3.00163424496e-06,7.00118342457e-16
779.0,1e-06,3.00163634611e-06,7.01018132477e-16
780.0,1e-06,3.00163844726e-06,7.01917922228e-16
781.0,1e-06,3.0016405484e-06,7.0281771171e-16
782.0,1e-06,3.00164264955e-06,7.03717500922e-16
783.0,1e-06,3.0016447507e-06,7.04617289864e-16
784.0,1e-06,3.00164685185e-06,7.05517078538e-16
785.0,1e-06,3.00164895301e-06,7.06416866941e-16
786.0,1e-06,3.00165105416e-06,7.07316655076e-16
787.0,1e-06,3.00165315532e-06,7.08216442941e-16
788.0,1e-06,3.00165525648e-06,7.09116230536e-16
789.0,1e-06,3.00165735764e-06,7.10016017862e-16
790.0,1e-06,3.0016594588e-06,7.10915804919e-16
791.0,1e-06,3.00166155996e-06,7.11815591706e-16
792.0,1e-06,3.00166366112e-06,7.12715378223e-16
793.0,1e-06,3.00166576229e-06,7.13615164472e-16
794.0,1e-06,3.00166786346e-06,7.1451495045e-16
795.0,1e-06,3.00166996462e-06,7.1541473616e-16
796.0,1e-06,3.00167206579e-06,7.163145216e-16
797.0,1e-06,3.00167416697e-06,7.1721430677e-16
798.0,1e-06,3.00167626814e-06,7.18114091671e-16
799.0,1e-06,3.00167836931e-06,7.19013876303e-16
800.0,1e-06,3.00168047049e-06,7.19913660665e-16
801.0,1e-06,3.00168257166e-06,7.20813444758e-16
802.0,1e-06,3.00168467284e-06,7.21713228581e-16
803.0,1e-06,3.00168677402e-06,7.22613012135e-16
804.0,1e-06,3.0016888752e-06,7.2351279542e-16
805.0,1e-06,3.00169097639e-06,7.24412578435e-16
806.0,1e-06,3.00169307757e-06,7.2531236118e-16
807.0,1e-06,3.00169517876e-06,7.26212143656e-16
808.0,1e-06,3.00169727995e-06,7.27111925863e-16
809.0,1e-06,3.00169938113e-06,7.28011707801e-16
810.0,1e-06,3.00170148232e-06,7.28911489469e-16
811.0,1e-06,3.00170358352e-06,7.29811270867e-16
812.0,1e-06,3.00170568471e-06,7.30711051996e-16
813.0,1e-06,3.0017077859e-06,7.31610832856e-16
814.0,1e-06,3.0017098871e-06,7.32510613446e-16
815.0,1e-06,3.0017119883e-06,7.33410393767e-16
816.0,1e-06,3.0017140895e-06,7.34310173818e-16
817.0,1e-06,3.0017161907e-06,7.352099536e-16
818.0,1e-06,3.0017182919e-06,7.36109733113e-16
819.0,1e-06,3.0017203931e-06,7.37009512356e-16
820.0,1e-06,3.00172249431e-06,7.3790929133e-16
821.0,1e-06,3.00172459552e-06,7.38809070034e-16
822.0,1e-06,3.00172669672e-06,7.39708848469e-16
823.0,1e-06,3.00172879793e-06,7.40608626634e-16
824.0,1e-06,3.00173089914e-06,7.4150840453e-16
825.0,1e-06,3.00173300036e-06,7.42408182157e-16
826.0,1e-06,3.00173510157e-06,7.43307959514e-16
827.0,1e-06,3.00173720278e-06,7.44207736602e-16
828.0,1e-06,3.001739304e-06,7.4510751342e-16
829.0,1e-06,3.00174140522e-06,7.46007289969e-16
830.0,1e-06,3.00174350644e-06,7.46907066249e-16
831.0,1e-06,3.00174560766e-06,7.47806842259e-16
832.0,1e-06,3.00174770888e-06,7.48706618e-16
833.0,1e-06,3.00174981011e-06,7.49606393471e-16
834.0,1e-06,3.00175191133e-06,7.50506168673e-16
835.0,1e-06,3.00175401256e-06,7.51405943606e-16
836.0,1e-06,3.00175611379e-06,7.52305718269e-16
837.0,1e-06,3.00175821502e-06,7.53205492662e-16
838.0,1e-06,3.00176031625e-06,7.54105266787e-16
839.0,1e-06,3.00176241748e-06,7.55005040642e-16
840.0,1e-06,3.00176451872e-06,7.55904814227e-16
841.0,1e-06,3.00176661995e-06,7.56804587543e-16
842.0,1e-06,3.00176872119e-06,7.5770436059e-16
843.0,1e-06,3.00177082243e-06,7.58604133367e-16
844.0,1e-06,3.00177292367e-06,7.59503905875e-16
845.0,1e-06,3.00177502491e-06,7.60403678114e-16
846.0,1e-06,3.00177712616e-06,7.61303450083e-16
847.0,1e-06,3.0017792274e-06,7.62203221782e-16
848.0,1e-06,3.00178132865e-06,7.63102993213e-16
849.0,1e-06,3.00178342989e-06,7.64002764374e-16
850.0,1e-06,3.00178553114e-06,7.64902535265e-16
851.0,1e-06,3.00178763239e-06,7.65802305887e-16
852.0,1e-06,3.00178973365e-06,7.6670207624e-16
853.0,1e-06,3.0017918349e-06,7.67601846323e-16
854.0,1e-06,3.00179393615e-06,7.68501616137e-16
855.0,1e-06,3.00179603741e-06,7.69401385682e-16
856.0,1e-06,3.00179813867e-06,7.70301154957e-16
857.0,1e-06,3.00180023993e-06,7.71200923963e-16
858.0,1e-06,3.00180234119e-06,7.72100692699e-16
859.0,1e-06,3.00180444245e-06,7.73000461166e-16
860.0,1e-06,3.00180654372e-06,7.73900229363e-16
861.0,1e-06,3.00180864498e-06,7.74799997292e-16
862.0,1e-06,3.00181074625e-06,7.7569976495e-16
863.0,1e-06,3.00181284752e-06,7.7659953234e-16
864.0,1e-06,3.00181494879e-06,7.7749929946e-16
865.0,1e-06,3.00181705006e-06,7.78399066311e-16
866.0,1e-06,3.00181915133e-06,7.79298832892e-16
867.0,1e-06,3.0018212526e-06,7.80198599204e-16
868.0,1e-06,3.00182335388e-06,7.81098365246e-16
869.0,1e-06,3.00182545516e-06,7.81998131019e-16
870.0,1e-06,3.00182755643e-06,7.82897896523e-16
871.0,1e-06,3.00182965771e-06,7.83797661757e-16
872.0,1e-06,3.001831759e-06,7.84697426722e-16
873.0,1e-06,3.00183386028e-06,7.85597191418e-16
874.0,1e-06,3.00183596156e-06,7.86496955844e-16
875.0,1e-06,3.00183806285e-06,7.87396720001e-16
876.0,1e-06,3.00184016414e-06,7.88296483888e-16
877.0,1e-06,3.00184226543e-06,7.89196247506e-16
878.0,1e-06,3.00184436672e-06,7.90096010855e-16
879.0,1e-06,3.00184646801e-06,7.90995773934e-16
880.0,1e-06,3.0018485693e-06,7.91895536744e-16
881.0,1e-06,3.0018506706e-06,7.92795299285e-16
882.0,1e-06,3.00185277189e-06,7.93695061556e-16
883.0,1e-06,3.00185487319e-06,7.94594823558e-16
884.0,1e-06,3.00185697449e-06,7.9549458529e-16
885.0,1e-06,3.00185907579e-06,7.96394346753e-16
886.0,1e-06,3.00186117709e-06,7.97294107947e-16
887.0,1e-06,3.00186327839e-06,7.98193868872e-16
888.0,1e-06,3.0018653797e-06,7.99093629526e-16
889.0,1e-06,3.00186748101e-06,7.99993389912e-16
890.0,1e-06,3.00186958231e-06,8.00893150028e-16
891.0,1e-06,3.00187168362e-06,8.01792909875e-16
892.0,1e-06,3.00187378493e-06,8.02692669453e-16
893.0,1e-06,3.00187588625e-06,8.03592428761e-16
894.0,1e-06,3.00187798756e-06,8.044921878e-16
895.0,1e-06,3.00188008888e-06,8.05391946569e-16
896.0,1e-06,3.00188219019e-06,8.06291705069e-16
897.0,1e-06,3.00188429151e-06,8.071914633e-16
898.0,1e-06,3.00188639283e-06,8.08091221261e-16
899.0,1e-06,3.00188849415e-06,8.08990978953e-16
900.0,1e-06,3.00189059548e-06,8.09890736375e-16
901.0,1e-06,3.0018926968e-06,8.10790493529e-16
902.0,1e-06,3.00189479812e-06,8.11690250413e-16
903.0,1e-06,3.00189689945e-06,8.12590007027e-16
904.0,1e-06,3.00189900078e-06,8.13489763372e-16
905.0,1e-06,3.00190110211e-06,8.14389519448e-16
906.0,1e-06,3.00190320344e-06,8.15289275254e-16
907.0,1e-06,3.00190530478e-06,8.16189030792e-16
908.0,1e-06,3.00190740611e-06,8.17088786059e-16
909.0,1e-06,3.00190950745e-06,8.17988541058e-16
910.0,1e-06,3.00191160878e-06,8.18888295787e-16
911.0,1e-06,3.00191371012e-06,8.19788050246e-16
912.0,1e-06,3.00191581146e-06,8.20687804437e-16
913.0,1e-06,3.0019179128e-06,8.21587558358e-16
914.0,1e-06,3.00192001415e-06,8.22487312009e-16
915.0,1e-06,3.00192211549e-06,8.23387065391e-16
916.0,1e-06,3.00192421684e-06,8.24286818504e-16
917.0,1e-06,3.00192631819e-06,8.25186571348e-16
918.0,1e-06,3.00192841953e-06,8.26086323922e-16
919.0,1e-06,3.00193052089e-06,8.26986076227e-16
920.0,1e-06,3.00193262224e-06,8.27885828262e-16
921.0,1e-06,3.00193472359e-06,8.28785580029e-16
922.0,1e-06,3.00193682495e-06,8.29685331525e-16
923.0,1e-06,3.0019389263e-06,8.30585082753e-16
924.0,1e-06,3.00194102766e-06,8.31484833711e-16
925.0,1e-06,3.00194312902e-06,8.323845844e-16
926.0,1e-06,3.00194523038e-06,8.33284334819e-16
927.0,1e-06,3.00194733174e-06,8.34184084969e-16
928.0,1e-06,3.00194943311e-06,8.3508383485e-16
929.0,1e-06,3.00195153447e-06,8.35983584462e-16
930.0,1e-06,3.00195363584e-06,8.36883333804e-16
931.0,1e-06,3.00195573721e-06,8.37783082876e-16
932.0,1e-06,3.00195783858e-06,8.3868283168e-16
933.0,1e-06,3.00195993995e-06,8.39582580214e-16
934.0,1e-06,3.00196204132e-06,8.40482328479e-16
935.0,1e-06,3.0019641427e-06,8.41382076474e-16
936.0,1e-06,3.00196624407e-06,8.422818242e-16
937.0,1e-06,3.00196834545e-06,8.43181571657e-16
938.0,1e-06,3.00197044683e-06,8.44081318844e-16
939.0,1e-06,3.00197254821e-06,8.44981065762e-16
940.0,1e-06,3.00197464959e-06,8.45880812411e-16
941.0,1e-06,3.00197675097e-06,8.4678055879e-16
942.0,1e-06,3.00197885236e-06,8.47680304901e-16
943.0,1e-06,3.00198095374e-06,8.48580050741e-16
944.0,1e-06,3.00198305513e-06,8.49479796313e-16
945.0,1e-06,3.00198515652e-06,8.50379541615e-16
946.0,1e-06,3.00198725791e-06,8.51279286648e-16
947.0,1e-06,3.0019893593e-06,8.52179031411e-16
948.0,1e-06,3.00199146069e-06,8.53078775905e-16
949.0,1e-06,3.00199356209e-06,8.5397852013e-16
950.0,1e-06,3.00199566348e-06,8.54878264085e-16
951.0,1e-06,3.00199776488e-06,8.55778007771e-16
952.0,1e-06,3.00199986628e-06,8.56677751188e-16
953.0,1e-06,3.00200196768e-06,8.57577494336e-16
954.0,1e-06,3.00200406908e-06,8.58477237214e-16
955.0,1e-06,3.00200617049e-06,8.59376979823e-16
956.0,1e-06,3.00200827189e-06,8.60276722162e-16
957.0,1e-06,3.0020103733e-06,8.61176464232e-16
958.0,1e-06,3.00201247471e-06,8.62076206033e-16
959.0,1e-06,3.00201457612e-06,8.62975947565e-16
960.0,1e-06,3.00201667753e-06,8.63875688827e-16
961.0,1e-06,3.00201877894e-06,8.6477542982e-16
962.0,1e-06,3.00202088035e-06,8.65675170543e-16
963.0,1e-06,3.00202298177e-06,8.66574910998e-16
964.0,1e-06,3.00202508319e-06,8.67474651183e-16
965.0,1e-06,3.0020271846e-06,8.68374391098e-16
966.0,1e-06,3.00202928602e-06,8.69274130745e-16
967.0,1e-06,3.00203138745e-06,8.70173870122e-16
968.0,1e-06,3.00203348887e-06,8.71073609229e-16
969.0,1e-06,3.00203559029e-06,8.71973348068e-16
970.0,1e-06,3.00203769172e-06,8.72873086637e-16
971.0,1e-06,3.00203979315e-06,8.73772824937e-16
972.0,1e-06,3.00204189457e-06,8.74672562967e-16
973.0,1e-06,3.002043996e-06,8.75572300728e-16
974.0,1e-06,3.00204609744e-06,8.7647203822e-16
975.0,1e-06,3.00204819887e-06,8.77371775443e-16
976.0,1e-06,3.0020503003e-06,8.78271512396e-16
977.0,1e-06,3.00205240174e-06,8.7917124908e-16
978.0,1e-06,3.00205450318e-06,8.80070985494e-16
979.0,1e-06,3.00205660462e-06,8.8097072164e-16
980.0,1e-06,3.00205870606e-06,8.81870457516e-16
981.0,1e-06,3.0020608075e-06,8.82770193122e-16
982.0,1e-06,3.00206290894e-06,8.8366992846e-16
983.0,1e-06,3.00206501039e-06,8.84569663528e-16
984.0,1e-06,3.00206711183e-06,8.85469398327e-16
985.0,1e-06,3.00206921328e-06,8.86369132856e-16
986.0,1e-06,3.00207131473e-06,8.87268867116e-16
987.0,1e-06,3.00207341618e-06,8.88168601107e-16
988.0,1e-06,3.00207551763e-06,8.89068334829e-16
989.0,1e-06,3.00207761908e-06,8.89968068281e-16
990.0,1e-06,3.00207972054e-06,8.90867801464e-16
991.0,1e-06,3.002081822e-06,8.91767534378e-16
992.0,1e-06,3.00208392345e-06,8.92667267022e-16
993.0,1e-06,3.00208602491e-06,8.93566999398e-16
994.0,1e-06,3.00208812637e-06,8.94466731503e-16
995.0,1e-06,3.00209022784e-06,8.9536646334e-16
996.0,1e-06,3.0020923293e-06,8.96266194907e-16
997.0,1e-06,3.00209443077e-06,8.97165926205e-16
998.0,1e-06,3.00209653223e-06,8.98065657234e-16
999.0,1e-06,3.0020986337e-06,8.98965387993e-16
1000.0,1e-06,3.00210073517e-06,8.99865118483e-16
1001.0,1e-06,3.00210283664e-06,9.00764848704e-16
1002.0,1e-06,3.00210493812e-06,9.01664578655e-16
1003.0,1e-06,3.00210703959e-06,9.02564308338e-16
1004.0,1e-06,3.00210914107e-06,9.03464037751e-16
1005.0,1e-06,3.00211124254e-06,9.04363766894e-16
1006.0,1e-06,3.00211334402e-06,9.05263495769e-16
1007.0,1e-06,3.0021154455e-06,9.06163224374e-16
1008.0,1e-06,3.00211754698e-06,9.07062952709e-16
1009.0,1e-06,3.00211964847e-06,9.07962680776e-16
1010.0,1e-06,3.00212174995e-06,9.08862408573e-16
1011.0,1e-06,3.00212385144e-06,9.09762136101e-16
1012.0,1e-06,3.00212595292e-06,9.1066186336e-16
1013.0,1e-06,3.00212805441e-06,9.11561590349e-16
1014.0,1e-06,3.0021301559e-06,9.12461317069e-16
1015.0,1e-06,3.00213225739e-06,9.1336104352e-16
1016.0,1e-06,3.00213435889e-06,9.14260769702e-16
1017.0,1e-06,3.00213646038e-06,9.15160495614e-16
1018.0,1e-06,3.00213856188e-06,9.16060221257e-16
1019.0,1e-06,3.00214066338e-06,9.16959946631e-16
1020.0,1e-06,3.00214276488e-06,9.17859671735e-16
1021.0,1e-06,3.00214486638e-06,9.1875939657e-16
1022.0,1e-06,3.00214696788e-06,9.19659121136e-16
1023.0,1e-06,3.00214906938e-06,9.20558845433e-16
1024.0,1e-06,3.00215117089e-06,9.2145856946e-16
1025.0,1e-06,3.00215327239e-06,9.22358293218e-16
1026.0,1e-06,3.0021553739e-06,9.23258016707e-16
1027.0,1e-06,3.00215747541e-06,9.24157739926e-16
1028.0,1e-06,3.00215957692e-06,9.25057462877e-16
1029.0,1e-06,3.00216167844e-06,9.25957185558e-16
1030.0,1e-06,3.00216377995e-06,9.26856907969e-16
1031.0,1e-06,3.00216588146e-06,9.27756630112e-16
1032.0,1e-06,3.00216798298e-06,9.28656351985e-16
1033.0,1e-06,3.0021700845e-06,9.29556073589e-16
1034.0,1e-06,3.00217218602e-06,9.30455794923e-16
1035.0,1e-06,3.00217428754e-06,9.31355515989e-16
1036.0,1e-06,3.00217638906e-06,9.32255236785e-16
1037.0,1e-06,3.00217849059e-06,9.33154957312e-16
1038.0,1e-06,3.00218059211e-06,9.34054677569e-16
1039.0,1e-06,3.00218269364e-06,9.34954397558e-16
1040.0,1e-06,3.00218479517e-06,9.35854117277e-16
1041.0,1e-06,3.0021868967e-06,9.36753836727e-16
1042.0,1e-06,3.00218899823e-06,9.37653555907e-16
1043.0,1e-06,3.00219109976e-06,9.38553274818e-16
1044.0,1e-06,3.0021932013e-06,9.3945299346e-16
1045.0,1e-06,3.00219530283e-06,9.40352711833e-16
1046.0,1e-06,3.00219740437e-06,9.41252429937e-16
1047.0,1e-06,3.00219950591e-06,9.42152147771e-16
1048.0,1e-06,3.00220160745e-06,9.43051865336e-16
1049.0,1e-06,3.00220370899e-06,9.43951582632e-16
1050.0,1e-06,3.00220581054e-06,9.44851299658e-16
1051.0,1e-06,3.00220791208e-06,9.45751016415e-16
1052.0,1e-06,3.00221001363e-06,9.46650732903e-16
1053.0,1e-06,3.00221211517e-06,9.47550449122e-16
1054.0,1e-06,3.00221421672e-06,9.48450165072e-16
1055.0,1e-06,3.00221631827e-06,9.49349880752e-16
1056.0,1e-06,3.00221841983e-06,9.50249596163e-16
1057.0,1e-06,3.00222052138e-06,9.51149311305e-16
1058.0,1e-06,3.00222262294e-06,9.52049026177e-16
1059.0,1e-06,3.00222472449e-06,9.5294874078e-16
