time,GluGA3P,GA3PDHAP,DHAPG3P,Glu,GA3P,DHAP,G3P
764.1,4.06e-05,1.5e-06,0.05,7.52184791493e-07,2.35241317056e-07,5.79268161817e-10,1.19946232892e-08
764.2,4.06e-05,1.5e-06,0.05,7.52156758752e-07,2.35266263977e-07,5.79331546976e-10,1.19976457232e-08
764.3,4.06e-05,1.5e-06,0.05,7.52128727056e-07,2.35291209527e-07,5.79394928658e-10,1.20006684879e-08
764.4,4.06e-05,1.5e-06,0.05,7.52100696405e-07,2.35316153705e-07,5.79458306863e-10,1.20036915833e-08
764.5,4.06e-05,1.5e-06,0.05,7.52072666798e-07,2.35341096511e-07,5.79521681591e-10,1.20067150093e-08
764.6,4.06e-05,1.5e-06,0.05,7.52044638236e-07,2.35366037946e-07,5.79585052843e-10,1.2009738766e-08
764.7,4.06e-05,1.5e-06,0.05,7.52016610718e-07,2.35390978008e-07,5.79648420619e-10,1.20127628534e-08
764.8,4.06e-05,1.5e-06,0.05,7.51988584245e-07,2.35415916699e-07,5.79711784919e-10,1.20157872713e-08
764.9,4.06e-05,1.5e-06,0.05,7.51960558816e-07,2.35440854018e-07,5.79775145743e-10,1.20188120198e-08
765.0,4.06e-05,1.5e-06,0.05,7.51932534432e-07,2.35465789966e-07,5.79838503091e-10,1.20218370989e-08
765.1,4.06e-05,1.5e-06,0.05,7.51904511092e-07,2.35490724542e-07,5.79901856963e-10,1.20248625085e-08
765.2,4.06e-05,1.5e-06,0.05,7.51876488797e-07,2.35515657747e-07,5.7996520736e-10,1.20278882487e-08
765.3,4.06e-05,1.5e-06,0.05,7.51848467546e-07,2.35540589581e-07,5.80028554281e-10,1.20309143194e-08
765.4,4.06e-05,1.5e-06,0.05,7.51820447339e-07,2.35565520043e-07,5.80091897727e-10,1.20339407205e-08
765.5,4.06e-05,1.5e-06,0.05,7.51792428177e-07,2.35590449133e-07,5.80155237698e-10,1.20369674522e-08
765.6,4.06e-05,1.5e-06,0.05,7.51764410058e-07,2.35615376853e-07,5.80218574194e-10,1.20399945143e-08
765.7,4.06e-05,1.5e-06,0.05,7.51736392984e-07,2.35640303202e-07,5.80281907215e-10,1.20430219069e-08
765.8,4.06e-05,1.5e-06,0.05,7.51708376955e-07,2.35665228179e-07,5.80345236761e-10,1.20460496298e-08
765.9,4.06e-05,1.5e-06,0.05,7.51680361969e-07,2.35690151785e-07,5.80408562833e-10,1.20490776832e-08
766.0,4.06e-05,1.5e-06,0.05,7.51652348027e-07,2.3571507402e-07,5.80471885431e-10,1.2052106067e-08
766.1,4.06e-05,1.5e-06,0.05,7.51624335129e-07,2.35739994885e-07,5.80535204554e-10,1.20551347812e-08
766.2,4.06e-05,1.5e-06,0.05,7.51596323276e-07,2.35764914378e-07,5.80598520203e-10,1.20581638256e-08
766.3,4.06e-05,1.5e-06,0.05,7.51568312466e-07,2.35789832501e-07,5.80661832378e-10,1.20611932005e-08
766.4,4.06e-05,1.5e-06,0.05,7.515403027e-07,2.35814749253e-07,5.80725141079e-10,1.20642229056e-08
766.5,4.06e-05,1.5e-06,0.05,7.51512293978e-07,2.35839664634e-07,5.80788446307e-10,1.20672529411e-08
766.6,4.06e-05,1.5e-06,0.05,7.514842863e-07,2.35864578645e-07,5.80851748061e-10,1.20702833068e-08
766.7,4.06e-05,1.5e-06,0.05,7.51456279666e-07,2.35889491285e-07,5.80915046342e-10,1.20733140028e-08
766.8,4.06e-05,1.5e-06,0.05,7.51428274076e-07,2.35914402554e-07,5.80978341149e-10,1.2076345029e-08
766.9,4.06e-05,1.5e-06,0.05,7.51400269529e-07,2.35939312453e-07,5.81041632484e-10,1.20793763854e-08
767.0,4.06e-05,1.5e-06,0.05,7.51372266026e-07,2.35964220982e-07,5.81104920345e-10,1.20824080721e-08
767.1,4.06e-05,1.5e-06,0.05,7.51344263566e-07,2.3598912814e-07,5.81168204734e-10,1.2085440089e-08
767.2,4.06e-05,1.5e-06,0.05,7.5131626215e-07,2.36014033928e-07,5.8123148565e-10,1.2088472436e-08
767.3,4.06e-05,1.5e-06,0.05,7.51288261778e-07,2.36038938346e-07,5.81294763093e-10,1.20915051131e-08
767.4,4.06e-05,1.5e-06,0.05,7.51260262449e-07,2.36063841393e-07,5.81358037064e-10,1.20945381204e-08
767.5,4.06e-05,1.5e-06,0.05,7.51232264164e-07,2.36088743071e-07,5.81421307563e-10,1.20975714579e-08
767.6,4.06e-05,1.5e-06,0.05,7.51204266922e-07,2.36113643378e-07,5.81484574589e-10,1.21006051254e-08
767.7,4.06e-05,1.5e-06,0.05,7.51176270724e-07,2.36138542315e-07,5.81547838144e-10,1.2103639123e-08
767.8,4.06e-05,1.5e-06,0.05,7.51148275569e-07,2.36163439882e-07,5.81611098227e-10,1.21066734506e-08
767.9,4.06e-05,1.5e-06,0.05,7.51120281457e-07,2.3618833608e-07,5.81674354838e-10,1.21097081083e-08
768.0,4.06e-05,1.5e-06,0.05,7.51092288389e-07,2.36213230907e-07,5.81737607978e-10,1.21127430961e-08
768.1,4.06e-05,1.5e-06,0.05,7.51064296363e-07,2.36238124365e-07,5.81800857646e-10,1.21157784138e-08
768.2,4.06e-05,1.5e-06,0.05,7.51036305382e-07,2.36263016453e-07,5.81864103843e-10,1.21188140615e-08
768.3,4.06e-05,1.5e-06,0.05,7.51008315443e-07,2.36287907171e-07,5.81927346569e-10,1.21218500392e-08
768.4,4.06e-05,1.5e-06,0.05,7.50980326547e-07,2.3631279652e-07,5.81990585824e-10,1.21248863469e-08
768.5,4.06e-05,1.5e-06,0.05,7.50952338695e-07,2.36337684499e-07,5.82053821609e-10,1.21279229844e-08
768.6,4.06e-05,1.5e-06,0.05,7.50924351885e-07,2.36362571109e-07,5.82117053922e-10,1.21309599519e-08
768.7,4.06e-05,1.5e-06,0.05,7.50896366119e-07,2.36387456349e-07,5.82180282766e-10,1.21339972493e-08
768.8,4.06e-05,1.5e-06,0.05,7.50868381395e-07,2.3641234022e-07,5.82243508138e-10,1.21370348766e-08
768.9,4.06e-05,1.5e-06,0.05,7.50840397715e-07,2.36437222721e-07,5.82306730041e-10,1.21400728338e-08
769.0,4.06e-05,1.5e-06,0.05,7.50812415077e-07,2.36462103854e-07,5.82369948473e-10,1.21431111207e-08
769.1,4.06e-05,1.5e-06,0.05,7.50784433482e-07,2.36486983617e-07,5.82433163436e-10,1.21461497375e-08
769.2,4.06e-05,1.5e-06,0.05,7.50756452931e-07,2.3651186201e-07,5.82496374929e-10,1.21491886842e-08
769.3,4.06e-05,1.5e-06,0.05,7.50728473421e-07,2.36536739035e-07,5.82559582952e-10,1.21522279606e-08
769.4,4.06e-05,1.5e-06,0.05,7.50700494955e-07,2.36561614691e-07,5.82622787505e-10,1.21552675668e-08
769.5,4.06e-05,1.5e-06,0.05,7.50672517531e-07,2.36586488977e-07,5.82685988589e-10,1.21583075027e-08
769.6,4.06e-05,1.5e-06,0.05,7.5064454115e-07,2.36611361895e-07,5.82749186204e-10,1.21613477684e-08
769.7,4.06e-05,1.5e-06,0.05,7.50616565812e-07,2.36636233444e-07,5.8281238035e-10,1.21643883638e-08
769.8,4.06e-05,1.5e-06,0.05,7.50588591516e-07,2.36661103624e-07,5.82875571027e-10,1.21674292888e-08
769.9,4.06e-05,1.5e-06,0.05,7.50560618263e-07,2.36685972435e-07,5.82938758236e-10,1.21704705436e-08
770.0,4.06e-05,1.5e-06,0.05,7.50532646052e-07,2.36710839878e-07,5.83001941975e-10,1.2173512128e-08
770.1,4.06e-05,1.5e-06,0.05,7.50504674884e-07,2.36735705951e-07,5.83065122246e-10,1.21765540421e-08
770.2,4.06e-05,1.5e-06,0.05,7.50476704758e-07,2.36760570657e-07,5.83128299049e-10,1.21795962858e-08
770.3,4.06e-05,1.5e-06,0.05,7.50448735675e-07,2.36785433993e-07,5.83191472383e-10,1.21826388591e-08
770.4,4.06e-05,1.5e-06,0.05,7.50420767634e-07,2.36810295962e-07,5.8325464225e-10,1.2185681762e-08
770.5,4.06e-05,1.5e-06,0.05,7.50392800635e-07,2.36835156561e-07,5.83317808648e-10,1.21887249945e-08
770.6,4.06e-05,1.5e-06,0.05,7.50364834679e-07,2.36860015793e-07,5.83380971579e-10,1.21917685566e-08
770.7,4.06e-05,1.5e-06,0.05,7.50336869765e-07,2.36884873656e-07,5.83444131042e-10,1.21948124481e-08
770.8,4.06e-05,1.5e-06,0.05,7.50308905893e-07,2.36909730151e-07,5.83507287038e-10,1.21978566692e-08
770.9,4.06e-05,1.5e-06,0.05,7.50280943063e-07,2.36934585277e-07,5.83570439566e-10,1.22009012198e-08
771.0,4.06e-05,1.5e-06,0.05,7.50252981276e-07,2.36959439036e-07,5.83633588627e-10,1.22039460999e-08
771.1,4.06e-05,1.5e-06,0.05,7.5022502053e-07,2.36984291426e-07,5.83696734221e-10,1.22069913094e-08
771.2,4.06e-05,1.5e-06,0.05,7.50197060827e-07,2.37009142449e-07,5.83759876349e-10,1.22100368484e-08
771.3,4.06e-05,1.5e-06,0.05,7.50169102165e-07,2.37033992103e-07,5.83823015009e-10,1.22130827168e-08
771.4,4.06e-05,1.5e-06,0.05,7.50141144546e-07,2.3705884039e-07,5.83886150203e-10,1.22161289146e-08
771.5,4.06e-05,1.5e-06,0.05,7.50113187968e-07,2.37083687308e-07,5.8394928193e-10,1.22191754418e-08
771.6,4.06e-05,1.5e-06,0.05,7.50085232432e-07,2.37108532859e-07,5.84012410191e-10,1.22222222984e-08
771.7,4.06e-05,1.5e-06,0.05,7.50057277938e-07,2.37133377042e-07,5.84075534986e-10,1.22252694844e-08
771.8,4.06e-05,1.5e-06,0.05,7.50029324486e-07,2.37158219858e-07,5.84138656314e-10,1.22283169996e-08
771.9,4.06e-05,1.5e-06,0.05,7.50001372076e-07,2.37183061305e-07,5.84201774177e-10,1.22313648442e-08
772.0,4.06e-05,1.5e-06,0.05,7.49973420708e-07,2.37207901386e-07,5.84264888574e-10,1.22344130181e-08
772.1,4.06e-05,1.5e-06,0.05,7.49945470381e-07,2.37232740098e-07,5.84327999505e-10,1.22374615213e-08
772.2,4.06e-05,1.5e-06,0.05,7.49917521096e-07,2.37257577443e-07,5.84391106971e-10,1.22405103538e-08
772.3,4.06e-05,1.5e-06,0.05,7.49889572852e-07,2.37282413421e-07,5.84454210972e-10,1.22435595155e-08
772.4,4.06e-05,1.5e-06,0.05,7.4986162565e-07,2.37307248032e-07,5.84517311507e-10,1.22466090064e-08
772.5,4.06e-05,1.5e-06,0.05,7.4983367949e-07,2.37332081275e-07,5.84580408577e-10,1.22496588265e-08
772.6,4.06e-05,1.5e-06,0.05,7.49805734371e-07,2.37356913151e-07,5.84643502183e-10,1.22527089759e-08
772.7,4.06e-05,1.5e-06,0.05,7.49777790294e-07,2.3738174366e-07,5.84706592324e-10,1.22557594544e-08
772.8,4.06e-05,1.5e-06,0.05,7.49749847258e-07,2.37406572801e-07,5.84769679e-10,1.2258810262e-08
772.9,4.06e-05,1.5e-06,0.05,7.49721905263e-07,2.37431400576e-07,5.84832762211e-10,1.22618613988e-08
773.0,4.06e-05,1.5e-06,0.05,7.4969396431e-07,2.37456226983e-07,5.84895841958e-10,1.22649128648e-08
773.1,4.06e-05,1.5e-06,0.05,7.49666024398e-07,2.37481052024e-07,5.84958918242e-10,1.22679646598e-08
773.2,4.06e-05,1.5e-06,0.05,7.49638085527e-07,2.37505875698e-07,5.85021991061e-10,1.22710167839e-08
773.3,4.06e-05,1.5e-06,0.05,7.49610147698e-07,2.37530698004e-07,5.85085060416e-10,1.22740692371e-08
773.4,4.06e-05,1.5e-06,0.05,7.4958221091e-07,2.37555518945e-07,5.85148126307e-10,1.22771220193e-08
773.5,4.06e-05,1.5e-06,0.05,7.49554275163e-07,2.37580338518e-07,5.85211188735e-10,1.22801751305e-08
773.6,4.06e-05,1.5e-06,0.05,7.49526340457e-07,2.37605156725e-07,5.85274247699e-10,1.22832285708e-08
773.7,4.06e-05,1.5e-06,0.05,7.49498406792e-07,2.37629973565e-07,5.853373032e-10,1.22862823401e-08
773.8,4.06e-05,1.5e-06,0.05,7.49470474168e-07,2.37654789038e-07,5.85400355238e-10,1.22893364383e-08
773.9,4.06e-05,1.5e-06,0.05,7.49442542585e-07,2.37679603145e-07,5.85463403813e-10,1.22923908655e-08
774.0,4.06e-05,1.5e-06,0.05,7.49414612044e-07,2.37704415886e-07,5.85526448925e-10,1.22954456216e-08
774.1,4.06e-05,1.5e-06,0.05,7.49386682543e-07,2.3772922726e-07,5.85589490574e-10,1.22985007067e-08
774.2,4.06e-05,1.5e-06,0.05,7.49358754083e-07,2.37754037268e-07,5.85652528761e-10,1.23015561207e-08
774.3,4.06e-05,1.5e-06,0.05,7.49330826664e-07,2.37778845909e-07,5.85715563485e-10,1.23046118635e-08
774.4,4.06e-05,1.5e-06,0.05,7.49302900285e-07,2.37803653185e-07,5.85778594746e-10,1.23076679352e-08
774.5,4.06e-05,1.5e-06,0.05,7.49274974948e-07,2.37828459094e-07,5.85841622546e-10,1.23107243358e-08
774.6,4.06e-05,1.5e-06,0.05,7.49247050651e-07,2.37853263637e-07,5.85904646884e-10,1.23137810652e-08
774.7,4.06e-05,1.5e-06,0.05,7.49219127395e-07,2.37878066814e-07,5.85967667759e-10,1.23168381234e-08
774.8,4.06e-05,1.5e-06,0.05,7.49191205179e-07,2.37902868625e-07,5.86030685173e-10,1.23198955104e-08
774.9,4.06e-05,1.5e-06,0.05,7.49163284004e-07,2.37927669071e-07,5.86093699126e-10,1.23229532262e-08
775.0,4.06e-05,1.5e-06,0.05,7.4913536387e-07,2.3795246815e-07,5.86156709617e-10,1.23260112707e-08
775.1,4.06e-05,1.5e-06,0.05,7.49107444776e-07,2.37977265863e-07,5.86219716646e-10,1.2329069644e-08
775.2,4.06e-05,1.5e-06,0.05,7.49079526723e-07,2.38002062211e-07,5.86282720215e-10,1.2332128346e-08
775.3,4.06e-05,1.5e-06,0.05,7.4905160971e-07,2.38026857193e-07,5.86345720322e-10,1.23351873767e-08
775.4,4.06e-05,1.5e-06,0.05,7.49023693738e-07,2.38051650809e-07,5.86408716969e-10,1.23382467361e-08
775.5,4.06e-05,1.5e-06,0.05,7.48995778806e-07,2.3807644306e-07,5.86471710154e-10,1.23413064242e-08
775.6,4.06e-05,1.5e-06,0.05,7.48967864914e-07,2.38101233945e-07,5.8653469988e-10,1.23443664409e-08
775.7,4.06e-05,1.5e-06,0.05,7.48939952062e-07,2.38126023465e-07,5.86597686144e-10,1.23474267863e-08
775.8,4.06e-05,1.5e-06,0.05,7.48912040251e-07,2.38150811619e-07,5.86660668949e-10,1.23504874602e-08
775.9,4.06e-05,1.5e-06,0.05,7.4888412948e-07,2.38175598408e-07,5.86723648293e-10,1.23535484628e-08
776.0,4.06e-05,1.5e-06,0.05,7.4885621975e-07,2.38200383832e-07,5.86786624178e-10,1.23566097939e-08
776.1,4.06e-05,1.5e-06,0.05,7.48828311059e-07,2.38225167891e-07,5.86849596602e-10,1.23596714536e-08
776.2,4.06e-05,1.5e-06,0.05,7.48800403409e-07,2.38249950584e-07,5.86912565567e-10,1.23627334419e-08
776.3,4.06e-05,1.5e-06,0.05,7.48772496798e-07,2.38274731912e-07,5.86975531072e-10,1.23657957587e-08
776.4,4.06e-05,1.5e-06,0.05,7.48744591228e-07,2.38299511875e-07,5.87038493117e-10,1.23688584039e-08
776.5,4.06e-05,1.5e-06,0.05,7.48716686698e-07,2.38324290473e-07,5.87101451704e-10,1.23719213777e-08
776.6,4.06e-05,1.5e-06,0.05,7.48688783207e-07,2.38349067706e-07,5.87164406831e-10,1.23749846799e-08
776.7,4.06e-05,1.5e-06,0.05,7.48660880757e-07,2.38373843574e-07,5.87227358499e-10,1.23780483106e-08
776.8,4.06e-05,1.5e-06,0.05,7.48632979346e-07,2.38398618077e-07,5.87290306708e-10,1.23811122698e-08
776.9,4.06e-05,1.5e-06,0.05,7.48605078976e-07,2.38423391216e-07,5.87353251459e-10,1.23841765573e-08
777.0,4.06e-05,1.5e-06,0.05,7.48577179645e-07,2.38448162989e-07,5.87416192751e-10,1.23872411732e-08
777.1,4.06e-05,1.5e-06,0.05,7.48549281354e-07,2.38472933398e-07,5.87479130585e-10,1.23903061176e-08
777.2,4.06e-05,1.5e-06,0.05,7.48521384102e-07,2.38497702443e-07,5.8754206496e-10,1.23933713902e-08
777.3,4.06e-05,1.5e-06,0.05,7.4849348789e-07,2.38522470123e-07,5.87604995877e-10,1.23964369913e-08
777.4,4.06e-05,1.5e-06,0.05,7.48465592718e-07,2.38547236438e-07,5.87667923336e-10,1.23995029206e-08
777.5,4.06e-05,1.5e-06,0.05,7.48437698586e-07,2.38572001389e-07,5.87730847337e-10,1.24025691783e-08
777.6,4.06e-05,1.5e-06,0.05,7.48409805493e-07,2.38596764975e-07,5.87793767881e-10,1.24056357642e-08
777.7,4.06e-05,1.5e-06,0.05,7.48381913439e-07,2.38621527197e-07,5.87856684967e-10,1.24087026784e-08
777.8,4.06e-05,1.5e-06,0.05,7.48354022425e-07,2.38646288055e-07,5.87919598595e-10,1.24117699209e-08
777.9,4.06e-05,1.5e-06,0.05,7.48326132451e-07,2.38671047549e-07,5.87982508767e-10,1.24148374916e-08
778.0,4.06e-05,1.5e-06,0.05,7.48298243516e-07,2.38695805678e-07,5.88045415481e-10,1.24179053906e-08
778.1,4.06e-05,1.5e-06,0.05,7.4827035562e-07,2.38720562443e-07,5.88108318738e-10,1.24209736177e-08
778.2,4.06e-05,1.5e-06,0.05,7.48242468764e-07,2.38745317845e-07,5.88171218538e-10,1.2424042173e-08
778.3,4.06e-05,1.5e-06,0.05,7.48214582947e-07,2.38770071882e-07,5.88234114882e-10,1.24271110565e-08
778.4,4.06e-05,1.5e-06,0.05,7.48186698169e-07,2.38794824555e-07,5.88297007769e-10,1.24301802681e-08
778.5,4.06e-05,1.5e-06,0.05,7.48158814431e-07,2.38819575864e-07,5.88359897199e-10,1.24332498079e-08
778.6,4.06e-05,1.5e-06,0.05,7.48130931731e-07,2.3884432581e-07,5.88422783173e-10,1.24363196757e-08
778.7,4.06e-05,1.5e-06,0.05,7.48103050071e-07,2.38869074392e-07,5.88485665691e-10,1.24393898717e-08
778.8,4.06e-05,1.5e-06,0.05,7.4807516945e-07,2.3889382161e-07,5.88548544753e-10,1.24424603957e-08
778.9,4.06e-05,1.5e-06,0.05,7.48047289868e-07,2.38918567464e-07,5.8861142036e-10,1.24455312478e-08
779.0,4.06e-05,1.5e-06,0.05,7.48019411325e-07,2.38943311955e-07,5.8867429251e-10,1.24486024279e-08
779.1,4.06e-05,1.5e-06,0.05,7.47991533821e-07,2.38968055082e-07,5.88737161205e-10,1.2451673936e-08
779.2,4.06e-05,1.5e-06,0.05,7.47963657355e-07,2.38992796846e-07,5.88800026445e-10,1.24547457722e-08
779.3,4.06e-05,1.5e-06,0.05,7.47935781929e-07,2.39017537246e-07,5.88862888229e-10,1.24578179363e-08
779.4,4.06e-05,1.5e-06,0.05,7.47907907542e-07,2.39042276283e-07,5.88925746558e-10,1.24608904284e-08
779.5,4.06e-05,1.5e-06,0.05,7.47880034193e-07,2.39067013957e-07,5.88988601432e-10,1.24639632484e-08
779.6,4.06e-05,1.5e-06,0.05,7.47852161884e-07,2.39091750267e-07,5.89051452851e-10,1.24670363964e-08
779.7,4.06e-05,1.5e-06,0.05,7.47824290613e-07,2.39116485214e-07,5.89114300816e-10,1.24701098723e-08
779.8,4.06e-05,1.5e-06,0.05,7.47796420381e-07,2.39141218798e-07,5.89177145326e-10,1.2473183676e-08
779.9,4.06e-05,1.5e-06,0.05,7.47768551187e-07,2.39165951019e-07,5.89239986381e-10,1.24762578077e-08
780.0,4.06e-05,1.5e-06,0.05,7.47740683032e-07,2.39190681877e-07,5.89302823983e-10,1.24793322672e-08
780.1,4.06e-05,1.5e-06,0.05,7.47712815916e-07,2.39215411372e-07,5.8936565813e-10,1.24824070545e-08
780.2,4.06e-05,1.5e-06,0.05,7.47684949838e-07,2.39240139503e-07,5.89428488823e-10,1.24854821697e-08
780.3,4.06e-05,1.5e-06,0.05,7.47657084799e-07,2.39264866273e-07,5.89491316062e-10,1.24885576126e-08
780.4,4.06e-05,1.5e-06,0.05,7.47629220798e-07,2.39289591679e-07,5.89554139848e-10,1.24916333834e-08
780.5,4.06e-05,1.5e-06,0.05,7.47601357836e-07,2.39314315722e-07,5.8961696018e-10,1.24947094819e-08
780.6,4.06e-05,1.5e-06,0.05,7.47573495912e-07,2.39339038403e-07,5.89679777058e-10,1.24977859082e-08
780.7,4.06e-05,1.5e-06,0.05,7.47545635026e-07,2.39363759721e-07,5.89742590484e-10,1.25008626622e-08
780.8,4.06e-05,1.5e-06,0.05,7.47517775179e-07,2.39388479677e-07,5.89805400456e-10,1.25039397439e-08
780.9,4.06e-05,1.5e-06,0.05,7.4748991637e-07,2.39413198269e-07,5.89868206975e-10,1.25070171533e-08
781.0,4.06e-05,1.5e-06,0.05,7.474620586e-07,2.394379155e-07,5.89931010041e-10,1.25100948904e-08
781.1,4.06e-05,1.5e-06,0.05,7.47434201867e-07,2.39462631368e-07,5.89993809655e-10,1.25131729551e-08
781.2,4.06e-05,1.5e-06,0.05,7.47406346173e-07,2.39487345874e-07,5.90056605816e-10,1.25162513475e-08
781.3,4.06e-05,1.5e-06,0.05,7.47378491517e-07,2.39512059017e-07,5.90119398525e-10,1.25193300675e-08
781.4,4.06e-05,1.5e-06,0.05,7.47350637899e-07,2.39536770798e-07,5.90182187781e-10,1.25224091151e-08
781.5,4.06e-05,1.5e-06,0.05,7.47322785319e-07,2.39561481217e-07,5.90244973585e-10,1.25254884903e-08
781.6,4.06e-05,1.5e-06,0.05,7.47294933777e-07,2.39586190274e-07,5.90307755938e-10,1.25285681931e-08
781.7,4.06e-05,1.5e-06,0.05,7.47267083273e-07,2.39610897969e-07,5.90370534838e-10,1.25316482234e-08
781.8,4.06e-05,1.5e-06,0.05,7.47239233807e-07,2.39635604302e-07,5.90433310287e-10,1.25347285813e-08
781.9,4.06e-05,1.5e-06,0.05,7.47211385379e-07,2.39660309272e-07,5.90496082284e-10,1.25378092667e-08
782.0,4.06e-05,1.5e-06,0.05,7.47183537988e-07,2.39685012881e-07,5.9055885083e-10,1.25408902795e-08
782.1,4.06e-05,1.5e-06,0.05,7.47155691636e-07,2.39709715128e-07,5.90621615924e-10,1.25439716199e-08
782.2,4.06e-05,1.5e-06,0.05,7.47127846321e-07,2.39734416013e-07,5.90684377568e-10,1.25470532877e-08
782.3,4.06e-05,1.5e-06,0.05,7.47100002044e-07,2.39759115537e-07,5.9074713576e-10,1.25501352829e-08
782.4,4.06e-05,1.5e-06,0.05,7.47072158805e-07,2.39783813699e-07,5.90809890502e-10,1.25532176056e-08
782.5,4.06e-05,1.5e-06,0.05,7.47044316604e-07,2.39808510499e-07,5.90872641793e-10,1.25563002557e-08
782.6,4.06e-05,1.5e-06,0.05,7.4701647544e-07,2.39833205937e-07,5.90935389633e-10,1.25593832332e-08
782.7,4.06e-05,1.5e-06,0.05,7.46988635314e-07,2.39857900014e-07,5.90998134023e-10,1.2562466538e-08
782.8,4.06e-05,1.5e-06,0.05,7.46960796225e-07,2.3988259273e-07,5.91060874962e-10,1.25655501702e-08
782.9,4.06e-05,1.5e-06,0.05,7.46932958174e-07,2.39907284084e-07,5.91123612452e-10,1.25686341297e-08
783.0,4.06e-05,1.5e-06,0.05,7.4690512116e-07,2.39931974077e-07,5.91186346491e-10,1.25717184166e-08
783.1,4.06e-05,1.5e-06,0.05,7.46877285184e-07,2.39956662709e-07,5.91249077081e-10,1.25748030307e-08
783.2,4.06e-05,1.5e-06,0.05,7.46849450245e-07,2.39981349979e-07,5.91311804221e-10,1.25778879721e-08
783.3,4.06e-05,1.5e-06,0.05,7.46821616343e-07,2.40006035888e-07,5.91374527911e-10,1.25809732408e-08
783.4,4.06e-05,1.5e-06,0.05,7.46793783479e-07,2.40030720436e-07,5.91437248152e-10,1.25840588368e-08
783.5,4.06e-05,1.5e-06,0.05,7.46765951652e-07,2.40055403623e-07,5.91499964944e-10,1.25871447599e-08
783.6,4.06e-05,1.5e-06,0.05,7.46738120862e-07,2.40080085449e-07,5.91562678287e-10,1.25902310103e-08
783.7,4.06e-05,1.5e-06,0.05,7.4671029111e-07,2.40104765914e-07,5.9162538818e-10,1.25933175879e-08
783.8,4.06e-05,1.5e-06,0.05,7.46682462395e-07,2.40129445018e-07,5.91688094625e-10,1.25964044926e-08
783.9,4.06e-05,1.5e-06,0.05,7.46654634717e-07,2.40154122761e-07,5.91750797621e-10,1.25994917245e-08
784.0,4.06e-05,1.5e-06,0.05,7.46626808075e-07,2.40178799144e-07,5.91813497169e-10,1.26025792835e-08
784.1,4.06e-05,1.5e-06,0.05,7.46598982471e-07,2.40203474166e-07,5.91876193268e-10,1.26056671697e-08
784.2,4.06e-05,1.5e-06,0.05,7.46571157904e-07,2.40228147827e-07,5.91938885919e-10,1.26087553829e-08
784.3,4.06e-05,1.5e-06,0.05,7.46543334374e-07,2.40252820127e-07,5.92001575122e-10,1.26118439232e-08
784.4,4.06e-05,1.5e-06,0.05,7.46515511881e-07,2.40277491067e-07,5.92064260876e-10,1.26149327906e-08
784.5,4.06e-05,1.5e-06,0.05,7.46487690425e-07,2.40302160647e-07,5.92126943183e-10,1.26180219851e-08
784.6,4.06e-05,1.5e-06,0.05,7.46459870006e-07,2.40326828866e-07,5.92189622043e-10,1.26211115066e-08
784.7,4.06e-05,1.5e-06,0.05,7.46432050623e-07,2.40351495724e-07,5.92252297454e-10,1.2624201355e-08
784.8,4.06e-05,1.5e-06,0.05,7.46404232278e-07,2.40376161223e-07,5.92314969419e-10,1.26272915305e-08
784.9,4.06e-05,1.5e-06,0.05,7.46376414969e-07,2.40400825361e-07,5.92377637936e-10,1.2630382033e-08
785.0,4.06e-05,1.5e-06,0.05,7.46348598696e-07,2.40425488138e-07,5.92440303006e-10,1.26334728624e-08
785.1,4.06e-05,1.5e-06,0.05,7.46320783461e-07,2.40450149556e-07,5.92502964629e-10,1.26365640187e-08
785.2,4.06e-05,1.5e-06,0.05,7.46292969262e-07,2.40474809614e-07,5.92565622805e-10,1.2639655502e-08
785.3,4.06e-05,1.5e-06,0.05,7.46265156099e-07,2.40499468311e-07,5.92628277534e-10,1.26427473122e-08
785.4,4.06e-05,1.5e-06,0.05,7.46237343973e-07,2.40524125649e-07,5.92690928817e-10,1.26458394492e-08
785.5,4.06e-05,1.5e-06,0.05,7.46209532884e-07,2.40548781626e-07,5.92753576653e-10,1.26489319131e-08
785.6,4.06e-05,1.5e-06,0.05,7.46181722831e-07,2.40573436244e-07,5.92816221044e-10,1.26520247039e-08
785.7,4.06e-05,1.5e-06,0.05,7.46153913815e-07,2.40598089502e-07,5.92878861988e-10,1.26551178215e-08
785.8,4.06e-05,1.5e-06,0.05,7.46126105835e-07,2.406227414e-07,5.92941499486e-10,1.26582112659e-08
785.9,4.06e-05,1.5e-06,0.05,7.46098298891e-07,2.40647391938e-07,5.93004133538e-10,1.26613050372e-08
786.0,4.06e-05,1.5e-06,0.05,7.46070492984e-07,2.40672041117e-07,5.93066764145e-10,1.26643991351e-08
786.1,4.06e-05,1.5e-06,0.05,7.46042688113e-07,2.40696688936e-07,5.93129391306e-10,1.26674935599e-08
786.2,4.06e-05,1.5e-06,0.05,7.46014884278e-07,2.40721335396e-07,5.93192015021e-10,1.26705883114e-08
786.3,4.06e-05,1.5e-06,0.05,7.45987081479e-07,2.40745980496e-07,5.93254635292e-10,1.26736833896e-08
786.4,4.06e-05,1.5e-06,0.05,7.45959279717e-07,2.40770624237e-07,5.93317252117e-10,1.26767787945e-08
786.5,4.06e-05,1.5e-06,0.05,7.4593147899e-07,2.40795266618e-07,5.93379865497e-10,1.26798745261e-08
