time,GlucoseGA3P,GA3PDHAP,DHAPG3P,G3PGlycerol,GA3PPyruvate,PyruvateAlphaAcetolactate,AlphaAcetolactateDiacetyl,DiacetylAcetoin,AcetoinBDO,PyruvateAcetylaldehyde,AcetylaldehydeAcetoin,AcetylaldehydeAcetate,AcetateEthanol,Glucose,GA3P,DHAP,G3P,Glycerol,Pyruvate,AlphaAcetolactate,Diacetyl,Acetoin,BDO,Acetylaldehyde,Acetate,Ethanol
136.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0102e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000730294972186,1.66666666667e+99,0.00556647090073,0.000369229836504,1.43207729917e-05,1.66666666667e+99,0.000426797220153,7.14569527804e-08,2.84775247637e-07,1.66571626972e-09,1.3789233513e-05,1.93431179027e-07,0.00173218524687
137.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.010275e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00072842379577,1.66666666667e+99,0.00560741300057,0.000372071032519,1.45374771407e-05,1.66666666667e+99,0.000429964373424,7.20587504856e-08,2.89287796268e-07,1.70480090683e-09,1.3789233513e-05,1.93431179027e-07,0.00174508508591
138.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01035e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000726554427687,1.66666666667e+99,0.00564835451864,0.000374911264883,1.47557267003e-05,1.66666666667e+99,0.000433131725342,7.26605816572e-08,2.93836547495e-07,1.7445024805e-09,1.3789233513e-05,1.93431179027e-07,0.00175798492496
139.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.010425e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000724686871981,1.66666666667e+99,0.00568929546315,0.000377750527561,1.49755195124e-05,1.66666666667e+99,0.000436299275905,7.32624457748e-08,2.98421498355e-07,1.78482592017e-09,1.3789233513e-05,1.93431179027e-07,0.00177088476401
140.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0105e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000722821132703,1.66666666667e+99,0.00573023584212,0.000380588814687,1.51968534196e-05,1.66666666667e+99,0.000439467025112,7.38643423487e-08,3.03042645853e-07,1.82577615488e-09,1.3789233513e-05,1.93431179027e-07,0.00178378460306
141.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.010575e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000720957213911,1.66666666667e+99,0.0057711756634,0.00038342612056,1.54197262661e-05,1.66666666667e+99,0.000442634972962,7.44662709182e-08,3.07699986965e-07,1.86735811325e-09,1.3789233513e-05,1.93431179027e-07,0.00179668444211
142.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01065e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000719095119671,1.66666666667e+99,0.00581211493469,0.000386262439644,1.56441358969e-05,1.66666666667e+99,0.000445803119453,7.50682310497e-08,3.12393518641e-07,1.90957672349e-09,1.3789233513e-05,1.93431179027e-07,0.00180958428116
143.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.010725e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000717234854055,1.66666666667e+99,0.00585305366351,0.000389097766557,1.58700801585e-05,1.66666666667e+99,0.000448971464584,7.56702223353e-08,3.17123237806e-07,1.95243691339e-09,1.3789233513e-05,1.93431179027e-07,0.0018224841202
144.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0108e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000715376421142,1.66666666667e+99,0.00589399185726,0.000391932096071,1.60975568989e-05,1.66666666667e+99,0.000452140008353,7.62722443911e-08,3.2188914136e-07,1.99594361031e-09,1.3789233513e-05,1.93431179027e-07,0.00183538395925
145.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.010875e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000713519825019,1.66666666667e+99,0.00593492952316,0.000394765423104,1.63265639672e-05,1.66666666667e+99,0.000455308750759,7.68742968561e-08,3.26691226181e-07,2.04010174121e-09,1.3789233513e-05,1.93431179027e-07,0.0018482837983
146.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01095e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000711665069779,1.66666666667e+99,0.00597586666829,0.000397597742722,1.65570992143e-05,1.66666666667e+99,0.000458477691801,7.74763793901e-08,3.31529489127e-07,2.0849162326e-09,1.3789233513e-05,1.93431179027e-07,0.00186118363735
147.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.011025e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000709812159522,1.66666666667e+99,0.00601680329961,0.000400429050128,1.67891604927e-05,1.66666666667e+99,0.000461646831477,7.80784916734e-08,3.36403927035e-07,2.13039201056e-09,1.3789233513e-05,1.93431179027e-07,0.0018740834764
148.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0111e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000707961098355,1.66666666667e+99,0.00605773942391,0.000403259340662,1.70227456565e-05,1.66666666667e+99,0.000464816169785,7.86806334049e-08,3.41314536724e-07,2.17653400075e-09,1.3789233513e-05,1.93431179027e-07,0.00188698331545
149.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.011175e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000706111890392,1.66666666667e+99,0.00609867504787,0.000406088609797,1.72578525616e-05,1.66666666667e+99,0.000467985706724,7.92828043013e-08,3.46261314996e-07,2.22334712839e-09,1.3789233513e-05,1.93431179027e-07,0.0018998831545
150.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01125e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000704264539753,1.66666666667e+99,0.00613961017803,0.000408916853136,1.74944790658e-05,1.66666666667e+99,0.000471155442293,7.98850040961e-08,3.51244258635e-07,2.27083631825e-09,1.3789233513e-05,1.93431179027e-07,0.00191278299354
151.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.011325e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000702419050567,1.66666666667e+99,0.00618054482079,0.000411744066405,1.77326230286e-05,1.66666666667e+99,0.00047432537649,8.04872325382e-08,3.56263364411e-07,2.31900649467e-09,1.3789233513e-05,1.93431179027e-07,0.00192568283259
152.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0114e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000700575426966,1.66666666667e+99,0.00622147898246,0.000414570245455,1.79722823118e-05,1.66666666667e+99,0.000477495509314,8.10894893915e-08,3.61318629079e-07,2.36786258155e-09,1.3789233513e-05,1.93431179027e-07,0.00193858267164
153.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.011475e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000698733673092,1.66666666667e+99,0.00626241266919,0.000417395386255,1.82134547788e-05,1.66666666667e+99,0.000480665840764,8.16917744337e-08,3.66410049382e-07,2.41740950235e-09,1.3789233513e-05,1.93431179027e-07,0.00195148251069
154.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01155e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000696893793093,1.66666666667e+99,0.00630334588704,0.000420219484889,1.84561382954e-05,1.66666666667e+99,0.000483836370837,8.22940874556e-08,3.71537622047e-07,2.46765218007e-09,1.3789233513e-05,1.93431179027e-07,0.00196438234974
155.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.011625e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000695055791123,1.66666666667e+99,0.00634427864194,0.000423042537554,1.87003307295e-05,1.66666666667e+99,0.000487007099532,8.28964282602e-08,3.76701343793e-07,2.51859553727e-09,1.3789233513e-05,1.93431179027e-07,0.00197728218879
156.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0117e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000693219671342,1.66666666667e+99,0.00638521093972,0.000425864540559,1.89460299511e-05,1.66666666667e+99,0.000490178026849,8.3498796662e-08,3.81901211323e-07,2.57024449607e-09,1.3789233513e-05,1.93431179027e-07,0.00199018202783
157.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.011775e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000691385437918,1.66666666667e+99,0.00642614278608,0.000428685490316,1.91932338325e-05,1.66666666667e+99,0.000493349152785,8.41011924866e-08,3.87137221334e-07,2.62260397811e-09,1.3789233513e-05,1.93431179027e-07,0.00200308186688
158.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01185e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000689553095025,1.66666666667e+99,0.00646707418663,0.000431505383345,1.94419402484e-05,1.66666666667e+99,0.00049652047734,8.47036155697e-08,3.92409370511e-07,2.67567890461e-09,1.3789233513e-05,1.93431179027e-07,0.00201598170593
159.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.011925e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000687722646843,1.66666666667e+99,0.00650800514689,0.000434324216266,1.96921470757e-05,1.66666666667e+99,0.000499692000511,8.53060657565e-08,3.97717655529e-07,2.72947419633e-09,1.3789233513e-05,1.93431179027e-07,0.00202888154498
160.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.012e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00068589409756,1.66666666667e+99,0.00654893567224,0.000437141985796,1.99438521937e-05,1.66666666667e+99,0.000502863722297,8.59085429013e-08,4.03062073055e-07,2.78399477356e-09,1.3789233513e-05,1.93431179027e-07,0.00204178138403
161.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.012075e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000684067451368,1.66666666667e+99,0.00658986576799,0.000439958688752,2.01970534845e-05,1.66666666667e+99,0.000506035642697,8.65110468671e-08,4.08442619749e-07,2.83924555615e-09,1.3789233513e-05,1.93431179027e-07,0.00205468122308
162.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01215e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000682242712469,1.66666666667e+99,0.00663079543935,0.000442774322043,2.04517488322e-05,1.66666666667e+99,0.00050920776171,8.71135775246e-08,4.13859292262e-07,2.89523146348e-09,1.3789233513e-05,1.93431179027e-07,0.00206758106212
163.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.012225e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000680419885067,1.66666666667e+99,0.00667172469143,0.00044558888267,2.07079361238e-05,1.66666666667e+99,0.000512380079333,8.77161347523e-08,4.19312087237e-07,2.95195741449e-09,1.3789233513e-05,1.93431179027e-07,0.00208048090117
164.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0123e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000678598973376,1.66666666667e+99,0.00671265352926,0.000448402367722,2.09656132488e-05,1.66666666667e+99,0.000515552595566,8.83187184356e-08,4.24801001312e-07,3.00942832765e-09,1.3789233513e-05,1.93431179027e-07,0.00209338074022
165.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.012375e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000676779981614,1.66666666667e+99,0.00675358195775,0.000451214774377,2.12247780994e-05,1.66666666667e+99,0.000518725310407,8.89213284666e-08,4.30326031117e-07,3.06764912096e-09,1.3789233513e-05,1.93431179027e-07,0.00210628057927
166.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01245e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000674962914006,1.66666666667e+99,0.00679450998176,0.000454026099896,2.14854285703e-05,1.66666666667e+99,0.000521898223855,8.95239647437e-08,4.35887173278e-07,3.12662471198e-09,1.3789233513e-05,1.93431179027e-07,0.00211918041832
167.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.012525e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000673147774785,1.66666666667e+99,0.00683543760604,0.000456836341625,2.1747562559e-05,1.66666666667e+99,0.000525071335907,9.01266271713e-08,4.41484424414e-07,3.18636001779e-09,1.3789233513e-05,1.93431179027e-07,0.00213208025737
168.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0126e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000671334568187,1.66666666667e+99,0.00687636483527,0.000459645496989,2.20111779659e-05,1.66666666667e+99,0.000528244646564,9.0729315659e-08,4.47117781139e-07,3.24685995503e-09,1.3789233513e-05,1.93431179027e-07,0.00214498009642
169.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.012675e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000669523298456,1.66666666667e+99,0.00691729167404,0.000462453563493,2.2276272694e-05,1.66666666667e+99,0.000531418155822,9.13320301221e-08,4.52787240062e-07,3.30812943986e-09,1.3789233513e-05,1.93431179027e-07,0.00215787993546
170.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01275e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000667713969842,1.66666666667e+99,0.00695821812686,0.000465260538717,2.25428446491e-05,1.66666666667e+99,0.000534591863682,9.19347704803e-08,4.58492797788e-07,3.37017338797e-09,1.3789233513e-05,1.93431179027e-07,0.00217077977451
171.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.012825e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000665906586601,1.66666666667e+99,0.00699914419817,0.000468066420318,2.28108917401e-05,1.66666666667e+99,0.000537765770141,9.25375366584e-08,4.64234450916e-07,3.43299671461e-09,1.3789233513e-05,1.93431179027e-07,0.00218367961356
172.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0129e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000664101152995,1.66666666667e+99,0.00704006989233,0.000470871206024,2.30804118785e-05,1.66666666667e+99,0.000540939875198,9.31403285851e-08,4.70012196044e-07,3.49660433454e-09,1.3789233513e-05,1.93431179027e-07,0.00219657945261
173.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.012975e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000662297673291,1.66666666667e+99,0.00708099521361,0.000473674893637,2.3351402979e-05,1.66666666667e+99,0.000544114178851,9.37431461934e-08,4.75826029764e-07,3.56100116208e-09,1.3789233513e-05,1.93431179027e-07,0.00220947929166
174.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01305e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000660496151764,1.66666666667e+99,0.00712192016624,0.000476477481027,2.3623862959e-05,1.66666666667e+99,0.0005472886811,9.43459894202e-08,4.81675948664e-07,3.62619211107e-09,1.3789233513e-05,1.93431179027e-07,0.00222237913071
175.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.013125e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000658696592694,1.66666666667e+99,0.00716284475436,0.000479278966133,2.38977897391e-05,1.66666666667e+99,0.000550463381942,9.4948858206e-08,4.87561949331e-07,3.69218209487e-09,1.3789233513e-05,1.93431179027e-07,0.00223527896975
176.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0132e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000656899000365,1.66666666667e+99,0.00720376898203,0.000482079346958,2.41731812427e-05,1.66666666667e+99,0.000553638281376,9.55517524944e-08,4.93484028347e-07,3.75897602641e-09,1.3789233513e-05,1.93431179027e-07,0.0022481788088
177.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.013275e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00065510337907,1.66666666667e+99,0.00724469285326,0.000484878621573,2.44500353965e-05,1.66666666667e+99,0.000556813379401,9.61546722327e-08,4.99442182292e-07,3.82657881811e-09,1.3789233513e-05,1.93431179027e-07,0.00226107864785
178.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01335e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000653309733105,1.66666666667e+99,0.00728561637199,0.000487676788111,2.472835013e-05,1.66666666667e+99,0.000559988676016,9.67576173707e-08,5.05436407743e-07,3.89499538195e-09,1.3789233513e-05,1.93431179027e-07,0.0022739784869
179.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.013425e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000651518066774,1.66666666667e+99,0.00732653954209,0.000490473844766,2.50081233759e-05,1.66666666667e+99,0.000563164171218,9.73605878614e-08,5.11466701274e-07,3.96423062945e-09,1.3789233513e-05,1.93431179027e-07,0.00228687832595
180.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0135e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000649728384385,1.66666666667e+99,0.00736746236736,0.000493269789794,2.52893530702e-05,1.66666666667e+99,0.000566339865007,9.79635836603e-08,5.17533059457e-07,4.03428947163e-09,1.3789233513e-05,1.93431179027e-07,0.002299778165
181.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.013575e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000647940690252,1.66666666667e+99,0.00740838485157,0.000496064621509,2.55720371518e-05,1.66666666667e+99,0.000569515757381,9.85666047255e-08,5.23635478863e-07,4.10517681907e-09,1.3789233513e-05,1.93431179027e-07,0.00231267800404
182.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01365e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000646154988694,1.66666666667e+99,0.00744930699838,0.000498858338282,2.58561735628e-05,1.66666666667e+99,0.000572691848338,9.91696510172e-08,5.2977395606e-07,4.17689758187e-09,1.3789233513e-05,1.93431179027e-07,0.00232557784309
183.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.013725e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000644371284038,1.66666666667e+99,0.00749022881144,0.000501650938541,2.61417602486e-05,1.66666666667e+99,0.000575868137877,9.97727224982e-08,5.35948487613e-07,4.24945666966e-09,1.3789233513e-05,1.93431179027e-07,0.00233847768214
184.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0138e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000642589580614,1.66666666667e+99,0.0075311502943,0.00050444242077,2.64287951577e-05,1.66666666667e+99,0.000579044625997,1.00375819133e-07,5.42159070087e-07,4.3228589916e-09,1.3789233513e-05,1.93431179027e-07,0.00235137752119
185.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.013875e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000640809882759,1.66666666667e+99,0.00757207145048,0.000507232783505,2.67172762419e-05,1.66666666667e+99,0.000582221312697,1.00978940888e-07,5.48405700045e-07,4.39710945638e-09,1.3789233513e-05,1.93431179027e-07,0.00236427736024
186.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01395e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000639032194813,1.66666666667e+99,0.00761299228344,0.000510022025336,2.70072014562e-05,1.66666666667e+99,0.000585398197974,1.01582087733e-07,5.54688374047e-07,4.47221297224e-09,1.3789233513e-05,1.93431179027e-07,0.00237717719929
187.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.014025e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000637256521123,1.66666666667e+99,0.00765391279657,0.000512810144902,2.72985687589e-05,1.66666666667e+99,0.000588575281828,1.02185259636e-07,5.61007088654e-07,4.54817444691e-09,1.3789233513e-05,1.93431179027e-07,0.00239007703834
188.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0141e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000635482866043,1.66666666667e+99,0.00769483299322,0.000515597140895,2.75913761117e-05,1.66666666667e+99,0.000591752564256,1.02788456571e-07,5.67361840423e-07,4.6249987877e-09,1.3789233513e-05,1.93431179027e-07,0.00240297687738
189.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.014175e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000633711233928,1.66666666667e+99,0.00773575287669,0.000518383012054,2.78856214793e-05,1.66666666667e+99,0.000594930045258,1.0339167851e-07,5.73752625913e-07,4.7026909014e-09,1.3789233513e-05,1.93431179027e-07,0.00241587671643
190.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01425e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000631941629143,1.66666666667e+99,0.00777667245023,0.000521167757166,2.81813028301e-05,1.66666666667e+99,0.000598107724832,1.03994925428e-07,5.80179441679e-07,4.78125569436e-09,1.3789233513e-05,1.93431179027e-07,0.00242877655548
191.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.014325e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000630174056054,1.66666666667e+99,0.00781759171703,0.000523951375067,2.84784181356e-05,1.66666666667e+99,0.000601285602977,1.04598197302e-07,5.86642284276e-07,4.86069807246e-09,1.3789233513e-05,1.93431179027e-07,0.00244167639453
192.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0144e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000628408519034,1.66666666667e+99,0.00785851068022,0.000526733864636,2.87769653706e-05,1.66666666667e+99,0.000604463679691,1.05201494109e-07,5.93141150259e-07,4.94102294109e-09,1.3789233513e-05,1.93431179027e-07,0.00245457623358
193.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.014475e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000626645022461,1.66666666667e+99,0.00789942934292,0.000529515224798,2.90769425135e-05,1.66666666667e+99,0.000607641954973,1.05804815827e-07,5.9967603618e-07,5.02223520519e-09,1.3789233513e-05,1.93431179027e-07,0.00246747607263
194.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01455e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000624883570718,1.66666666667e+99,0.00794034770816,0.000532295454522,2.9378347546e-05,1.66666666667e+99,0.000610820428821,1.06408162436e-07,6.06246938592e-07,5.10433976921e-09,1.3789233513e-05,1.93431179027e-07,0.00248037591167
195.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.014625e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000623124168192,1.66666666667e+99,0.00798126577895,0.00053507455282,2.96811784531e-05,1.66666666667e+99,0.000613999101234,1.07011533918e-07,6.12853854047e-07,5.18734153714e-09,1.3789233513e-05,1.93431179027e-07,0.00249327575072
196.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0147e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000621366819276,1.66666666667e+99,0.00802218355826,0.000537852518745,2.99854332233e-05,1.66666666667e+99,0.00061717797221,1.07614930254e-07,6.19496779095e-07,5.2712454125e-09,1.3789233513e-05,1.93431179027e-07,0.00250617558977
197.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.014775e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000619611528366,1.66666666667e+99,0.00806310104899,0.000540629351391,3.02911098484e-05,1.66666666667e+99,0.000620357041748,1.08218351426e-07,6.26175710287e-07,5.35605629834e-09,1.3789233513e-05,1.93431179027e-07,0.00251907542882
198.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01485e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000617858299866,1.66666666667e+99,0.00810401825401,0.000543405049892,3.0598206324e-05,1.66666666667e+99,0.000623536309847,1.0882179742e-07,6.32890644174e-07,5.44177909722e-09,1.3789233513e-05,1.93431179027e-07,0.00253197526787
199.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.014925e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00061610713818,1.66666666667e+99,0.00814493517616,0.000546179613423,3.09067206487e-05,1.66666666667e+99,0.000626715776505,1.09425268218e-07,6.39641577303e-07,5.52841871125e-09,1.3789233513e-05,1.93431179027e-07,0.00254487510692
200.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.015e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000614358047721,1.66666666667e+99,0.00818585181821,0.000548953041195,3.12166508247e-05,1.66666666667e+99,0.000629895441721,1.10028763806e-07,6.46428506225e-07,5.61598004207e-09,1.3789233513e-05,1.93431179027e-07,0.00255777494596
201.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.015075e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000612611032904,1.66666666667e+99,0.00822676818291,0.000551725332458,3.1527994858e-05,1.66666666667e+99,0.000633075305493,1.10632284171e-07,6.53251427487e-07,5.70446799083e-09,1.3789233513e-05,1.93431179027e-07,0.00257067478501
202.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01515e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000610866098149,1.66666666667e+99,0.00826768427297,0.000554496486497,3.18407507576e-05,1.66666666667e+99,0.00063625536782,1.11235829298e-07,6.60110337637e-07,5.79388745821e-09,1.3789233513e-05,1.93431179027e-07,0.00258357462406
203.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.015225e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000609123247881,1.66666666667e+99,0.00830860009106,0.000557266502636,3.21549165362e-05,1.66666666667e+99,0.0006394356287,1.11839399177e-07,6.67005233224e-07,5.88424334444e-09,1.3789233513e-05,1.93431179027e-07,0.00259647446311
204.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.0153e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000607382486529,1.66666666667e+99,0.00834951563979,0.00056003538023,3.24704902101e-05,1.66666666667e+99,0.000642616088132,1.12442993793e-07,6.73936110794e-07,5.97554054926e-09,1.3789233513e-05,1.93431179027e-07,0.00260937430216
205.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.015375e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000605643818525,1.66666666667e+99,0.00839043092176,0.000562803118671,3.2787469799e-05,1.66666666667e+99,0.000645796746115,1.13046613137e-07,6.80902966896e-07,6.06778397194e-09,1.3789233513e-05,1.93431179027e-07,0.00262227414121
206.0,1e-06,1e-06,1e-06,1e-06,1e-06,1.01545e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000603907248307,1.66666666667e+99,0.00843134593952,0.000565569717385,3.31058533261e-05,1.66666666667e+99,0.000648977602647,1.13650257196e-07,6.87905798075e-07,6.16097851127e-09,1.3789233513e-05,1.93431179027e-07,0.00263517398026
